Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,0;0;0|0;0;0|,100|100|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,100|100|
1,100|100|,88;11;1|88;11;1|,0.0|0.0|,88;11;1|88;11;1|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,0;0;0|0;0;0|,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,100|100|
2,100|100|,82;15;3|82;15;3|,0.0|0.0|,82;15;3|82;15;3|,77;19;4|77;19;4|,77;19;4|77;19;4|,100|100|,0;0;0|0;0;0|,100|100|,77;19;4|77;19;4|,77;19;4|77;19;4|,100|100|,100|100|
3,100|100|,77;19;4|77;19;4|,0.0|0.0|,77;19;4|77;19;4|,72;19;9|72;19;9|,72;19;9|72;19;9|,100|100|,0;0;0|0;0;0|,100|100|,72;19;9|72;19;9|,72;19;9|72;19;9|,100|100|,100|100|
4,100|100|,72;19;9|72;19;9|,0.0|0.0|,72;19;9|72;19;9|,62;25;13|62;25;13|,62;25;13|62;25;13|,100|100|,0;0;0|0;0;0|,100|100|,62;25;13|62;25;13|,62;25;13|62;25;13|,100|100|,100|100|
5,100|100|,62;25;13|62;25;13|,0.0|0.0|,62;25;13|62;25;13|,56;26;18|56;26;18|,56;26;18|56;26;18|,100|100|,0;0;0|0;0;0|,100|100|,56;26;18|56;26;18|,56;26;18|56;26;18|,100|100|,100|100|
6,100|100|,56;26;18|56;26;18|,0.0|0.0|,56;26;18|56;26;18|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,0;0;0|0;0;0|,100|100|,51;28;21|51;28;21|,51;28;21|51;28;21|,100|100|,100|100|
7,100|100|,51;28;21|51;28;21|,0.0|0.0|,51;28;21|51;28;21|,46;27;27|46;27;27|,46;27;27|46;27;27|,100|100|,0;0;0|0;0;0|,100|100|,46;27;27|46;27;27|,46;27;27|46;27;27|,100|100|,100|100|
8,100|100|,46;27;27|46;27;27|,0.0|0.0|,46;27;27|46;27;27|,41;28;31|41;28;31|,41;28;31|41;28;31|,100|100|,0;0;0|0;0;0|,100|100|,41;28;31|41;28;31|,41;28;31|41;28;31|,100|100|,100|100|
9,100|100|,41;28;31|41;28;31|,0.0|0.0|,41;28;31|41;28;31|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,0;0;0|0;0;0|,100|100|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,100|100|
10,100|100|,32;33;35|32;33;35|,0.0|0.0|,32;33;35|32;33;35|,27;27;46|27;27;46|,27;27;46|27;27;46|,100|100|,0;0;0|0;0;0|,100|100|,27;27;46|27;27;46|,27;27;46|27;27;46|,100|100|,100|100|
11,100|100|,27;27;46|27;27;46|,0.0|0.0|,27;27;46|27;27;46|,25;24;51|25;24;51|,25;24;51|25;24;51|,100|100|,0;0;0|0;0;0|,100|100|,25;24;51|25;24;51|,25;24;51|25;24;51|,100|100|,100|100|
12,100|100|,25;24;51|25;24;51|,0.0|0.0|,25;24;51|25;24;51|,23;23;54|23;23;54|,23;23;54|23;23;54|,100|100|,0;0;0|0;0;0|,100|100|,23;23;54|23;23;54|,23;23;54|23;23;54|,100|100|,100|100|
