Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,0;0;0|0;0;0|,100|100|,85;15;0|85;15;0|,85;15;0|85;15;0|,100|100|,100|100|
1,100|100|,85;15;0|85;15;0|,0.0|0.0|,85;15;0|85;15;0|,78;20;2|78;20;2|,78;20;2|78;20;2|,100|100|,0;0;0|0;0;0|,100|100|,78;20;2|78;20;2|,78;20;2|78;20;2|,100|100|,100|100|
2,100|100|,78;20;2|78;20;2|,0.0|0.0|,78;20;2|78;20;2|,64;31;5|64;31;5|,64;31;5|64;31;5|,100|100|,0;0;0|0;0;0|,100|100|,64;31;5|64;31;5|,64;31;5|64;31;5|,100|100|,100|100|
3,100|100|,64;31;5|64;31;5|,0.0|0.0|,64;31;5|64;31;5|,55;37;8|55;37;8|,55;37;8|55;37;8|,100|100|,0;0;0|0;0;0|,100|100|,55;37;8|55;37;8|,55;37;8|55;37;8|,100|100|,100|100|
4,100|100|,55;37;8|55;37;8|,0.0|0.0|,55;37;8|55;37;8|,47;40;13|47;40;13|,47;40;13|47;40;13|,100|100|,0;0;0|0;0;0|,100|100|,47;40;13|47;40;13|,47;40;13|47;40;13|,100|100|,100|100|
5,100|100|,47;40;13|47;40;13|,0.0|0.0|,47;40;13|47;40;13|,38;44;18|38;44;18|,38;44;18|38;44;18|,100|100|,0;0;0|0;0;0|,100|100|,38;44;18|38;44;18|,38;44;18|38;44;18|,100|100|,100|100|
6,100|100|,38;44;18|38;44;18|,0.0|0.0|,38;44;18|38;44;18|,35;46;19|35;46;19|,35;46;19|35;46;19|,100|100|,0;0;0|0;0;0|,100|100|,35;46;19|35;46;19|,35;46;19|35;46;19|,100|100|,100|100|
7,100|100|,35;46;19|35;46;19|,0.0|0.0|,35;46;19|35;46;19|,28;45;27|28;45;27|,28;45;27|28;45;27|,100|100|,0;0;0|0;0;0|,100|100|,28;45;27|28;45;27|,28;45;27|28;45;27|,100|100|,100|100|
8,100|100|,28;45;27|28;45;27|,0.0|0.0|,28;45;27|28;45;27|,24;46;30|24;46;30|,24;46;30|24;46;30|,100|100|,0;0;0|0;0;0|,100|100|,24;46;30|24;46;30|,24;46;30|24;46;30|,100|100|,100|100|
9,100|100|,24;46;30|24;46;30|,0.0|0.0|,24;46;30|24;46;30|,27;43;30|27;43;30|,27;43;30|27;43;30|,100|100|,0;0;0|0;0;0|,100|100|,27;43;30|27;43;30|,27;43;30|27;43;30|,100|100|,100|100|
10,100|100|,27;43;30|27;43;30|,0.0|0.0|,27;43;30|27;43;30|,24;42;34|24;42;34|,24;42;34|24;42;34|,100|100|,0;0;0|0;0;0|,100|100|,24;42;34|24;42;34|,24;42;34|24;42;34|,100|100|,100|100|
11,100|100|,24;42;34|24;42;34|,0.0|0.0|,24;42;34|24;42;34|,27;34;39|27;34;39|,27;34;39|27;34;39|,100|100|,0;0;0|0;0;0|,100|100|,27;34;39|27;34;39|,27;34;39|27;34;39|,100|100|,100|100|
12,100|100|,27;34;39|27;34;39|,0.0|0.0|,27;34;39|27;34;39|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,0;0;0|0;0;0|,100|100|,32;33;35|32;33;35|,32;33;35|32;33;35|,100|100|,100|100|
