Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;0;9;0|91;0;9;0|,0.0|0.0|,91;0;9;0|91;0;9;0|,86;5;8;1|86;5;8;1|,86;5;8;1|86;5;8;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;5;8;1|86;5;8;1|,86;5;8;1|86;5;8;1|,100|100|,100|100|
1,100|100|,86;5;8;1|86;5;8;1|,0.0|0.0|,86;5;8;1|86;5;8;1|,82;5;11;2|82;5;11;2|,82;5;11;2|82;5;11;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,82;5;11;2|82;5;11;2|,82;5;11;2|82;5;11;2|,100|100|,100|100|
2,100|100|,82;5;11;2|82;5;11;2|,0.0|0.0|,82;5;11;2|82;5;11;2|,77;7;13;3|77;7;13;3|,77;7;13;3|77;7;13;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;7;13;3|77;7;13;3|,77;7;13;3|77;7;13;3|,100|100|,100|100|
3,100|100|,77;7;13;3|77;7;13;3|,0.0|0.0|,77;7;13;3|77;7;13;3|,74;7;12;7|74;7;12;7|,74;7;12;7|74;7;12;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;7;12;7|74;7;12;7|,74;7;12;7|74;7;12;7|,100|100|,100|100|
4,100|100|,74;7;12;7|74;7;12;7|,0.0|0.0|,74;7;12;7|74;7;12;7|,71;5;16;8|71;5;16;8|,71;5;16;8|71;5;16;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;5;16;8|71;5;16;8|,71;5;16;8|71;5;16;8|,100|100|,100|100|
5,100|100|,71;5;16;8|71;5;16;8|,0.0|0.0|,71;5;16;8|71;5;16;8|,66;7;15;12|66;7;15;12|,66;7;15;12|66;7;15;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;7;15;12|66;7;15;12|,66;7;15;12|66;7;15;12|,100|100|,100|100|
6,100|100|,66;7;15;12|66;7;15;12|,0.0|0.0|,66;7;15;12|66;7;15;12|,62;9;16;13|62;9;16;13|,62;9;16;13|62;9;16;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;9;16;13|62;9;16;13|,62;9;16;13|62;9;16;13|,100|100|,100|100|
7,100|100|,62;9;16;13|62;9;16;13|,0.0|0.0|,62;9;16;13|62;9;16;13|,59;8;17;16|59;8;17;16|,59;8;17;16|59;8;17;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;8;17;16|59;8;17;16|,59;8;17;16|59;8;17;16|,100|100|,100|100|
8,100|100|,59;8;17;16|59;8;17;16|,0.0|0.0|,59;8;17;16|59;8;17;16|,58;8;15;19|58;8;15;19|,58;8;15;19|58;8;15;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;8;15;19|58;8;15;19|,58;8;15;19|58;8;15;19|,100|100|,100|100|
9,100|100|,58;8;15;19|58;8;15;19|,0.0|0.0|,58;8;15;19|58;8;15;19|,56;5;18;21|56;5;18;21|,56;5;18;21|56;5;18;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;5;18;21|56;5;18;21|,56;5;18;21|56;5;18;21|,100|100|,100|100|
10,100|100|,56;5;18;21|56;5;18;21|,0.0|0.0|,56;5;18;21|56;5;18;21|,50;9;15;26|50;9;15;26|,50;9;15;26|50;9;15;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,50;9;15;26|50;9;15;26|,50;9;15;26|50;9;15;26|,100|100|,100|100|
11,100|100|,50;9;15;26|50;9;15;26|,0.0|0.0|,50;9;15;26|50;9;15;26|,49;5;19;27|49;5;19;27|,49;5;19;27|49;5;19;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;5;19;27|49;5;19;27|,49;5;19;27|49;5;19;27|,100|100|,100|100|
12,100|100|,49;5;19;27|49;5;19;27|,0.0|0.0|,49;5;19;27|49;5;19;27|,46;5;19;30|46;5;19;30|,46;5;19;30|46;5;19;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,46;5;19;30|46;5;19;30|,46;5;19;30|46;5;19;30|,100|100|,100|100|
13,100|100|,46;5;19;30|46;5;19;30|,0.0|0.0|,46;5;19;30|46;5;19;30|,40;8;20;32|40;8;20;32|,40;8;20;32|40;8;20;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;8;20;32|40;8;20;32|,40;8;20;32|40;8;20;32|,100|100|,100|100|
14,100|100|,40;8;20;32|40;8;20;32|,0.0|0.0|,40;8;20;32|40;8;20;32|,37;8;21;34|37;8;21;34|,37;8;21;34|37;8;21;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;8;21;34|37;8;21;34|,37;8;21;34|37;8;21;34|,100|100|,100|100|
15,100|100|,37;8;21;34|37;8;21;34|,0.0|0.0|,37;8;21;34|37;8;21;34|,33;8;21;38|33;8;21;38|,33;8;21;38|33;8;21;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;8;21;38|33;8;21;38|,33;8;21;38|33;8;21;38|,100|100|,100|100|
16,100|100|,33;8;21;38|33;8;21;38|,0.0|0.0|,33;8;21;38|33;8;21;38|,32;7;21;40|32;7;21;40|,32;7;21;40|32;7;21;40|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;7;21;40|32;7;21;40|,32;7;21;40|32;7;21;40|,100|100|,100|100|
17,100|100|,32;7;21;40|32;7;21;40|,0.0|0.0|,32;7;21;40|32;7;21;40|,29;4;22;45|29;4;22;45|,29;4;22;45|29;4;22;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;4;22;45|29;4;22;45|,29;4;22;45|29;4;22;45|,100|100|,100|100|
18,100|100|,29;4;22;45|29;4;22;45|,0.0|0.0|,29;4;22;45|29;4;22;45|,29;3;19;49|29;3;19;49|,29;3;19;49|29;3;19;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;3;19;49|29;3;19;49|,29;3;19;49|29;3;19;49|,100|100|,100|100|
19,100|100|,29;3;19;49|29;3;19;49|,0.0|0.0|,29;3;19;49|29;3;19;49|,28;3;18;51|28;3;18;51|,28;3;18;51|28;3;18;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;3;18;51|28;3;18;51|,28;3;18;51|28;3;18;51|,100|100|,100|100|
20,100|100|,28;3;18;51|28;3;18;51|,0.0|0.0|,28;3;18;51|28;3;18;51|,26;5;13;56|26;5;13;56|,26;5;13;56|26;5;13;56|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;5;13;56|26;5;13;56|,26;5;13;56|26;5;13;56|,100|100|,100|100|
21,100|100|,26;5;13;56|26;5;13;56|,0.0|0.0|,26;5;13;56|26;5;13;56|,26;1;15;58|26;1;15;58|,26;1;15;58|26;1;15;58|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;1;15;58|26;1;15;58|,26;1;15;58|26;1;15;58|,100|100|,100|100|
