Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,0.0|0.0|,92;8;0|92;8;0|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,0;0;0|0;0;0|,100|100|,86;12;2|86;12;2|,86;12;2|86;12;2|,100|100|,100|100|
1,100|100|,86;12;2|86;12;2|,0.0|0.0|,86;12;2|86;12;2|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,0;0;0|0;0;0|,100|100|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,100|100|
2,100|100|,81;15;4|81;15;4|,0.0|0.0|,81;15;4|81;15;4|,76;18;6|76;18;6|,76;18;6|76;18;6|,100|100|,0;0;0|0;0;0|,100|100|,76;18;6|76;18;6|,76;18;6|76;18;6|,100|100|,100|100|
3,100|100|,76;18;6|76;18;6|,0.0|0.0|,76;18;6|76;18;6|,73;20;7|73;20;7|,73;20;7|73;20;7|,100|100|,0;0;0|0;0;0|,100|100|,73;20;7|73;20;7|,73;20;7|73;20;7|,100|100|,100|100|
4,100|100|,73;20;7|73;20;7|,0.0|0.0|,73;20;7|73;20;7|,65;20;15|65;20;15|,65;20;15|65;20;15|,100|100|,0;0;0|0;0;0|,100|100|,65;20;15|65;20;15|,65;20;15|65;20;15|,100|100|,100|100|
5,100|100|,65;20;15|65;20;15|,0.0|0.0|,65;20;15|65;20;15|,59;22;19|59;22;19|,59;22;19|59;22;19|,100|100|,0;0;0|0;0;0|,100|100|,59;22;19|59;22;19|,59;22;19|59;22;19|,100|100|,100|100|
6,100|100|,59;22;19|59;22;19|,0.0|0.0|,59;22;19|59;22;19|,55;21;24|55;21;24|,55;21;24|55;21;24|,100|100|,0;0;0|0;0;0|,100|100|,55;21;24|55;21;24|,55;21;24|55;21;24|,100|100|,100|100|
7,100|100|,55;21;24|55;21;24|,0.0|0.0|,55;21;24|55;21;24|,53;16;31|53;16;31|,53;16;31|53;16;31|,100|100|,0;0;0|0;0;0|,100|100|,53;16;31|53;16;31|,53;16;31|53;16;31|,100|100|,100|100|
8,100|100|,53;16;31|53;16;31|,0.0|0.0|,53;16;31|53;16;31|,49;18;33|49;18;33|,49;18;33|49;18;33|,100|100|,0;0;0|0;0;0|,100|100|,49;18;33|49;18;33|,49;18;33|49;18;33|,100|100|,100|100|
9,100|100|,49;18;33|49;18;33|,0.0|0.0|,49;18;33|49;18;33|,41;22;37|41;22;37|,41;22;37|41;22;37|,100|100|,0;0;0|0;0;0|,100|100|,41;22;37|41;22;37|,41;22;37|41;22;37|,100|100|,100|100|
10,100|100|,41;22;37|41;22;37|,0.0|0.0|,41;22;37|41;22;37|,36;25;39|36;25;39|,36;25;39|36;25;39|,100|100|,0;0;0|0;0;0|,100|100|,36;25;39|36;25;39|,36;25;39|36;25;39|,100|100|,100|100|
11,100|100|,36;25;39|36;25;39|,0.0|0.0|,36;25;39|36;25;39|,31;21;48|31;21;48|,31;21;48|31;21;48|,100|100|,0;0;0|0;0;0|,100|100|,31;21;48|31;21;48|,31;21;48|31;21;48|,100|100|,100|100|
