Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;0;7;0|93;0;7;0|,0.0|0.0|,93;0;7;0|93;0;7;0|,89;4;5;2|89;4;5;2|,89;4;5;2|89;4;5;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;4;5;2|89;4;5;2|,89;4;5;2|89;4;5;2|,100|100|,100|100|
1,100|100|,89;4;5;2|89;4;5;2|,0.0|0.0|,89;4;5;2|89;4;5;2|,87;5;5;3|87;5;5;3|,87;5;5;3|87;5;5;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;5;5;3|87;5;5;3|,87;5;5;3|87;5;5;3|,100|100|,100|100|
2,100|100|,87;5;5;3|87;5;5;3|,0.0|0.0|,87;5;5;3|87;5;5;3|,84;3;10;3|84;3;10;3|,84;3;10;3|84;3;10;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;3;10;3|84;3;10;3|,84;3;10;3|84;3;10;3|,100|100|,100|100|
3,100|100|,84;3;10;3|84;3;10;3|,0.0|0.0|,84;3;10;3|84;3;10;3|,80;7;9;4|80;7;9;4|,80;7;9;4|80;7;9;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;7;9;4|80;7;9;4|,80;7;9;4|80;7;9;4|,100|100|,100|100|
4,100|100|,80;7;9;4|80;7;9;4|,0.0|0.0|,80;7;9;4|80;7;9;4|,78;6;10;6|78;6;10;6|,78;6;10;6|78;6;10;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;6;10;6|78;6;10;6|,78;6;10;6|78;6;10;6|,100|100|,100|100|
5,100|100|,78;6;10;6|78;6;10;6|,0.0|0.0|,78;6;10;6|78;6;10;6|,77;3;12;8|77;3;12;8|,77;3;12;8|77;3;12;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;3;12;8|77;3;12;8|,77;3;12;8|77;3;12;8|,100|100|,100|100|
6,100|100|,77;3;12;8|77;3;12;8|,0.0|0.0|,77;3;12;8|77;3;12;8|,69;8;12;11|69;8;12;11|,69;8;12;11|69;8;12;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;8;12;11|69;8;12;11|,69;8;12;11|69;8;12;11|,100|100|,100|100|
7,100|100|,69;8;12;11|69;8;12;11|,0.0|0.0|,69;8;12;11|69;8;12;11|,67;8;12;13|67;8;12;13|,67;8;12;13|67;8;12;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;8;12;13|67;8;12;13|,67;8;12;13|67;8;12;13|,100|100|,100|100|
8,100|100|,67;8;12;13|67;8;12;13|,0.0|0.0|,67;8;12;13|67;8;12;13|,65;7;14;14|65;7;14;14|,65;7;14;14|65;7;14;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;7;14;14|65;7;14;14|,65;7;14;14|65;7;14;14|,100|100|,100|100|
9,100|100|,65;7;14;14|65;7;14;14|,0.0|0.0|,65;7;14;14|65;7;14;14|,63;5;15;17|63;5;15;17|,63;5;15;17|63;5;15;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;5;15;17|63;5;15;17|,63;5;15;17|63;5;15;17|,100|100|,100|100|
10,100|100|,63;5;15;17|63;5;15;17|,0.0|0.0|,63;5;15;17|63;5;15;17|,59;6;15;20|59;6;15;20|,59;6;15;20|59;6;15;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;6;15;20|59;6;15;20|,59;6;15;20|59;6;15;20|,100|100|,100|100|
11,100|100|,59;6;15;20|59;6;15;20|,0.0|0.0|,59;6;15;20|59;6;15;20|,51;11;17;21|51;11;17;21|,51;11;17;21|51;11;17;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;11;17;21|51;11;17;21|,51;11;17;21|51;11;17;21|,100|100|,100|100|
12,100|100|,51;11;17;21|51;11;17;21|,0.0|0.0|,51;11;17;21|51;11;17;21|,48;9;16;27|48;9;16;27|,48;9;16;27|48;9;16;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;9;16;27|48;9;16;27|,48;9;16;27|48;9;16;27|,100|100|,100|100|
13,100|100|,48;9;16;27|48;9;16;27|,0.0|0.0|,48;9;16;27|48;9;16;27|,45;9;16;30|45;9;16;30|,45;9;16;30|45;9;16;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;9;16;30|45;9;16;30|,45;9;16;30|45;9;16;30|,100|100|,100|100|
