Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;0;12;0|88;0;12;0|,88;0;12;0|88;0;12;0|,78;10;11;1|78;10;11;1|,78;10;11;1|78;10;11;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;10;11;1|78;10;11;1|,78;10;11;1|78;10;11;1|,100|100|,100|100|
1,100|100|,78;10;11;1|78;10;11;1|,78;10;11;1|78;10;11;1|,76;8;14;2|76;8;14;2|,76;8;14;2|76;8;14;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;8;14;2|76;8;14;2|,76;8;14;2|76;8;14;2|,100|100|,100|100|
2,100|100|,76;8;14;2|76;8;14;2|,76;8;14;2|76;8;14;2|,70;11;14;5|70;11;14;5|,70;11;14;5|70;11;14;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;11;14;5|70;11;14;5|,70;11;14;5|70;11;14;5|,100|100|,100|100|
3,100|100|,70;11;14;5|70;11;14;5|,70;11;14;5|70;11;14;5|,66;8;18;8|66;8;18;8|,66;8;18;8|66;8;18;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;8;18;8|66;8;18;8|,66;8;18;8|66;8;18;8|,100|100|,100|100|
4,100|100|,66;8;18;8|66;8;18;8|,66;8;18;8|66;8;18;8|,60;12;15;13|60;12;15;13|,60;12;15;13|60;12;15;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;12;15;13|60;12;15;13|,60;12;15;13|60;12;15;13|,100|100|,100|100|
5,100|100|,60;12;15;13|60;12;15;13|,60;12;15;13|60;12;15;13|,53;13;18;16|53;13;18;16|,53;13;18;16|53;13;18;16|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;13;18;16|53;13;18;16|,53;13;18;16|53;13;18;16|,100|100|,100|100|
6,100|100|,53;13;18;16|53;13;18;16|,53;13;18;16|53;13;18;16|,48;15;17;20|48;15;17;20|,48;15;17;20|48;15;17;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;15;17;20|48;15;17;20|,48;15;17;20|48;15;17;20|,100|100|,100|100|
7,100|100|,48;15;17;20|48;15;17;20|,48;15;17;20|48;15;17;20|,44;12;20;24|44;12;20;24|,44;12;20;24|44;12;20;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;12;20;24|44;12;20;24|,44;12;20;24|44;12;20;24|,100|100|,100|100|
8,100|100|,44;12;20;24|44;12;20;24|,44;12;20;24|44;12;20;24|,40;9;25;26|40;9;25;26|,40;9;25;26|40;9;25;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;9;25;26|40;9;25;26|,40;9;25;26|40;9;25;26|,100|100|,100|100|
9,100|100|,40;9;25;26|40;9;25;26|,40;9;25;26|40;9;25;26|,37;6;24;33|37;6;24;33|,37;6;24;33|37;6;24;33|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;6;24;33|37;6;24;33|,37;6;24;33|37;6;24;33|,100|100|,100|100|
