Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,0;0;0|0;0;0|,100|100|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,100|100|
1,100|100|,82;17;1|82;17;1|,0.0|0.0|,82;17;1|82;17;1|,80;18;2|80;18;2|,80;18;2|80;18;2|,100|100|,0;0;0|0;0;0|,100|100|,80;18;2|80;18;2|,80;18;2|80;18;2|,100|100|,100|100|
2,100|100|,80;18;2|80;18;2|,0.0|0.0|,80;18;2|80;18;2|,74;24;2|74;24;2|,74;24;2|74;24;2|,100|100|,0;0;0|0;0;0|,100|100|,74;24;2|74;24;2|,74;24;2|74;24;2|,100|100|,100|100|
3,100|100|,74;24;2|74;24;2|,0.0|0.0|,74;24;2|74;24;2|,67;26;7|67;26;7|,67;26;7|67;26;7|,100|100|,0;0;0|0;0;0|,100|100|,67;26;7|67;26;7|,67;26;7|67;26;7|,100|100|,100|100|
4,100|100|,67;26;7|67;26;7|,0.0|0.0|,67;26;7|67;26;7|,58;31;11|58;31;11|,58;31;11|58;31;11|,100|100|,0;0;0|0;0;0|,100|100|,58;31;11|58;31;11|,58;31;11|58;31;11|,100|100|,100|100|
5,100|100|,58;31;11|58;31;11|,0.0|0.0|,58;31;11|58;31;11|,42;37;21|42;37;21|,42;37;21|42;37;21|,100|100|,0;0;0|0;0;0|,100|100|,42;37;21|42;37;21|,42;37;21|42;37;21|,100|100|,100|100|
6,100|100|,42;37;21|42;37;21|,0.0|0.0|,42;37;21|42;37;21|,34;38;28|34;38;28|,34;38;28|34;38;28|,100|100|,0;0;0|0;0;0|,100|100|,34;38;28|34;38;28|,34;38;28|34;38;28|,100|100|,100|100|
7,100|100|,34;38;28|34;38;28|,0.0|0.0|,34;38;28|34;38;28|,30;38;32|30;38;32|,30;38;32|30;38;32|,100|100|,0;0;0|0;0;0|,100|100|,30;38;32|30;38;32|,30;38;32|30;38;32|,100|100|,100|100|
8,100|100|,30;38;32|30;38;32|,0.0|0.0|,30;38;32|30;38;32|,25;35;40|25;35;40|,25;35;40|25;35;40|,100|100|,0;0;0|0;0;0|,100|100|,25;35;40|25;35;40|,25;35;40|25;35;40|,100|100|,100|100|
9,100|100|,25;35;40|25;35;40|,0.0|0.0|,25;35;40|25;35;40|,25;26;49|25;26;49|,25;26;49|25;26;49|,100|100|,0;0;0|0;0;0|,100|100|,25;26;49|25;26;49|,25;26;49|25;26;49|,100|100|,100|100|
10,100|100|,25;26;49|25;26;49|,0.0|0.0|,25;26;49|25;26;49|,21;27;52|21;27;52|,21;27;52|21;27;52|,100|100|,0;0;0|0;0;0|,100|100|,21;27;52|21;27;52|,21;27;52|21;27;52|,100|100|,100|100|
11,100|100|,21;27;52|21;27;52|,0.0|0.0|,21;27;52|21;27;52|,20;23;57|20;23;57|,20;23;57|20;23;57|,100|100|,0;0;0|0;0;0|,100|100|,20;23;57|20;23;57|,20;23;57|20;23;57|,100|100|,100|100|
