Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,0;0;0|0;0;0|,100|100|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,100|100|
1,100|100|,85;14;1|85;14;1|,9.9|9.9|,85;14;1|85;14;1|,81;17;2|81;17;2|,81;17;2|81;17;2|,100|100|,0;0;0|0;0;0|,100|100|,81;17;2|81;17;2|,81;17;2|81;17;2|,100|100|,100|100|
2,100|100|,81;17;2|81;17;2|,10.12|10.12|,81;17;2|81;17;2|,74;24;2|74;24;2|,74;24;2|74;24;2|,100|100|,0;0;0|0;0;0|,100|100|,74;24;2|74;24;2|,74;24;2|74;24;2|,100|100|,100|100|
3,100|100|,74;24;2|74;24;2|,11.0|11.0|,74;24;2|74;24;2|,71;26;3|71;26;3|,71;26;3|71;26;3|,100|100|,0;0;0|0;0;0|,100|100|,71;26;3|71;26;3|,71;26;3|71;26;3|,100|100|,100|100|
4,100|100|,71;26;3|71;26;3|,11.95|11.95|,71;26;3|71;26;3|,61;34;5|61;34;5|,61;34;5|61;34;5|,100|100|,0;0;0|0;0;0|,100|100|,61;34;5|61;34;5|,61;34;5|61;34;5|,100|100|,100|100|
5,100|100|,61;34;5|61;34;5|,13.56|13.56|,61;34;5|61;34;5|,58;37;5|58;37;5|,58;37;5|58;37;5|,100|100|,0;0;0|0;0;0|,100|100|,58;37;5|58;37;5|,58;37;5|58;37;5|,100|100|,100|100|
6,100|100|,58;37;5|58;37;5|,15.22|15.22|,58;37;5|58;37;5|,49;42;9|49;42;9|,49;42;9|49;42;9|,100|100|,0;0;0|0;0;0|,100|100|,49;42;9|49;42;9|,49;42;9|49;42;9|,100|100|,100|100|
7,100|100|,49;42;9|49;42;9|,17.14|17.14|,49;42;9|49;42;9|,43;46;11|43;46;11|,43;46;11|43;46;11|,100|100|,0;0;0|0;0;0|,100|100|,43;46;11|43;46;11|,43;46;11|43;46;11|,100|100|,100|100|
8,100|100|,43;46;11|43;46;11|,19.17|19.17|,43;46;11|43;46;11|,33;52;15|33;52;15|,33;52;15|33;52;15|,100|100|,0;0;0|0;0;0|,100|100|,33;52;15|33;52;15|,33;52;15|33;52;15|,100|100|,100|100|
9,100|100|,33;52;15|33;52;15|,21.49|21.49|,33;52;15|33;52;15|,29;56;15|29;56;15|,29;56;15|29;56;15|,100|100|,0;0;0|0;0;0|,100|100|,29;56;15|29;56;15|,29;56;15|29;56;15|,100|100|,100|100|
