Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
1,100|100|,84;16;0|84;16;0|,10.1|10.1|,84;16;0|84;16;0|,81;19;0|81;19;0|,81;19;0|81;19;0|,100|100|,0;0;0|0;0;0|,100|100|,81;19;0|81;19;0|,81;19;0|81;19;0|,100|100|,100|100|
2,100|100|,81;19;0|81;19;0|,10.48|10.48|,81;19;0|81;19;0|,73;26;1|73;26;1|,73;26;1|73;26;1|,100|100|,0;0;0|0;0;0|,100|100|,73;26;1|73;26;1|,73;26;1|73;26;1|,100|100|,100|100|
3,100|100|,73;26;1|73;26;1|,11.51|11.51|,73;26;1|73;26;1|,64;35;1|64;35;1|,64;35;1|64;35;1|,100|100|,0;0;0|0;0;0|,100|100|,64;35;1|64;35;1|,64;35;1|64;35;1|,100|100|,100|100|
4,100|100|,64;35;1|64;35;1|,13.29|13.29|,64;35;1|64;35;1|,58;39;3|58;39;3|,58;39;3|58;39;3|,100|100|,0;0;0|0;0;0|,100|100|,58;39;3|58;39;3|,58;39;3|58;39;3|,100|100|,100|100|
5,100|100|,58;39;3|58;39;3|,15.19|15.19|,58;39;3|58;39;3|,42;54;4|42;54;4|,42;54;4|42;54;4|,100|100|,0;0;0|0;0;0|,100|100|,42;54;4|42;54;4|,42;54;4|42;54;4|,100|100|,100|100|
6,100|100|,42;54;4|42;54;4|,18.31|18.31|,42;54;4|42;54;4|,31;59;10|31;59;10|,31;59;10|31;59;10|,100|100|,0;0;0|0;0;0|,100|100|,31;59;10|31;59;10|,31;59;10|31;59;10|,100|100|,100|100|
7,100|100|,31;59;10|31;59;10|,21.47|21.47|,31;59;10|31;59;10|,25;63;12|25;63;12|,25;63;12|25;63;12|,100|100|,0;0;0|0;0;0|,100|100|,25;63;12|25;63;12|,25;63;12|25;63;12|,100|100|,100|100|
8,100|100|,25;63;12|25;63;12|,24.55|24.55|,25;63;12|25;63;12|,17;67;16|17;67;16|,17;67;16|17;67;16|,100|100|,0;0;0|0;0;0|,100|100|,17;67;16|17;67;16|,17;67;16|17;67;16|,100|100|,100|100|
9,100|100|,17;67;16|17;67;16|,27.56|27.56|,17;67;16|17;67;16|,13;68;19|13;68;19|,13;68;19|13;68;19|,100|100|,0;0;0|0;0;0|,100|100|,13;68;19|13;68;19|,13;68;19|13;68;19|,100|100|,100|100|
10,100|100|,13;68;19|13;68;19|,30.23|30.23|,13;68;19|13;68;19|,10;66;24|10;66;24|,10;66;24|10;66;24|,100|100|,0;0;0|0;0;0|,100|100|,10;66;24|10;66;24|,10;66;24|10;66;24|,100|100|,100|100|
11,100|100|,10;66;24|10;66;24|,32.3|32.3|,10;66;24|10;66;24|,9;63;28|9;63;28|,9;63;28|9;63;28|,100|100|,0;0;0|0;0;0|,100|100|,9;63;28|9;63;28|,9;63;28|9;63;28|,100|100|,100|100|
12,100|100|,9;63;28|9;63;28|,33.75|33.75|,9;63;28|9;63;28|,7;63;30|7;63;30|,7;63;30|7;63;30|,100|100|,0;0;0|0;0;0|,100|100|,7;63;30|7;63;30|,7;63;30|7;63;30|,100|100|,100|100|
13,100|100|,7;63;30|7;63;30|,34.99|34.99|,7;63;30|7;63;30|,6;61;33|6;61;33|,6;61;33|6;61;33|,100|100|,0;0;0|0;0;0|,100|100|,6;61;33|6;61;33|,6;61;33|6;61;33|,100|100|,100|100|
14,100|100|,6;61;33|6;61;33|,35.84|35.84|,6;61;33|6;61;33|,4;60;36|4;60;36|,4;60;36|4;60;36|,100|100|,0;0;0|0;0;0|,100|100|,4;60;36|4;60;36|,4;60;36|4;60;36|,100|100|,100|100|
15,100|100|,4;60;36|4;60;36|,36.46|36.46|,4;60;36|4;60;36|,3;59;38|3;59;38|,3;59;38|3;59;38|,100|100|,0;0;0|0;0;0|,100|100|,3;59;38|3;59;38|,3;59;38|3;59;38|,100|100|,100|100|
16,100|100|,3;59;38|3;59;38|,36.89|36.89|,3;59;38|3;59;38|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,0;0;0|0;0;0|,100|100|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,100|100|
17,100|100|,1;59;40|1;59;40|,37.26|37.26|,1;59;40|1;59;40|,0;59;41|0;59;41|,0;59;41|0;59;41|,100|100|,0;0;0|0;0;0|,100|100|,0;59;41|0;59;41|,0;59;41|0;59;41|,100|100|,100|100|
18,100|100|,0;59;41|0;59;41|,37.57|37.57|,0;59;41|0;59;41|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,0;0;0|0;0;0|,100|100|,0;52;48|0;52;48|,0;52;48|0;52;48|,100|100|,100|100|
19,100|100|,0;52;48|0;52;48|,37.14|37.14|,0;52;48|0;52;48|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,0;0;0|0;0;0|,100|100|,0;51;49|0;51;49|,0;51;49|0;51;49|,100|100|,100|100|
20,100|100|,0;51;49|0;51;49|,36.67|36.67|,0;51;49|0;51;49|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,0;0;0|0;0;0|,100|100|,0;49;51|0;49;51|,0;49;51|0;49;51|,100|100|,100|100|
21,100|100|,0;49;51|0;49;51|,36.07|36.07|,0;49;51|0;49;51|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
22,100|100|,0;46;54|0;46;54|,35.26|35.26|,0;46;54|0;46;54|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
23,100|100|,0;46;54|0;46;54|,34.57|34.57|,0;46;54|0;46;54|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,0;0;0|0;0;0|,100|100|,0;45;55|0;45;55|,0;45;55|0;45;55|,100|100|,100|100|
24,100|100|,0;45;55|0;45;55|,33.88|33.88|,0;45;55|0;45;55|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,0;0;0|0;0;0|,100|100|,0;43;57|0;43;57|,0;43;57|0;43;57|,100|100|,100|100|
