Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;6;0|94;6;0|,0.0|0.0|,94;6;0|94;6;0|,91;5;4|91;5;4|,91;5;4|91;5;4|,100|100|,0;0;0|0;0;0|,100|100|,91;5;4|91;5;4|,91;5;4|91;5;4|,100|100|,100|100|
1,100|100|,91;5;4|91;5;4|,0.0|0.0|,91;5;4|91;5;4|,87;7;6|87;7;6|,87;7;6|87;7;6|,100|100|,0;0;0|0;0;0|,100|100|,87;7;6|87;7;6|,87;7;6|87;7;6|,100|100|,100|100|
2,100|100|,87;7;6|87;7;6|,0.0|0.0|,87;7;6|87;7;6|,87;7;6|87;7;6|,87;7;6|87;7;6|,100|100|,0;0;0|0;0;0|,100|100|,87;7;6|87;7;6|,87;7;6|87;7;6|,100|100|,100|100|
3,100|100|,87;7;6|87;7;6|,0.0|0.0|,87;7;6|87;7;6|,85;9;6|85;9;6|,85;9;6|85;9;6|,100|100|,0;0;0|0;0;0|,100|100|,85;9;6|85;9;6|,85;9;6|85;9;6|,100|100|,100|100|
4,100|100|,85;9;6|85;9;6|,0.0|0.0|,85;9;6|85;9;6|,81;12;7|81;12;7|,81;12;7|81;12;7|,100|100|,0;0;0|0;0;0|,100|100|,81;12;7|81;12;7|,81;12;7|81;12;7|,100|100|,100|100|
5,100|100|,81;12;7|81;12;7|,0.0|0.0|,81;12;7|81;12;7|,77;12;11|77;12;11|,77;12;11|77;12;11|,100|100|,0;0;0|0;0;0|,100|100|,77;12;11|77;12;11|,77;12;11|77;12;11|,100|100|,100|100|
6,100|100|,77;12;11|77;12;11|,0.0|0.0|,77;12;11|77;12;11|,74;12;14|74;12;14|,74;12;14|74;12;14|,100|100|,0;0;0|0;0;0|,100|100|,74;12;14|74;12;14|,74;12;14|74;12;14|,100|100|,100|100|
7,100|100|,74;12;14|74;12;14|,0.0|0.0|,74;12;14|74;12;14|,71;12;17|71;12;17|,71;12;17|71;12;17|,100|100|,0;0;0|0;0;0|,100|100|,71;12;17|71;12;17|,71;12;17|71;12;17|,100|100|,100|100|
8,100|100|,71;12;17|71;12;17|,0.0|0.0|,71;12;17|71;12;17|,64;16;20|64;16;20|,64;16;20|64;16;20|,100|100|,0;0;0|0;0;0|,100|100|,64;16;20|64;16;20|,64;16;20|64;16;20|,100|100|,100|100|
9,100|100|,64;16;20|64;16;20|,0.0|0.0|,64;16;20|64;16;20|,61;17;22|61;17;22|,61;17;22|61;17;22|,100|100|,0;0;0|0;0;0|,100|100|,61;17;22|61;17;22|,61;17;22|61;17;22|,100|100|,100|100|
10,100|100|,61;17;22|61;17;22|,0.0|0.0|,61;17;22|61;17;22|,54;18;28|54;18;28|,54;18;28|54;18;28|,100|100|,0;0;0|0;0;0|,100|100|,54;18;28|54;18;28|,54;18;28|54;18;28|,100|100|,100|100|
11,100|100|,54;18;28|54;18;28|,0.0|0.0|,54;18;28|54;18;28|,49;19;32|49;19;32|,49;19;32|49;19;32|,100|100|,0;0;0|0;0;0|,100|100|,49;19;32|49;19;32|,49;19;32|49;19;32|,100|100|,100|100|
