Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;0;7;0|93;0;7;0|,0.0|0.0|,93;0;7;0|93;0;7;0|,89;4;5;2|89;4;5;2|,89;4;5;2|89;4;5;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;4;5;2|89;4;5;2|,89;4;5;2|89;4;5;2|,100|100|,100|100|
1,100|100|,89;4;5;2|89;4;5;2|,0.0|0.0|,89;4;5;2|89;4;5;2|,88;5;4;3|88;5;4;3|,88;5;4;3|88;5;4;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;5;4;3|88;5;4;3|,88;5;4;3|88;5;4;3|,100|100|,100|100|
2,100|100|,88;5;4;3|88;5;4;3|,0.0|0.0|,88;5;4;3|88;5;4;3|,88;1;8;3|88;1;8;3|,88;1;8;3|88;1;8;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;8;3|88;1;8;3|,88;1;8;3|88;1;8;3|,100|100|,100|100|
3,100|100|,88;1;8;3|88;1;8;3|,0.0|0.0|,88;1;8;3|88;1;8;3|,81;7;7;5|81;7;7;5|,81;7;7;5|81;7;7;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;7;7;5|81;7;7;5|,81;7;7;5|81;7;7;5|,100|100|,100|100|
4,100|100|,81;7;7;5|81;7;7;5|,0.0|0.0|,81;7;7;5|81;7;7;5|,77;5;11;7|77;5;11;7|,77;5;11;7|77;5;11;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;5;11;7|77;5;11;7|,77;5;11;7|77;5;11;7|,100|100|,100|100|
5,100|100|,77;5;11;7|77;5;11;7|,0.0|0.0|,77;5;11;7|77;5;11;7|,72;7;13;8|72;7;13;8|,72;7;13;8|72;7;13;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;7;13;8|72;7;13;8|,72;7;13;8|72;7;13;8|,100|100|,100|100|
6,100|100|,72;7;13;8|72;7;13;8|,0.0|0.0|,72;7;13;8|72;7;13;8|,64;11;14;11|64;11;14;11|,64;11;14;11|64;11;14;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;11;14;11|64;11;14;11|,64;11;14;11|64;11;14;11|,100|100|,100|100|
7,100|100|,64;11;14;11|64;11;14;11|,0.0|0.0|,64;11;14;11|64;11;14;11|,62;10;13;15|62;10;13;15|,62;10;13;15|62;10;13;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;10;13;15|62;10;13;15|,62;10;13;15|62;10;13;15|,100|100|,100|100|
8,100|100|,62;10;13;15|62;10;13;15|,0.0|0.0|,62;10;13;15|62;10;13;15|,57;9;17;17|57;9;17;17|,57;9;17;17|57;9;17;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;9;17;17|57;9;17;17|,57;9;17;17|57;9;17;17|,100|100|,100|100|
9,100|100|,57;9;17;17|57;9;17;17|,0.0|0.0|,57;9;17;17|57;9;17;17|,48;14;18;20|48;14;18;20|,48;14;18;20|48;14;18;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;14;18;20|48;14;18;20|,48;14;18;20|48;14;18;20|,100|100|,100|100|
