Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,10.0|10.0|,91;9;0|91;9;0|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,0;0;0|0;0;0|,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,100|100|
1,100|100|,86;14;0|86;14;0|,9.4|9.4|,86;14;0|86;14;0|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,0;0;0|0;0;0|,100|100|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,100|100|
2,100|100|,79;20;1|79;20;1|,9.39|9.39|,79;20;1|79;20;1|,70;29;1|70;29;1|,70;29;1|70;29;1|,100|100|,0;0;0|0;0;0|,100|100|,70;29;1|70;29;1|,70;29;1|70;29;1|,100|100|,100|100|
3,100|100|,70;29;1|70;29;1|,9.98|9.98|,70;29;1|70;29;1|,66;31;3|66;31;3|,66;31;3|66;31;3|,100|100|,0;0;0|0;0;0|,100|100|,66;31;3|66;31;3|,66;31;3|66;31;3|,100|100|,100|100|
4,100|100|,66;31;3|66;31;3|,11.38|11.38|,66;31;3|66;31;3|,57;37;6|57;37;6|,57;37;6|57;37;6|,100|100|,0;0;0|0;0;0|,100|100|,57;37;6|57;37;6|,57;37;6|57;37;6|,100|100|,100|100|
5,100|100|,57;37;6|57;37;6|,12.78|12.78|,57;37;6|57;37;6|,51;39;10|51;39;10|,51;39;10|51;39;10|,100|100|,0;0;0|0;0;0|,100|100|,51;39;10|51;39;10|,51;39;10|51;39;10|,100|100|,100|100|
6,100|100|,51;39;10|51;39;10|,14.56|14.56|,51;39;10|51;39;10|,42;45;13|42;45;13|,42;45;13|42;45;13|,100|100|,0;0;0|0;0;0|,100|100|,42;45;13|42;45;13|,42;45;13|42;45;13|,100|100|,100|100|
7,100|100|,42;45;13|42;45;13|,16.28|16.28|,42;45;13|42;45;13|,36;50;14|36;50;14|,36;50;14|36;50;14|,100|100|,0;0;0|0;0;0|,100|100|,36;50;14|36;50;14|,36;50;14|36;50;14|,100|100|,100|100|
8,100|100|,36;50;14|36;50;14|,18.33|18.33|,36;50;14|36;50;14|,29;53;18|29;53;18|,29;53;18|29;53;18|,100|100|,0;0;0|0;0;0|,100|100|,29;53;18|29;53;18|,29;53;18|29;53;18|,100|100|,100|100|
9,100|100|,29;53;18|29;53;18|,20.58|20.58|,29;53;18|29;53;18|,22;54;24|22;54;24|,22;54;24|22;54;24|,100|100|,0;0;0|0;0;0|,100|100|,22;54;24|22;54;24|,22;54;24|22;54;24|,100|100|,100|100|
10,100|100|,22;54;24|22;54;24|,22.8|22.8|,22;54;24|22;54;24|,17;55;28|17;55;28|,17;55;28|17;55;28|,100|100|,0;0;0|0;0;0|,100|100|,17;55;28|17;55;28|,17;55;28|17;55;28|,100|100|,100|100|
11,100|100|,17;55;28|17;55;28|,24.78|24.78|,17;55;28|17;55;28|,14;56;30|14;56;30|,14;56;30|14;56;30|,100|100|,0;0;0|0;0;0|,100|100|,14;56;30|14;56;30|,14;56;30|14;56;30|,100|100|,100|100|
12,100|100|,14;56;30|14;56;30|,26.56|26.56|,14;56;30|14;56;30|,10;56;34|10;56;34|,10;56;34|10;56;34|,100|100|,0;0;0|0;0;0|,100|100|,10;56;34|10;56;34|,10;56;34|10;56;34|,100|100|,100|100|
13,100|100|,10;56;34|10;56;34|,28.18|28.18|,10;56;34|10;56;34|,9;54;37|9;54;37|,9;54;37|9;54;37|,100|100|,0;0;0|0;0;0|,100|100|,9;54;37|9;54;37|,9;54;37|9;54;37|,100|100|,100|100|
14,100|100|,9;54;37|9;54;37|,29.55|29.55|,9;54;37|9;54;37|,7;53;40|7;53;40|,7;53;40|7;53;40|,100|100|,0;0;0|0;0;0|,100|100|,7;53;40|7;53;40|,7;53;40|7;53;40|,100|100|,100|100|
15,100|100|,7;53;40|7;53;40|,30.52|30.52|,7;53;40|7;53;40|,6;49;45|6;49;45|,6;49;45|6;49;45|,100|100|,0;0;0|0;0;0|,100|100|,6;49;45|6;49;45|,6;49;45|6;49;45|,100|100|,100|100|
16,100|100|,6;49;45|6;49;45|,31.24|31.24|,6;49;45|6;49;45|,5;48;47|5;48;47|,5;48;47|5;48;47|,100|100|,0;0;0|0;0;0|,100|100|,5;48;47|5;48;47|,5;48;47|5;48;47|,100|100|,100|100|
17,100|100|,5;48;47|5;48;47|,31.45|31.45|,5;48;47|5;48;47|,3;48;49|3;48;49|,3;48;49|3;48;49|,100|100|,0;0;0|0;0;0|,100|100|,3;48;49|3;48;49|,3;48;49|3;48;49|,100|100|,100|100|
18,100|100|,3;48;49|3;48;49|,31.54|31.54|,3;48;49|3;48;49|,2;48;50|2;48;50|,2;48;50|2;48;50|,100|100|,0;0;0|0;0;0|,100|100|,2;48;50|2;48;50|,2;48;50|2;48;50|,100|100|,100|100|
19,100|100|,2;48;50|2;48;50|,31.61|31.61|,2;48;50|2;48;50|,2;45;53|2;45;53|,2;45;53|2;45;53|,100|100|,0;0;0|0;0;0|,100|100|,2;45;53|2;45;53|,2;45;53|2;45;53|,100|100|,100|100|
20,100|100|,2;45;53|2;45;53|,31.66|31.66|,2;45;53|2;45;53|,2;42;56|2;42;56|,2;42;56|2;42;56|,100|100|,0;0;0|0;0;0|,100|100|,2;42;56|2;42;56|,2;42;56|2;42;56|,100|100|,100|100|
21,100|100|,2;42;56|2;42;56|,31.41|31.41|,2;42;56|2;42;56|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,0;0;0|0;0;0|,100|100|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,100|100|
22,100|100|,1;42;57|1;42;57|,30.9|30.9|,1;42;57|1;42;57|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,0;0;0|0;0;0|,100|100|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,100|100|
