Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;0;12;0|88;0;12;0|,0.0|0.0|,88;0;12;0|88;0;12;0|,84;4;11;1|84;4;11;1|,84;4;11;1|84;4;11;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;4;11;1|84;4;11;1|,84;4;11;1|84;4;11;1|,100|100|,100|100|
1,100|100|,84;4;11;1|84;4;11;1|,0.0|0.0|,84;4;11;1|84;4;11;1|,78;9;10;3|78;9;10;3|,78;9;10;3|78;9;10;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;9;10;3|78;9;10;3|,78;9;10;3|78;9;10;3|,100|100|,100|100|
2,100|100|,78;9;10;3|78;9;10;3|,0.0|0.0|,78;9;10;3|78;9;10;3|,73;8;14;5|73;8;14;5|,73;8;14;5|73;8;14;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;8;14;5|73;8;14;5|,73;8;14;5|73;8;14;5|,100|100|,100|100|
3,100|100|,73;8;14;5|73;8;14;5|,0.0|0.0|,73;8;14;5|73;8;14;5|,68;8;18;6|68;8;18;6|,68;8;18;6|68;8;18;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,68;8;18;6|68;8;18;6|,68;8;18;6|68;8;18;6|,100|100|,100|100|
4,100|100|,68;8;18;6|68;8;18;6|,0.0|0.0|,68;8;18;6|68;8;18;6|,59;12;20;9|59;12;20;9|,59;12;20;9|59;12;20;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;12;20;9|59;12;20;9|,59;12;20;9|59;12;20;9|,100|100|,100|100|
5,100|100|,59;12;20;9|59;12;20;9|,0.0|0.0|,59;12;20;9|59;12;20;9|,49;16;22;13|49;16;22;13|,49;16;22;13|49;16;22;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;16;22;13|49;16;22;13|,49;16;22;13|49;16;22;13|,100|100|,100|100|
6,100|100|,49;16;22;13|49;16;22;13|,0.0|0.0|,49;16;22;13|49;16;22;13|,48;7;27;18|48;7;27;18|,48;7;27;18|48;7;27;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;7;27;18|48;7;27;18|,48;7;27;18|48;7;27;18|,100|100|,100|100|
7,100|100|,48;7;27;18|48;7;27;18|,0.0|0.0|,48;7;27;18|48;7;27;18|,40;11;20;29|40;11;20;29|,40;11;20;29|40;11;20;29|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;11;20;29|40;11;20;29|,40;11;20;29|40;11;20;29|,100|100|,100|100|
8,100|100|,40;11;20;29|40;11;20;29|,0.0|0.0|,40;11;20;29|40;11;20;29|,36;10;21;33|36;10;21;33|,36;10;21;33|36;10;21;33|,100|100|,0;0;0;0|0;0;0;0|,100|100|,36;10;21;33|36;10;21;33|,36;10;21;33|36;10;21;33|,100|100|,100|100|
9,100|100|,36;10;21;33|36;10;21;33|,0.0|0.0|,36;10;21;33|36;10;21;33|,32;10;23;35|32;10;23;35|,32;10;23;35|32;10;23;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;10;23;35|32;10;23;35|,32;10;23;35|32;10;23;35|,100|100|,100|100|
