Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,0;0;0|0;0;0|,100|100|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,100|100|
1,100|100|,86;13;1|86;13;1|,9.8|9.8|,86;13;1|86;13;1|,81;17;2|81;17;2|,81;17;2|81;17;2|,100|100|,0;0;0|0;0;0|,100|100|,81;17;2|81;17;2|,81;17;2|81;17;2|,100|100|,100|100|
2,100|100|,81;17;2|81;17;2|,10.03|10.03|,81;17;2|81;17;2|,74;24;2|74;24;2|,74;24;2|74;24;2|,100|100|,0;0;0|0;0;0|,100|100|,74;24;2|74;24;2|,74;24;2|74;24;2|,100|100|,100|100|
3,100|100|,74;24;2|74;24;2|,10.93|10.93|,74;24;2|74;24;2|,64;33;3|64;33;3|,64;33;3|64;33;3|,100|100|,0;0;0|0;0;0|,100|100|,64;33;3|64;33;3|,64;33;3|64;33;3|,100|100|,100|100|
4,100|100|,64;33;3|64;33;3|,12.59|12.59|,64;33;3|64;33;3|,62;32;6|62;32;6|,62;32;6|62;32;6|,100|100|,0;0;0|0;0;0|,100|100|,62;32;6|62;32;6|,62;32;6|62;32;6|,100|100|,100|100|
5,100|100|,62;32;6|62;32;6|,13.9|13.9|,62;32;6|62;32;6|,53;41;6|53;41;6|,53;41;6|53;41;6|,100|100|,0;0;0|0;0;0|,100|100|,53;41;6|53;41;6|,53;41;6|53;41;6|,100|100|,100|100|
6,100|100|,53;41;6|53;41;6|,15.91|15.91|,53;41;6|53;41;6|,51;42;7|51;42;7|,51;42;7|51;42;7|,100|100|,0;0;0|0;0;0|,100|100|,51;42;7|51;42;7|,51;42;7|51;42;7|,100|100|,100|100|
7,100|100|,51;42;7|51;42;7|,17.73|17.73|,51;42;7|51;42;7|,38;52;10|38;52;10|,38;52;10|38;52;10|,100|100|,0;0;0|0;0;0|,100|100|,38;52;10|38;52;10|,38;52;10|38;52;10|,100|100|,100|100|
8,100|100|,38;52;10|38;52;10|,20.27|20.27|,38;52;10|38;52;10|,28;60;12|28;60;12|,28;60;12|28;60;12|,100|100|,0;0;0|0;0;0|,100|100|,28;60;12|28;60;12|,28;60;12|28;60;12|,100|100|,100|100|
9,100|100|,28;60;12|28;60;12|,23.23|23.23|,28;60;12|28;60;12|,20;62;18|20;62;18|,20;62;18|20;62;18|,100|100|,0;0;0|0;0;0|,100|100|,20;62;18|20;62;18|,20;62;18|20;62;18|,100|100|,100|100|
10,100|100|,20;62;18|20;62;18|,25.94|25.94|,20;62;18|20;62;18|,15;62;23|15;62;23|,15;62;23|15;62;23|,100|100|,0;0;0|0;0;0|,100|100|,15;62;23|15;62;23|,15;62;23|15;62;23|,100|100|,100|100|
