Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;0;11;0|89;0;11;0|,0.0|0.0|,89;0;11;0|89;0;11;0|,84;5;10;1|84;5;10;1|,84;5;10;1|84;5;10;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;5;10;1|84;5;10;1|,84;5;10;1|84;5;10;1|,100|100|,100|100|
1,100|100|,84;5;10;1|84;5;10;1|,0.0|0.0|,84;5;10;1|84;5;10;1|,78;9;10;3|78;9;10;3|,78;9;10;3|78;9;10;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;9;10;3|78;9;10;3|,78;9;10;3|78;9;10;3|,100|100|,100|100|
2,100|100|,78;9;10;3|78;9;10;3|,0.0|0.0|,78;9;10;3|78;9;10;3|,72;12;11;5|72;12;11;5|,72;12;11;5|72;12;11;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;12;11;5|72;12;11;5|,72;12;11;5|72;12;11;5|,100|100|,100|100|
3,100|100|,72;12;11;5|72;12;11;5|,0.0|0.0|,72;12;11;5|72;12;11;5|,67;10;15;8|67;10;15;8|,67;10;15;8|67;10;15;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;10;15;8|67;10;15;8|,67;10;15;8|67;10;15;8|,100|100|,100|100|
4,100|100|,67;10;15;8|67;10;15;8|,0.0|0.0|,67;10;15;8|67;10;15;8|,64;8;19;9|64;8;19;9|,64;8;19;9|64;8;19;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;8;19;9|64;8;19;9|,64;8;19;9|64;8;19;9|,100|100|,100|100|
5,100|100|,64;8;19;9|64;8;19;9|,0.0|0.0|,64;8;19;9|64;8;19;9|,60;8;21;11|60;8;21;11|,60;8;21;11|60;8;21;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;8;21;11|60;8;21;11|,60;8;21;11|60;8;21;11|,100|100|,100|100|
6,100|100|,60;8;21;11|60;8;21;11|,0.0|0.0|,60;8;21;11|60;8;21;11|,56;8;16;20|56;8;16;20|,56;8;16;20|56;8;16;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;8;16;20|56;8;16;20|,56;8;16;20|56;8;16;20|,100|100|,100|100|
7,100|100|,56;8;16;20|56;8;16;20|,0.0|0.0|,56;8;16;20|56;8;16;20|,51;9;16;24|51;9;16;24|,51;9;16;24|51;9;16;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;9;16;24|51;9;16;24|,51;9;16;24|51;9;16;24|,100|100|,100|100|
8,100|100|,51;9;16;24|51;9;16;24|,0.0|0.0|,51;9;16;24|51;9;16;24|,47;8;17;28|47;8;17;28|,47;8;17;28|47;8;17;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;8;17;28|47;8;17;28|,47;8;17;28|47;8;17;28|,100|100|,100|100|
9,100|100|,47;8;17;28|47;8;17;28|,0.0|0.0|,47;8;17;28|47;8;17;28|,43;5;22;30|43;5;22;30|,43;5;22;30|43;5;22;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,43;5;22;30|43;5;22;30|,43;5;22;30|43;5;22;30|,100|100|,100|100|
10,100|100|,43;5;22;30|43;5;22;30|,0.0|0.0|,43;5;22;30|43;5;22;30|,40;6;19;35|40;6;19;35|,40;6;19;35|40;6;19;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;6;19;35|40;6;19;35|,40;6;19;35|40;6;19;35|,100|100|,100|100|
11,100|100|,40;6;19;35|40;6;19;35|,0.0|0.0|,40;6;19;35|40;6;19;35|,35;8;18;39|35;8;18;39|,35;8;18;39|35;8;18;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,35;8;18;39|35;8;18;39|,35;8;18;39|35;8;18;39|,100|100|,100|100|
12,100|100|,35;8;18;39|35;8;18;39|,0.0|0.0|,35;8;18;39|35;8;18;39|,35;5;19;41|35;5;19;41|,35;5;19;41|35;5;19;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,35;5;19;41|35;5;19;41|,35;5;19;41|35;5;19;41|,100|100|,100|100|
13,100|100|,35;5;19;41|35;5;19;41|,0.0|0.0|,35;5;19;41|35;5;19;41|,34;3;18;45|34;3;18;45|,34;3;18;45|34;3;18;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,34;3;18;45|34;3;18;45|,34;3;18;45|34;3;18;45|,100|100|,100|100|
14,100|100|,34;3;18;45|34;3;18;45|,0.0|0.0|,34;3;18;45|34;3;18;45|,33;1;14;52|33;1;14;52|,33;1;14;52|33;1;14;52|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;1;14;52|33;1;14;52|,33;1;14;52|33;1;14;52|,100|100|,100|100|
15,100|100|,33;1;14;52|33;1;14;52|,0.0|0.0|,33;1;14;52|33;1;14;52|,32;1;13;54|32;1;13;54|,32;1;13;54|32;1;13;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;1;13;54|32;1;13;54|,32;1;13;54|32;1;13;54|,100|100|,100|100|
16,100|100|,32;1;13;54|32;1;13;54|,0.0|0.0|,32;1;13;54|32;1;13;54|,31;2;10;57|31;2;10;57|,31;2;10;57|31;2;10;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;2;10;57|31;2;10;57|,31;2;10;57|31;2;10;57|,100|100|,100|100|
17,100|100|,31;2;10;57|31;2;10;57|,0.0|0.0|,31;2;10;57|31;2;10;57|,30;3;7;60|30;3;7;60|,30;3;7;60|30;3;7;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;3;7;60|30;3;7;60|,30;3;7;60|30;3;7;60|,100|100|,100|100|
18,100|100|,30;3;7;60|30;3;7;60|,0.0|0.0|,30;3;7;60|30;3;7;60|,26;7;7;60|26;7;7;60|,26;7;7;60|26;7;7;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;7;7;60|26;7;7;60|,26;7;7;60|26;7;7;60|,100|100|,100|100|
19,100|100|,26;7;7;60|26;7;7;60|,0.0|0.0|,26;7;7;60|26;7;7;60|,26;4;9;61|26;4;9;61|,26;4;9;61|26;4;9;61|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;4;9;61|26;4;9;61|,26;4;9;61|26;4;9;61|,100|100|,100|100|
