Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,0;0;0|0;0;0|,100|100|,86;13;1|86;13;1|,86;13;1|86;13;1|,100|100|,100|100|
1,100|100|,86;13;1|86;13;1|,9.8|9.8|,86;13;1|86;13;1|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,0;0;0|0;0;0|,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,100|100|
2,100|100|,83;16;1|83;16;1|,9.93|9.93|,83;16;1|83;16;1|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,0;0;0|0;0;0|,100|100|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,100|100|
3,100|100|,81;15;4|81;15;4|,9.94|9.94|,81;15;4|81;15;4|,78;17;5|78;17;5|,78;17;5|78;17;5|,100|100|,0;0;0|0;0;0|,100|100|,78;17;5|78;17;5|,78;17;5|78;17;5|,100|100|,100|100|
4,100|100|,78;17;5|78;17;5|,10.15|10.15|,78;17;5|78;17;5|,77;17;6|77;17;6|,77;17;6|77;17;6|,100|100|,0;0;0|0;0;0|,100|100|,77;17;6|77;17;6|,77;17;6|77;17;6|,100|100|,100|100|
5,100|100|,77;17;6|77;17;6|,10.33|10.33|,77;17;6|77;17;6|,73;19;8|73;19;8|,73;19;8|73;19;8|,100|100|,0;0;0|0;0;0|,100|100|,73;19;8|73;19;8|,73;19;8|73;19;8|,100|100|,100|100|
6,100|100|,73;19;8|73;19;8|,10.68|10.68|,73;19;8|73;19;8|,68;23;9|68;23;9|,68;23;9|68;23;9|,100|100|,0;0;0|0;0;0|,100|100|,68;23;9|68;23;9|,68;23;9|68;23;9|,100|100|,100|100|
7,100|100|,68;23;9|68;23;9|,11.38|11.38|,68;23;9|68;23;9|,64;27;9|64;27;9|,64;27;9|64;27;9|,100|100|,0;0;0|0;0;0|,100|100|,64;27;9|64;27;9|,64;27;9|64;27;9|,100|100|,100|100|
8,100|100|,64;27;9|64;27;9|,12.37|12.37|,64;27;9|64;27;9|,55;35;10|55;35;10|,55;35;10|55;35;10|,100|100|,0;0;0|0;0;0|,100|100|,55;35;10|55;35;10|,55;35;10|55;35;10|,100|100|,100|100|
9,100|100|,55;35;10|55;35;10|,14.01|14.01|,55;35;10|55;35;10|,47;42;11|47;42;11|,47;42;11|47;42;11|,100|100|,0;0;0|0;0;0|,100|100|,47;42;11|47;42;11|,47;42;11|47;42;11|,100|100|,100|100|
10,100|100|,47;42;11|47;42;11|,16.11|16.11|,47;42;11|47;42;11|,45;42;13|45;42;13|,45;42;13|45;42;13|,100|100|,0;0;0|0;0;0|,100|100|,45;42;13|45;42;13|,45;42;13|45;42;13|,100|100|,100|100|
11,100|100|,45;42;13|45;42;13|,17.9|17.9|,45;42;13|45;42;13|,39;47;14|39;47;14|,39;47;14|39;47;14|,100|100|,0;0;0|0;0;0|,100|100|,39;47;14|39;47;14|,39;47;14|39;47;14|,100|100|,100|100|
12,100|100|,39;47;14|39;47;14|,19.91|19.91|,39;47;14|39;47;14|,33;49;18|33;49;18|,33;49;18|33;49;18|,100|100|,0;0;0|0;0;0|,100|100|,33;49;18|33;49;18|,33;49;18|33;49;18|,100|100|,100|100|
13,100|100|,33;49;18|33;49;18|,21.82|21.82|,33;49;18|33;49;18|,31;50;19|31;50;19|,31;50;19|31;50;19|,100|100|,0;0;0|0;0;0|,100|100|,31;50;19|31;50;19|,31;50;19|31;50;19|,100|100|,100|100|
14,100|100|,31;50;19|31;50;19|,23.55|23.55|,31;50;19|31;50;19|,21;56;23|21;56;23|,21;56;23|21;56;23|,100|100|,0;0;0|0;0;0|,100|100|,21;56;23|21;56;23|,21;56;23|21;56;23|,100|100|,100|100|
