Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,0;0;0|0;0;0|,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,100|100|
1,100|100|,80;19;1|80;19;1|,10.4|10.4|,80;19;1|80;19;1|,71;27;2|71;27;2|,71;27;2|71;27;2|,100|100|,0;0;0|0;0;0|,100|100|,71;27;2|71;27;2|,71;27;2|71;27;2|,100|100|,100|100|
2,100|100|,71;27;2|71;27;2|,11.54|11.54|,71;27;2|71;27;2|,62;35;3|62;35;3|,62;35;3|62;35;3|,100|100|,0;0;0|0;0;0|,100|100|,62;35;3|62;35;3|,62;35;3|62;35;3|,100|100|,100|100|
3,100|100|,62;35;3|62;35;3|,13.31|13.31|,62;35;3|62;35;3|,50;46;4|50;46;4|,50;46;4|50;46;4|,100|100|,0;0;0|0;0;0|,100|100|,50;46;4|50;46;4|,50;46;4|50;46;4|,100|100|,100|100|
4,100|100|,50;46;4|50;46;4|,15.91|15.91|,50;46;4|50;46;4|,40;55;5|40;55;5|,40;55;5|40;55;5|,100|100|,0;0;0|0;0;0|,100|100|,40;55;5|40;55;5|,40;55;5|40;55;5|,100|100|,100|100|
5,100|100|,40;55;5|40;55;5|,19.03|19.03|,40;55;5|40;55;5|,31;61;8|31;61;8|,31;61;8|31;61;8|,100|100|,0;0;0|0;0;0|,100|100|,31;61;8|31;61;8|,31;61;8|31;61;8|,100|100|,100|100|
6,100|100|,31;61;8|31;61;8|,22.27|22.27|,31;61;8|31;61;8|,22;67;11|22;67;11|,22;67;11|22;67;11|,100|100|,0;0;0|0;0;0|,100|100|,22;67;11|22;67;11|,22;67;11|22;67;11|,100|100|,100|100|
7,100|100|,22;67;11|22;67;11|,25.63|25.63|,22;67;11|22;67;11|,16;72;12|16;72;12|,16;72;12|16;72;12|,100|100|,0;0;0|0;0;0|,100|100|,16;72;12|16;72;12|,16;72;12|16;72;12|,100|100|,100|100|
8,100|100|,16;72;12|16;72;12|,28.99|28.99|,16;72;12|16;72;12|,12;71;17|12;71;17|,12;71;17|12;71;17|,100|100|,0;0;0|0;0;0|,100|100|,12;71;17|12;71;17|,12;71;17|12;71;17|,100|100|,100|100|
9,100|100|,12;71;17|12;71;17|,31.74|31.74|,12;71;17|12;71;17|,11;69;20|11;69;20|,11;69;20|11;69;20|,100|100|,0;0;0|0;0;0|,100|100|,11;69;20|11;69;20|,11;69;20|11;69;20|,100|100|,100|100|
10,100|100|,11;69;20|11;69;20|,33.88|33.88|,11;69;20|11;69;20|,10;69;21|10;69;21|,10;69;21|10;69;21|,100|100|,0;0;0|0;0;0|,100|100|,10;69;21|10;69;21|,10;69;21|10;69;21|,100|100|,100|100|
11,100|100|,10;69;21|10;69;21|,35.7|35.7|,10;69;21|10;69;21|,8;64;28|8;64;28|,8;64;28|8;64;28|,100|100|,0;0;0|0;0;0|,100|100|,8;64;28|8;64;28|,8;64;28|8;64;28|,100|100|,100|100|
12,100|100|,8;64;28|8;64;28|,36.74|36.74|,8;64;28|8;64;28|,5;61;34|5;61;34|,5;61;34|5;61;34|,100|100|,0;0;0|0;0;0|,100|100|,5;61;34|5;61;34|,5;61;34|5;61;34|,100|100|,100|100|
13,100|100|,5;61;34|5;61;34|,37.33|37.33|,5;61;34|5;61;34|,5;60;35|5;60;35|,5;60;35|5;60;35|,100|100|,0;0;0|0;0;0|,100|100|,5;60;35|5;60;35|,5;60;35|5;60;35|,100|100|,100|100|
14,100|100|,5;60;35|5;60;35|,37.73|37.73|,5;60;35|5;60;35|,5;57;38|5;57;38|,5;57;38|5;57;38|,100|100|,0;0;0|0;0;0|,100|100|,5;57;38|5;57;38|,5;57;38|5;57;38|,100|100|,100|100|
15,100|100|,5;57;38|5;57;38|,37.77|37.77|,5;57;38|5;57;38|,4;57;39|4;57;39|,4;57;39|4;57;39|,100|100|,0;0;0|0;0;0|,100|100|,4;57;39|4;57;39|,4;57;39|4;57;39|,100|100|,100|100|
16,100|100|,4;57;39|4;57;39|,37.81|37.81|,4;57;39|4;57;39|,3;58;39|3;58;39|,3;58;39|3;58;39|,100|100|,0;0;0|0;0;0|,100|100|,3;58;39|3;58;39|,3;58;39|3;58;39|,100|100|,100|100|
17,100|100|,3;58;39|3;58;39|,37.93|37.93|,3;58;39|3;58;39|,3;55;42|3;55;42|,3;55;42|3;55;42|,100|100|,0;0;0|0;0;0|,100|100|,3;55;42|3;55;42|,3;55;42|3;55;42|,100|100|,100|100|
18,100|100|,3;55;42|3;55;42|,37.74|37.74|,3;55;42|3;55;42|,2;51;47|2;51;47|,2;51;47|2;51;47|,100|100|,0;0;0|0;0;0|,100|100|,2;51;47|2;51;47|,2;51;47|2;51;47|,100|100|,100|100|
19,100|100|,2;51;47|2;51;47|,37.18|37.18|,2;51;47|2;51;47|,2;47;51|2;47;51|,2;47;51|2;47;51|,100|100|,0;0;0|0;0;0|,100|100|,2;47;51|2;47;51|,2;47;51|2;47;51|,100|100|,100|100|
20,100|100|,2;47;51|2;47;51|,36.31|36.31|,2;47;51|2;47;51|,2;45;53|2;45;53|,2;45;53|2;45;53|,100|100|,0;0;0|0;0;0|,100|100|,2;45;53|2;45;53|,2;45;53|2;45;53|,100|100|,100|100|
21,100|100|,2;45;53|2;45;53|,35.36|35.36|,2;45;53|2;45;53|,1;46;53|1;46;53|,1;46;53|1;46;53|,100|100|,0;0;0|0;0;0|,100|100|,1;46;53|1;46;53|,1;46;53|1;46;53|,100|100|,100|100|
22,100|100|,1;46;53|1;46;53|,34.66|34.66|,1;46;53|1;46;53|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,0;0;0|0;0;0|,100|100|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,100|100|
23,100|100|,1;43;56|1;43;56|,33.76|33.76|,1;43;56|1;43;56|,1;39;60|1;39;60|,1;39;60|1;39;60|,100|100|,0;0;0|0;0;0|,100|100|,1;39;60|1;39;60|,1;39;60|1;39;60|,100|100|,100|100|
24,100|100|,1;39;60|1;39;60|,32.59|32.59|,1;39;60|1;39;60|,1;36;63|1;36;63|,1;36;63|1;36;63|,100|100|,0;0;0|0;0;0|,100|100|,1;36;63|1;36;63|,1;36;63|1;36;63|,100|100|,100|100|
25,100|100|,1;36;63|1;36;63|,31.3|31.3|,1;36;63|1;36;63|,1;35;64|1;35;64|,1;35;64|1;35;64|,100|100|,0;0;0|0;0;0|,100|100|,1;35;64|1;35;64|,1;35;64|1;35;64|,100|100|,100|100|
26,100|100|,1;35;64|1;35;64|,30.11|30.11|,1;35;64|1;35;64|,1;33;66|1;33;66|,1;33;66|1;33;66|,100|100|,0;0;0|0;0;0|,100|100|,1;33;66|1;33;66|,1;33;66|1;33;66|,100|100|,100|100|
27,100|100|,1;33;66|1;33;66|,28.89|28.89|,1;33;66|1;33;66|,1;31;68|1;31;68|,1;31;68|1;31;68|,100|100|,0;0;0|0;0;0|,100|100|,1;31;68|1;31;68|,1;31;68|1;31;68|,100|100|,100|100|
28,100|100|,1;31;68|1;31;68|,27.66|27.66|,1;31;68|1;31;68|,1;30;69|1;30;69|,1;30;69|1;30;69|,100|100|,0;0;0|0;0;0|,100|100|,1;30;69|1;30;69|,1;30;69|1;30;69|,100|100|,100|100|
29,100|100|,1;30;69|1;30;69|,26.51|26.51|,1;30;69|1;30;69|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
30,100|100|,0;31;69|0;31;69|,25.63|25.63|,0;31;69|0;31;69|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
31,100|100|,0;28;72|0;28;72|,24.59|24.59|,0;28;72|0;28;72|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
32,100|100|,0;28;72|0;28;72|,23.7|23.7|,0;28;72|0;28;72|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
33,100|100|,0;28;72|0;28;72|,22.95|22.95|,0;28;72|0;28;72|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
34,100|100|,0;25;75|0;25;75|,22.0|22.0|,0;25;75|0;25;75|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
35,100|100|,0;24;76|0;24;76|,21.1|21.1|,0;24;76|0;24;76|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,0;0;0|0;0;0|,100|100|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,100|100|
36,100|100|,0;21;79|0;21;79|,20.04|20.04|,0;21;79|0;21;79|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,0;0;0|0;0;0|,100|100|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,100|100|
37,100|100|,0;21;79|0;21;79|,19.13|19.13|,0;21;79|0;21;79|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
38,100|100|,0;20;80|0;20;80|,18.26|18.26|,0;20;80|0;20;80|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
39,100|100|,0;20;80|0;20;80|,17.52|17.52|,0;20;80|0;20;80|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
40,100|100|,0;20;80|0;20;80|,16.89|16.89|,0;20;80|0;20;80|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,0;0;0|0;0;0|,100|100|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,100|100|
41,100|100|,0;19;81|0;19;81|,16.26|16.26|,0;19;81|0;19;81|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,0;0;0|0;0;0|,100|100|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,100|100|
42,100|100|,0;19;81|0;19;81|,15.72|15.72|,0;19;81|0;19;81|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
43,100|100|,0;18;82|0;18;82|,15.16|15.16|,0;18;82|0;18;82|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
44,100|100|,0;18;82|0;18;82|,14.69|14.69|,0;18;82|0;18;82|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
45,100|100|,0;15;85|0;15;85|,13.99|13.99|,0;15;85|0;15;85|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,0;0;0|0;0;0|,100|100|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,100|100|
46,100|100|,0;13;87|0;13;87|,13.19|13.19|,0;13;87|0;13;87|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,0;0;0|0;0;0|,100|100|,0;13;87|0;13;87|,0;13;87|0;13;87|,100|100|,100|100|
47,100|100|,0;13;87|0;13;87|,12.51|12.51|,0;13;87|0;13;87|,0;11;89|0;11;89|,0;11;89|0;11;89|,100|100|,0;0;0|0;0;0|,100|100|,0;11;89|0;11;89|,0;11;89|0;11;89|,100|100|,100|100|
48,100|100|,0;11;89|0;11;89|,11.73|11.73|,0;11;89|0;11;89|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
49,100|100|,0;9;91|0;9;91|,10.87|10.87|,0;9;91|0;9;91|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
50,100|100|,0;9;91|0;9;91|,10.14|10.14|,0;9;91|0;9;91|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
51,100|100|,0;9;91|0;9;91|,9.52|9.52|,0;9;91|0;9;91|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
52,100|100|,0;9;91|0;9;91|,8.99|8.99|,0;9;91|0;9;91|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
53,100|100|,0;9;91|0;9;91|,8.54|8.54|,0;9;91|0;9;91|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
54,100|100|,0;9;91|0;9;91|,8.16|8.16|,0;9;91|0;9;91|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
55,100|100|,0;9;91|0;9;91|,7.84|7.84|,0;9;91|0;9;91|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
56,100|100|,0;9;91|0;9;91|,7.56|7.56|,0;9;91|0;9;91|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
57,100|100|,0;9;91|0;9;91|,7.33|7.33|,0;9;91|0;9;91|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
58,100|100|,0;8;92|0;8;92|,7.03|7.03|,0;8;92|0;8;92|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
59,100|100|,0;8;92|0;8;92|,6.77|6.77|,0;8;92|0;8;92|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
60,100|100|,0;8;92|0;8;92|,6.56|6.56|,0;8;92|0;8;92|,0;6;94|0;6;94|,0;6;94|0;6;94|,100|100|,0;0;0|0;0;0|,100|100|,0;6;94|0;6;94|,0;6;94|0;6;94|,100|100|,100|100|
61,100|100|,0;6;94|0;6;94|,6.17|6.17|,0;6;94|0;6;94|,0;6;94|0;6;94|,0;6;94|0;6;94|,100|100|,0;0;0|0;0;0|,100|100|,0;6;94|0;6;94|,0;6;94|0;6;94|,100|100|,100|100|
62,100|100|,0;6;94|0;6;94|,5.85|5.85|,0;6;94|0;6;94|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
63,100|100|,0;5;95|0;5;95|,5.47|5.47|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
64,100|100|,0;5;95|0;5;95|,5.15|5.15|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
65,100|100|,0;5;95|0;5;95|,4.88|4.88|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
66,100|100|,0;5;95|0;5;95|,4.65|4.65|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
67,100|100|,0;5;95|0;5;95|,4.45|4.45|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
68,100|100|,0;5;95|0;5;95|,4.28|4.28|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
69,100|100|,0;5;95|0;5;95|,4.14|4.14|,0;5;95|0;5;95|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,0;0;0|0;0;0|,100|100|,0;5;95|0;5;95|,0;5;95|0;5;95|,100|100|,100|100|
70,100|100|,0;5;95|0;5;95|,4.02|4.02|,0;5;95|0;5;95|,0;3;97|0;3;97|,0;3;97|0;3;97|,100|100|,0;0;0|0;0;0|,100|100|,0;3;97|0;3;97|,0;3;97|0;3;97|,100|100|,100|100|
71,100|100|,0;3;97|0;3;97|,3.72|3.72|,0;3;97|0;3;97|,0;3;97|0;3;97|,0;3;97|0;3;97|,100|100|,0;0;0|0;0;0|,100|100|,0;3;97|0;3;97|,0;3;97|0;3;97|,100|100|,100|100|
72,100|100|,0;3;97|0;3;97|,3.46|3.46|,0;3;97|0;3;97|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,0;0;0|0;0;0|,100|100|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,100|100|
73,100|100|,0;2;98|0;2;98|,3.14|3.14|,0;2;98|0;2;98|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,0;0;0|0;0;0|,100|100|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,100|100|
74,100|100|,0;2;98|0;2;98|,2.87|2.87|,0;2;98|0;2;98|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,0;0;0|0;0;0|,100|100|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,100|100|
75,100|100|,0;2;98|0;2;98|,2.64|2.64|,0;2;98|0;2;98|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,0;0;0|0;0;0|,100|100|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,100|100|
76,100|100|,0;2;98|0;2;98|,2.44|2.44|,0;2;98|0;2;98|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,0;0;0|0;0;0|,100|100|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,100|100|
77,100|100|,0;2;98|0;2;98|,2.28|2.28|,0;2;98|0;2;98|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,0;0;0|0;0;0|,100|100|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,100|100|
78,100|100|,0;2;98|0;2;98|,2.13|2.13|,0;2;98|0;2;98|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,0;0;0|0;0;0|,100|100|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,100|100|
79,100|100|,0;2;98|0;2;98|,2.01|2.01|,0;2;98|0;2;98|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,0;0;0|0;0;0|,100|100|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,100|100|
80,100|100|,0;2;98|0;2;98|,1.91|1.91|,0;2;98|0;2;98|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,0;0;0|0;0;0|,100|100|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,100|100|
81,100|100|,0;2;98|0;2;98|,1.83|1.83|,0;2;98|0;2;98|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,0;0;0|0;0;0|,100|100|,0;2;98|0;2;98|,0;2;98|0;2;98|,100|100|,100|100|
