Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,0;0;0|0;0;0|,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,100|100|
1,100|100|,88;12;0|88;12;0|,9.7|9.7|,88;12;0|88;12;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
2,100|100|,84;16;0|84;16;0|,9.84|9.84|,84;16;0|84;16;0|,79;21;0|79;21;0|,79;21;0|79;21;0|,100|100|,0;0;0|0;0;0|,100|100|,79;21;0|79;21;0|,79;21;0|79;21;0|,100|100|,100|100|
3,100|100|,79;21;0|79;21;0|,10.47|10.47|,79;21;0|79;21;0|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,0;0;0|0;0;0|,100|100|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,100|100|
4,100|100|,72;27;1|72;27;1|,11.6|11.6|,72;27;1|72;27;1|,65;34;1|65;34;1|,65;34;1|65;34;1|,100|100|,0;0;0|0;0;0|,100|100|,65;34;1|65;34;1|,65;34;1|65;34;1|,100|100|,100|100|
5,100|100|,65;34;1|65;34;1|,13.26|13.26|,65;34;1|65;34;1|,56;40;4|56;40;4|,56;40;4|56;40;4|,100|100|,0;0;0|0;0;0|,100|100|,56;40;4|56;40;4|,56;40;4|56;40;4|,100|100|,100|100|
6,100|100|,56;40;4|56;40;4|,15.27|15.27|,56;40;4|56;40;4|,48;41;11|48;41;11|,48;41;11|48;41;11|,100|100|,0;0;0|0;0;0|,100|100|,48;41;11|48;41;11|,48;41;11|48;41;11|,100|100|,100|100|
7,100|100|,48;41;11|48;41;11|,17.08|17.08|,48;41;11|48;41;11|,38;49;13|38;49;13|,38;49;13|38;49;13|,100|100|,0;0;0|0;0;0|,100|100|,38;49;13|38;49;13|,38;49;13|38;49;13|,100|100|,100|100|
8,100|100|,38;49;13|38;49;13|,19.42|19.42|,38;49;13|38;49;13|,35;46;19|35;46;19|,35;46;19|35;46;19|,100|100|,0;0;0|0;0;0|,100|100|,35;46;19|35;46;19|,35;46;19|35;46;19|,100|100|,100|100|
9,100|100|,35;46;19|35;46;19|,21.1|21.1|,35;46;19|35;46;19|,30;50;20|30;50;20|,30;50;20|30;50;20|,100|100|,0;0;0|0;0;0|,100|100|,30;50;20|30;50;20|,30;50;20|30;50;20|,100|100|,100|100|
10,100|100|,30;50;20|30;50;20|,22.94|22.94|,30;50;20|30;50;20|,29;51;20|29;51;20|,29;51;20|29;51;20|,100|100|,0;0;0|0;0;0|,100|100|,29;51;20|29;51;20|,29;51;20|29;51;20|,100|100|,100|100|
11,100|100|,29;51;20|29;51;20|,24.6|24.6|,29;51;20|29;51;20|,22;55;23|22;55;23|,22;55;23|22;55;23|,100|100|,0;0;0|0;0;0|,100|100|,22;55;23|22;55;23|,22;55;23|22;55;23|,100|100|,100|100|
12,100|100|,22;55;23|22;55;23|,26.41|26.41|,22;55;23|22;55;23|,20;51;29|20;51;29|,20;51;29|20;51;29|,100|100|,0;0;0|0;0;0|,100|100|,20;51;29|20;51;29|,20;51;29|20;51;29|,100|100|,100|100|
13,100|100|,20;51;29|20;51;29|,27.55|27.55|,20;51;29|20;51;29|,16;48;36|16;48;36|,16;48;36|16;48;36|,100|100|,0;0;0|0;0;0|,100|100|,16;48;36|16;48;36|,16;48;36|16;48;36|,100|100|,100|100|
14,100|100|,16;48;36|16;48;36|,28.22|28.22|,16;48;36|16;48;36|,11;52;37|11;52;37|,11;52;37|11;52;37|,100|100|,0;0;0|0;0;0|,100|100|,11;52;37|11;52;37|,11;52;37|11;52;37|,100|100|,100|100|
15,100|100|,11;52;37|11;52;37|,29.18|29.18|,11;52;37|11;52;37|,7;54;39|7;54;39|,7;54;39|7;54;39|,100|100|,0;0;0|0;0;0|,100|100|,7;54;39|7;54;39|,7;54;39|7;54;39|,100|100|,100|100|
16,100|100|,7;54;39|7;54;39|,30.21|30.21|,7;54;39|7;54;39|,3;55;42|3;55;42|,3;55;42|3;55;42|,100|100|,0;0;0|0;0;0|,100|100|,3;55;42|3;55;42|,3;55;42|3;55;42|,100|100|,100|100|
17,100|100|,3;55;42|3;55;42|,31.17|31.17|,3;55;42|3;55;42|,3;54;43|3;54;43|,3;54;43|3;54;43|,100|100|,0;0;0|0;0;0|,100|100|,3;54;43|3;54;43|,3;54;43|3;54;43|,100|100|,100|100|
18,100|100|,3;54;43|3;54;43|,31.9|31.9|,3;54;43|3;54;43|,2;53;45|2;53;45|,2;53;45|2;53;45|,100|100|,0;0;0|0;0;0|,100|100|,2;53;45|2;53;45|,2;53;45|2;53;45|,100|100|,100|100|
19,100|100|,2;53;45|2;53;45|,32.41|32.41|,2;53;45|2;53;45|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,0;0;0|0;0;0|,100|100|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,100|100|
20,100|100|,2;50;48|2;50;48|,32.55|32.55|,2;50;48|2;50;48|,2;49;49|2;49;49|,2;49;49|2;49;49|,100|100|,0;0;0|0;0;0|,100|100|,2;49;49|2;49;49|,2;49;49|2;49;49|,100|100|,100|100|
21,100|100|,2;49;49|2;49;49|,32.57|32.57|,2;49;49|2;49;49|,2;46;52|2;46;52|,2;46;52|2;46;52|,100|100|,0;0;0|0;0;0|,100|100|,2;46;52|2;46;52|,2;46;52|2;46;52|,100|100|,100|100|
22,100|100|,2;46;52|2;46;52|,32.28|32.28|,2;46;52|2;46;52|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,0;0;0|0;0;0|,100|100|,0;46;54|0;46;54|,0;46;54|0;46;54|,100|100|,100|100|
23,100|100|,0;46;54|0;46;54|,32.04|32.04|,0;46;54|0;46;54|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,0;0;0|0;0;0|,100|100|,0;42;58|0;42;58|,0;42;58|0;42;58|,100|100|,100|100|
24,100|100|,0;42;58|0;42;58|,31.43|31.43|,0;42;58|0;42;58|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
25,100|100|,0;40;60|0;40;60|,30.72|30.72|,0;40;60|0;40;60|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,0;0;0|0;0;0|,100|100|,0;40;60|0;40;60|,0;40;60|0;40;60|,100|100|,100|100|
26,100|100|,0;40;60|0;40;60|,30.11|30.11|,0;40;60|0;40;60|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,0;0;0|0;0;0|,100|100|,0;38;62|0;38;62|,0;38;62|0;38;62|,100|100|,100|100|
27,100|100|,0;38;62|0;38;62|,29.39|29.39|,0;38;62|0;38;62|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,0;0;0|0;0;0|,100|100|,0;33;67|0;33;67|,0;33;67|0;33;67|,100|100|,100|100|
28,100|100|,0;33;67|0;33;67|,28.29|28.29|,0;33;67|0;33;67|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
29,100|100|,0;31;69|0;31;69|,27.14|27.14|,0;31;69|0;31;69|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
30,100|100|,0;30;70|0;30;70|,26.07|26.07|,0;30;70|0;30;70|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
