Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;0;8;0|92;0;8;0|,92;0;8;0|92;0;8;0|,89;3;8;0|89;3;8;0|,89;3;8;0|89;3;8;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;3;8;0|89;3;8;0|,89;3;8;0|89;3;8;0|,100|100|,100|100|
1,100|100|,89;3;8;0|89;3;8;0|,89;3;8;0|89;3;8;0|,87;4;7;2|87;4;7;2|,87;4;7;2|87;4;7;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;4;7;2|87;4;7;2|,87;4;7;2|87;4;7;2|,100|100|,100|100|
2,100|100|,87;4;7;2|87;4;7;2|,87;4;7;2|87;4;7;2|,87;3;8;2|87;3;8;2|,87;3;8;2|87;3;8;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;3;8;2|87;3;8;2|,87;3;8;2|87;3;8;2|,100|100|,100|100|
3,100|100|,87;3;8;2|87;3;8;2|,87;3;8;2|87;3;8;2|,85;3;10;2|85;3;10;2|,85;3;10;2|85;3;10;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;3;10;2|85;3;10;2|,85;3;10;2|85;3;10;2|,100|100|,100|100|
4,100|100|,85;3;10;2|85;3;10;2|,85;3;10;2|85;3;10;2|,80;6;10;4|80;6;10;4|,80;6;10;4|80;6;10;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;6;10;4|80;6;10;4|,80;6;10;4|80;6;10;4|,100|100|,100|100|
5,100|100|,80;6;10;4|80;6;10;4|,80;6;10;4|80;6;10;4|,76;9;11;4|76;9;11;4|,76;9;11;4|76;9;11;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;9;11;4|76;9;11;4|,76;9;11;4|76;9;11;4|,100|100|,100|100|
6,100|100|,76;9;11;4|76;9;11;4|,76;9;11;4|76;9;11;4|,72;7;14;7|72;7;14;7|,72;7;14;7|72;7;14;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;7;14;7|72;7;14;7|,72;7;14;7|72;7;14;7|,100|100|,100|100|
7,100|100|,72;7;14;7|72;7;14;7|,72;7;14;7|72;7;14;7|,64;13;14;9|64;13;14;9|,64;13;14;9|64;13;14;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,64;13;14;9|64;13;14;9|,64;13;14;9|64;13;14;9|,100|100|,100|100|
8,100|100|,64;13;14;9|64;13;14;9|,64;13;14;9|64;13;14;9|,59;11;19;11|59;11;19;11|,59;11;19;11|59;11;19;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;11;19;11|59;11;19;11|,59;11;19;11|59;11;19;11|,100|100|,100|100|
9,100|100|,59;11;19;11|59;11;19;11|,59;11;19;11|59;11;19;11|,51;16;20;13|51;16;20;13|,51;16;20;13|51;16;20;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,51;16;20;13|51;16;20;13|,51;16;20;13|51;16;20;13|,100|100|,100|100|
10,100|100|,51;16;20;13|51;16;20;13|,51;16;20;13|51;16;20;13|,42;15;26;17|42;15;26;17|,42;15;26;17|42;15;26;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;15;26;17|42;15;26;17|,42;15;26;17|42;15;26;17|,100|100|,100|100|
11,100|100|,42;15;26;17|42;15;26;17|,42;15;26;17|42;15;26;17|,37;16;24;23|37;16;24;23|,37;16;24;23|37;16;24;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;16;24;23|37;16;24;23|,37;16;24;23|37;16;24;23|,100|100|,100|100|
12,100|100|,37;16;24;23|37;16;24;23|,37;16;24;23|37;16;24;23|,28;15;33;24|28;15;33;24|,28;15;33;24|28;15;33;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;15;33;24|28;15;33;24|,28;15;33;24|28;15;33;24|,100|100|,100|100|
13,100|100|,28;15;33;24|28;15;33;24|,28;15;33;24|28;15;33;24|,20;14;39;27|20;14;39;27|,20;14;39;27|20;14;39;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;14;39;27|20;14;39;27|,20;14;39;27|20;14;39;27|,100|100|,100|100|
