Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;13;0|87;13;0|,87;13;0|87;13;0|,83;14;3|83;14;3|,83;14;3|83;14;3|,100|100|,0;0;0|0;0;0|,100|100|,83;14;3|83;14;3|,83;14;3|83;14;3|,100|100|,100|100|
1,100|100|,83;14;3|83;14;3|,83;14;3|83;14;3|,78;18;4|78;18;4|,78;18;4|78;18;4|,100|100|,0;0;0|0;0;0|,100|100|,78;18;4|78;18;4|,78;18;4|78;18;4|,100|100|,100|100|
2,100|100|,78;18;4|78;18;4|,78;18;4|78;18;4|,69;25;6|69;25;6|,69;25;6|69;25;6|,100|100|,0;0;0|0;0;0|,100|100|,69;25;6|69;25;6|,69;25;6|69;25;6|,100|100|,100|100|
3,100|100|,69;25;6|69;25;6|,69;25;6|69;25;6|,60;30;10|60;30;10|,60;30;10|60;30;10|,100|100|,0;0;0|0;0;0|,100|100|,60;30;10|60;30;10|,60;30;10|60;30;10|,100|100|,100|100|
4,100|100|,60;30;10|60;30;10|,60;30;10|60;30;10|,53;32;15|53;32;15|,53;32;15|53;32;15|,100|100|,0;0;0|0;0;0|,100|100|,53;32;15|53;32;15|,53;32;15|53;32;15|,100|100|,100|100|
5,100|100|,53;32;15|53;32;15|,53;32;15|53;32;15|,43;38;19|43;38;19|,43;38;19|43;38;19|,100|100|,0;0;0|0;0;0|,100|100|,43;38;19|43;38;19|,43;38;19|43;38;19|,100|100|,100|100|
6,100|100|,43;38;19|43;38;19|,43;38;19|43;38;19|,44;36;20|44;36;20|,44;36;20|44;36;20|,100|100|,0;0;0|0;0;0|,100|100|,44;36;20|44;36;20|,44;36;20|44;36;20|,100|100|,100|100|
7,100|100|,44;36;20|44;36;20|,44;36;20|44;36;20|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,0;0;0|0;0;0|,100|100|,41;34;25|41;34;25|,41;34;25|41;34;25|,100|100|,100|100|
8,100|100|,41;34;25|41;34;25|,41;34;25|41;34;25|,42;35;23|42;35;23|,42;35;23|42;35;23|,100|100|,0;0;0|0;0;0|,100|100|,42;35;23|42;35;23|,42;35;23|42;35;23|,100|100|,100|100|
9,100|100|,42;35;23|42;35;23|,42;35;23|42;35;23|,42;34;24|42;34;24|,42;34;24|42;34;24|,100|100|,0;0;0|0;0;0|,100|100|,42;34;24|42;34;24|,42;34;24|42;34;24|,100|100|,100|100|
10,100|100|,42;34;24|42;34;24|,42;34;24|42;34;24|,42;30;28|42;30;28|,42;30;28|42;30;28|,100|100|,0;0;0|0;0;0|,100|100|,42;30;28|42;30;28|,42;30;28|42;30;28|,100|100|,100|100|
