Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,0;0;0|0;0;0|,100|100|,83;16;1|83;16;1|,83;16;1|83;16;1|,100|100|,100|100|
1,100|100|,83;16;1|83;16;1|,0.0|0.0|,83;16;1|83;16;1|,76;22;2|76;22;2|,76;22;2|76;22;2|,100|100|,0;0;0|0;0;0|,100|100|,76;22;2|76;22;2|,76;22;2|76;22;2|,100|100|,100|100|
2,100|100|,76;22;2|76;22;2|,0.0|0.0|,76;22;2|76;22;2|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,0;0;0|0;0;0|,100|100|,66;30;4|66;30;4|,66;30;4|66;30;4|,100|100|,100|100|
3,100|100|,66;30;4|66;30;4|,0.0|0.0|,66;30;4|66;30;4|,56;35;9|56;35;9|,56;35;9|56;35;9|,100|100|,0;0;0|0;0;0|,100|100|,56;35;9|56;35;9|,56;35;9|56;35;9|,100|100|,100|100|
4,100|100|,56;35;9|56;35;9|,0.0|0.0|,56;35;9|56;35;9|,49;34;17|49;34;17|,49;34;17|49;34;17|,100|100|,0;0;0|0;0;0|,100|100|,49;34;17|49;34;17|,49;34;17|49;34;17|,100|100|,100|100|
5,100|100|,49;34;17|49;34;17|,0.0|0.0|,49;34;17|49;34;17|,40;32;28|40;32;28|,40;32;28|40;32;28|,100|100|,0;0;0|0;0;0|,100|100|,40;32;28|40;32;28|,40;32;28|40;32;28|,100|100|,100|100|
6,100|100|,40;32;28|40;32;28|,0.0|0.0|,40;32;28|40;32;28|,35;31;34|35;31;34|,35;31;34|35;31;34|,100|100|,0;0;0|0;0;0|,100|100|,35;31;34|35;31;34|,35;31;34|35;31;34|,100|100|,100|100|
7,100|100|,35;31;34|35;31;34|,0.0|0.0|,35;31;34|35;31;34|,32;26;42|32;26;42|,32;26;42|32;26;42|,100|100|,0;0;0|0;0;0|,100|100|,32;26;42|32;26;42|,32;26;42|32;26;42|,100|100|,100|100|
8,100|100|,32;26;42|32;26;42|,0.0|0.0|,32;26;42|32;26;42|,31;20;49|31;20;49|,31;20;49|31;20;49|,100|100|,0;0;0|0;0;0|,100|100|,31;20;49|31;20;49|,31;20;49|31;20;49|,100|100|,100|100|
9,100|100|,31;20;49|31;20;49|,0.0|0.0|,31;20;49|31;20;49|,31;13;56|31;13;56|,31;13;56|31;13;56|,100|100|,0;0;0|0;0;0|,100|100|,31;13;56|31;13;56|,31;13;56|31;13;56|,100|100|,100|100|
10,100|100|,31;13;56|31;13;56|,0.0|0.0|,31;13;56|31;13;56|,29;14;57|29;14;57|,29;14;57|29;14;57|,100|100|,0;0;0|0;0;0|,100|100|,29;14;57|29;14;57|,29;14;57|29;14;57|,100|100|,100|100|
