Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;6;0|94;6;0|,0.0|0.0|,94;6;0|94;6;0|,90;6;4|90;6;4|,90;6;4|90;6;4|,100|100|,0;0;0|0;0;0|,100|100|,90;6;4|90;6;4|,90;6;4|90;6;4|,100|100|,100|100|
1,100|100|,90;6;4|90;6;4|,0.0|0.0|,90;6;4|90;6;4|,85;10;5|85;10;5|,85;10;5|85;10;5|,100|100|,0;0;0|0;0;0|,100|100|,85;10;5|85;10;5|,85;10;5|85;10;5|,100|100|,100|100|
2,100|100|,85;10;5|85;10;5|,0.0|0.0|,85;10;5|85;10;5|,80;14;6|80;14;6|,80;14;6|80;14;6|,100|100|,0;0;0|0;0;0|,100|100|,80;14;6|80;14;6|,80;14;6|80;14;6|,100|100|,100|100|
3,100|100|,80;14;6|80;14;6|,0.0|0.0|,80;14;6|80;14;6|,76;15;9|76;15;9|,76;15;9|76;15;9|,100|100|,0;0;0|0;0;0|,100|100|,76;15;9|76;15;9|,76;15;9|76;15;9|,100|100|,100|100|
4,100|100|,76;15;9|76;15;9|,0.0|0.0|,76;15;9|76;15;9|,72;13;15|72;13;15|,72;13;15|72;13;15|,100|100|,0;0;0|0;0;0|,100|100|,72;13;15|72;13;15|,72;13;15|72;13;15|,100|100|,100|100|
5,100|100|,72;13;15|72;13;15|,0.0|0.0|,72;13;15|72;13;15|,67;18;15|67;18;15|,67;18;15|67;18;15|,100|100|,0;0;0|0;0;0|,100|100|,67;18;15|67;18;15|,67;18;15|67;18;15|,100|100|,100|100|
6,100|100|,67;18;15|67;18;15|,0.0|0.0|,67;18;15|67;18;15|,64;16;20|64;16;20|,64;16;20|64;16;20|,100|100|,0;0;0|0;0;0|,100|100|,64;16;20|64;16;20|,64;16;20|64;16;20|,100|100|,100|100|
7,100|100|,64;16;20|64;16;20|,0.0|0.0|,64;16;20|64;16;20|,57;18;25|57;18;25|,57;18;25|57;18;25|,100|100|,0;0;0|0;0;0|,100|100|,57;18;25|57;18;25|,57;18;25|57;18;25|,100|100|,100|100|
8,100|100|,57;18;25|57;18;25|,0.0|0.0|,57;18;25|57;18;25|,49;24;27|49;24;27|,49;24;27|49;24;27|,100|100|,0;0;0|0;0;0|,100|100|,49;24;27|49;24;27|,49;24;27|49;24;27|,100|100|,100|100|
9,100|100|,49;24;27|49;24;27|,0.0|0.0|,49;24;27|49;24;27|,44;21;35|44;21;35|,44;21;35|44;21;35|,100|100|,0;0;0|0;0;0|,100|100|,44;21;35|44;21;35|,44;21;35|44;21;35|,100|100|,100|100|
10,100|100|,44;21;35|44;21;35|,0.0|0.0|,44;21;35|44;21;35|,42;17;41|42;17;41|,42;17;41|42;17;41|,100|100|,0;0;0|0;0;0|,100|100|,42;17;41|42;17;41|,42;17;41|42;17;41|,100|100|,100|100|
11,100|100|,42;17;41|42;17;41|,0.0|0.0|,42;17;41|42;17;41|,33;21;46|33;21;46|,33;21;46|33;21;46|,100|100|,0;0;0|0;0;0|,100|100|,33;21;46|33;21;46|,33;21;46|33;21;46|,100|100|,100|100|
12,100|100|,33;21;46|33;21;46|,0.0|0.0|,33;21;46|33;21;46|,29;19;52|29;19;52|,29;19;52|29;19;52|,100|100|,0;0;0|0;0;0|,100|100|,29;19;52|29;19;52|,29;19;52|29;19;52|,100|100|,100|100|
13,100|100|,29;19;52|29;19;52|,0.0|0.0|,29;19;52|29;19;52|,28;13;59|28;13;59|,28;13;59|28;13;59|,100|100|,0;0;0|0;0;0|,100|100|,28;13;59|28;13;59|,28;13;59|28;13;59|,100|100|,100|100|
