Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,85;0;15;0|85;0;15;0|,0.0|0.0|,85;0;15;0|85;0;15;0|,77;8;13;2|77;8;13;2|,77;8;13;2|77;8;13;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;8;13;2|77;8;13;2|,77;8;13;2|77;8;13;2|,100|100|,100|100|
1,100|100|,77;8;13;2|77;8;13;2|,0.0|0.0|,77;8;13;2|77;8;13;2|,70;11;15;4|70;11;15;4|,70;11;15;4|70;11;15;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;11;15;4|70;11;15;4|,70;11;15;4|70;11;15;4|,100|100|,100|100|
2,100|100|,70;11;15;4|70;11;15;4|,0.0|0.0|,70;11;15;4|70;11;15;4|,65;10;21;4|65;10;21;4|,65;10;21;4|65;10;21;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;10;21;4|65;10;21;4|,65;10;21;4|65;10;21;4|,100|100|,100|100|
3,100|100|,65;10;21;4|65;10;21;4|,0.0|0.0|,65;10;21;4|65;10;21;4|,58;12;22;8|58;12;22;8|,58;12;22;8|58;12;22;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,58;12;22;8|58;12;22;8|,58;12;22;8|58;12;22;8|,100|100|,100|100|
4,100|100|,58;12;22;8|58;12;22;8|,0.0|0.0|,58;12;22;8|58;12;22;8|,54;12;19;15|54;12;19;15|,54;12;19;15|54;12;19;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;12;19;15|54;12;19;15|,54;12;19;15|54;12;19;15|,100|100|,100|100|
5,100|100|,54;12;19;15|54;12;19;15|,0.0|0.0|,54;12;19;15|54;12;19;15|,47;16;18;19|47;16;18;19|,47;16;18;19|47;16;18;19|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;16;18;19|47;16;18;19|,47;16;18;19|47;16;18;19|,100|100|,100|100|
6,100|100|,47;16;18;19|47;16;18;19|,0.0|0.0|,47;16;18;19|47;16;18;19|,45;9;25;21|45;9;25;21|,45;9;25;21|45;9;25;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;9;25;21|45;9;25;21|,45;9;25;21|45;9;25;21|,100|100|,100|100|
7,100|100|,45;9;25;21|45;9;25;21|,0.0|0.0|,45;9;25;21|45;9;25;21|,37;15;20;28|37;15;20;28|,37;15;20;28|37;15;20;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,37;15;20;28|37;15;20;28|,37;15;20;28|37;15;20;28|,100|100|,100|100|
8,100|100|,37;15;20;28|37;15;20;28|,0.0|0.0|,37;15;20;28|37;15;20;28|,32;14;22;32|32;14;22;32|,32;14;22;32|32;14;22;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,32;14;22;32|32;14;22;32|,32;14;22;32|32;14;22;32|,100|100|,100|100|
9,100|100|,32;14;22;32|32;14;22;32|,0.0|0.0|,32;14;22;32|32;14;22;32|,30;10;26;34|30;10;26;34|,30;10;26;34|30;10;26;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;10;26;34|30;10;26;34|,30;10;26;34|30;10;26;34|,100|100|,100|100|
10,100|100|,30;10;26;34|30;10;26;34|,0.0|0.0|,30;10;26;34|30;10;26;34|,26;8;28;38|26;8;28;38|,26;8;28;38|26;8;28;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;8;28;38|26;8;28;38|,26;8;28;38|26;8;28;38|,100|100|,100|100|
11,100|100|,26;8;28;38|26;8;28;38|,0.0|0.0|,26;8;28;38|26;8;28;38|,24;6;26;44|24;6;26;44|,24;6;26;44|24;6;26;44|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;6;26;44|24;6;26;44|,24;6;26;44|24;6;26;44|,100|100|,100|100|
12,100|100|,24;6;26;44|24;6;26;44|,0.0|0.0|,24;6;26;44|24;6;26;44|,22;3;26;49|22;3;26;49|,22;3;26;49|22;3;26;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;3;26;49|22;3;26;49|,22;3;26;49|22;3;26;49|,100|100|,100|100|
13,100|100|,22;3;26;49|22;3;26;49|,0.0|0.0|,22;3;26;49|22;3;26;49|,19;6;20;55|19;6;20;55|,19;6;20;55|19;6;20;55|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;6;20;55|19;6;20;55|,19;6;20;55|19;6;20;55|,100|100|,100|100|
14,100|100|,19;6;20;55|19;6;20;55|,0.0|0.0|,19;6;20;55|19;6;20;55|,17;7;19;57|17;7;19;57|,17;7;19;57|17;7;19;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;7;19;57|17;7;19;57|,17;7;19;57|17;7;19;57|,100|100|,100|100|
15,100|100|,17;7;19;57|17;7;19;57|,0.0|0.0|,17;7;19;57|17;7;19;57|,16;3;22;59|16;3;22;59|,16;3;22;59|16;3;22;59|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;3;22;59|16;3;22;59|,16;3;22;59|16;3;22;59|,100|100|,100|100|
16,100|100|,16;3;22;59|16;3;22;59|,0.0|0.0|,16;3;22;59|16;3;22;59|,16;2;19;63|16;2;19;63|,16;2;19;63|16;2;19;63|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;2;19;63|16;2;19;63|,16;2;19;63|16;2;19;63|,100|100|,100|100|
17,100|100|,16;2;19;63|16;2;19;63|,0.0|0.0|,16;2;19;63|16;2;19;63|,14;4;11;71|14;4;11;71|,14;4;11;71|14;4;11;71|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;4;11;71|14;4;11;71|,14;4;11;71|14;4;11;71|,100|100|,100|100|
18,100|100|,14;4;11;71|14;4;11;71|,0.0|0.0|,14;4;11;71|14;4;11;71|,14;0;13;73|14;0;13;73|,14;0;13;73|14;0;13;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;13;73|14;0;13;73|,14;0;13;73|14;0;13;73|,100|100|,100|100|
19,100|100|,14;0;13;73|14;0;13;73|,0.0|0.0|,14;0;13;73|14;0;13;73|,14;0;10;76|14;0;10;76|,14;0;10;76|14;0;10;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;10;76|14;0;10;76|,14;0;10;76|14;0;10;76|,100|100|,100|100|
20,100|100|,14;0;10;76|14;0;10;76|,0.0|0.0|,14;0;10;76|14;0;10;76|,14;0;8;78|14;0;8;78|,14;0;8;78|14;0;8;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;8;78|14;0;8;78|,14;0;8;78|14;0;8;78|,100|100|,100|100|
21,100|100|,14;0;8;78|14;0;8;78|,0.0|0.0|,14;0;8;78|14;0;8;78|,14;0;8;78|14;0;8;78|,14;0;8;78|14;0;8;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;8;78|14;0;8;78|,14;0;8;78|14;0;8;78|,100|100|,100|100|
22,100|100|,14;0;8;78|14;0;8;78|,0.0|0.0|,14;0;8;78|14;0;8;78|,14;0;7;79|14;0;7;79|,14;0;7;79|14;0;7;79|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;0;7;79|14;0;7;79|,14;0;7;79|14;0;7;79|,100|100|,100|100|
23,100|100|,14;0;7;79|14;0;7;79|,0.0|0.0|,14;0;7;79|14;0;7;79|,13;1;6;80|13;1;6;80|,13;1;6;80|13;1;6;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;1;6;80|13;1;6;80|,13;1;6;80|13;1;6;80|,100|100|,100|100|
24,100|100|,13;1;6;80|13;1;6;80|,0.0|0.0|,13;1;6;80|13;1;6;80|,13;0;4;83|13;0;4;83|,13;0;4;83|13;0;4;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;0;4;83|13;0;4;83|,13;0;4;83|13;0;4;83|,100|100|,100|100|
25,100|100|,13;0;4;83|13;0;4;83|,0.0|0.0|,13;0;4;83|13;0;4;83|,13;0;3;84|13;0;3;84|,13;0;3;84|13;0;3;84|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;0;3;84|13;0;3;84|,13;0;3;84|13;0;3;84|,100|100|,100|100|
26,100|100|,13;0;3;84|13;0;3;84|,0.0|0.0|,13;0;3;84|13;0;3;84|,13;0;3;84|13;0;3;84|,13;0;3;84|13;0;3;84|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;0;3;84|13;0;3;84|,13;0;3;84|13;0;3;84|,100|100|,100|100|
27,100|100|,13;0;3;84|13;0;3;84|,0.0|0.0|,13;0;3;84|13;0;3;84|,13;0;2;85|13;0;2;85|,13;0;2;85|13;0;2;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;0;2;85|13;0;2;85|,13;0;2;85|13;0;2;85|,100|100|,100|100|
28,100|100|,13;0;2;85|13;0;2;85|,0.0|0.0|,13;0;2;85|13;0;2;85|,13;0;0;87|13;0;0;87|,13;0;0;87|13;0;0;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;0;0;87|13;0;0;87|,13;0;0;87|13;0;0;87|,100|100|,100|100|
29,100|100|,13;0;0;87|13;0;0;87|,0.0|0.0|,13;0;0;87|13;0;0;87|,13;0;0;87|13;0;0;87|,13;0;0;87|13;0;0;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;0;0;87|13;0;0;87|,13;0;0;87|13;0;0;87|,100|100|,100|100|
30,100|100|,13;0;0;87|13;0;0;87|,0.0|0.0|,13;0;0;87|13;0;0;87|,13;0;0;87|13;0;0;87|,13;0;0;87|13;0;0;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;0;0;87|13;0;0;87|,13;0;0;87|13;0;0;87|,100|100|,100|100|
