Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;6;0|94;6;0|,0.0|0.0|,94;6;0|94;6;0|,93;6;1|93;6;1|,93;6;1|93;6;1|,100|100|,0;0;0|0;0;0|,100|100|,93;6;1|93;6;1|,93;6;1|93;6;1|,100|100|,100|100|
1,100|100|,93;6;1|93;6;1|,0.0|0.0|,93;6;1|93;6;1|,90;9;1|90;9;1|,90;9;1|90;9;1|,100|100|,0;0;0|0;0;0|,100|100|,90;9;1|90;9;1|,90;9;1|90;9;1|,100|100|,100|100|
2,100|100|,90;9;1|90;9;1|,0.0|0.0|,90;9;1|90;9;1|,84;14;2|84;14;2|,84;14;2|84;14;2|,100|100|,0;0;0|0;0;0|,100|100|,84;14;2|84;14;2|,84;14;2|84;14;2|,100|100|,100|100|
3,100|100|,84;14;2|84;14;2|,0.0|0.0|,84;14;2|84;14;2|,80;14;6|80;14;6|,80;14;6|80;14;6|,100|100|,0;0;0|0;0;0|,100|100|,80;14;6|80;14;6|,80;14;6|80;14;6|,100|100|,100|100|
4,100|100|,80;14;6|80;14;6|,0.0|0.0|,80;14;6|80;14;6|,78;12;10|78;12;10|,78;12;10|78;12;10|,100|100|,0;0;0|0;0;0|,100|100|,78;12;10|78;12;10|,78;12;10|78;12;10|,100|100|,100|100|
5,100|100|,78;12;10|78;12;10|,0.0|0.0|,78;12;10|78;12;10|,74;14;12|74;14;12|,74;14;12|74;14;12|,100|100|,0;0;0|0;0;0|,100|100|,74;14;12|74;14;12|,74;14;12|74;14;12|,100|100|,100|100|
6,100|100|,74;14;12|74;14;12|,0.0|0.0|,74;14;12|74;14;12|,72;13;15|72;13;15|,72;13;15|72;13;15|,100|100|,0;0;0|0;0;0|,100|100|,72;13;15|72;13;15|,72;13;15|72;13;15|,100|100|,100|100|
7,100|100|,72;13;15|72;13;15|,0.0|0.0|,72;13;15|72;13;15|,71;12;17|71;12;17|,71;12;17|71;12;17|,100|100|,0;0;0|0;0;0|,100|100|,71;12;17|71;12;17|,71;12;17|71;12;17|,100|100|,100|100|
8,100|100|,71;12;17|71;12;17|,0.0|0.0|,71;12;17|71;12;17|,68;14;18|68;14;18|,68;14;18|68;14;18|,100|100|,0;0;0|0;0;0|,100|100|,68;14;18|68;14;18|,68;14;18|68;14;18|,100|100|,100|100|
9,100|100|,68;14;18|68;14;18|,0.0|0.0|,68;14;18|68;14;18|,60;19;21|60;19;21|,60;19;21|60;19;21|,100|100|,0;0;0|0;0;0|,100|100|,60;19;21|60;19;21|,60;19;21|60;19;21|,100|100|,100|100|
10,100|100|,60;19;21|60;19;21|,0.0|0.0|,60;19;21|60;19;21|,54;19;27|54;19;27|,54;19;27|54;19;27|,100|100|,0;0;0|0;0;0|,100|100|,54;19;27|54;19;27|,54;19;27|54;19;27|,100|100|,100|100|
11,100|100|,54;19;27|54;19;27|,0.0|0.0|,54;19;27|54;19;27|,50;20;30|50;20;30|,50;20;30|50;20;30|,100|100|,0;0;0|0;0;0|,100|100|,50;20;30|50;20;30|,50;20;30|50;20;30|,100|100|,100|100|
12,100|100|,50;20;30|50;20;30|,0.0|0.0|,50;20;30|50;20;30|,48;19;33|48;19;33|,48;19;33|48;19;33|,100|100|,0;0;0|0;0;0|,100|100|,48;19;33|48;19;33|,48;19;33|48;19;33|,100|100|,100|100|
