Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,85;0;15;0|85;0;15;0|,0.0|0.0|,85;0;15;0|85;0;15;0|,81;4;9;6|81;4;9;6|,81;4;9;6|81;4;9;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;4;9;6|81;4;9;6|,81;4;9;6|81;4;9;6|,100|100|,100|100|
1,100|100|,81;4;9;6|81;4;9;6|,0.0|0.0|,81;4;9;6|81;4;9;6|,78;5;8;9|78;5;8;9|,78;5;8;9|78;5;8;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;5;8;9|78;5;8;9|,78;5;8;9|78;5;8;9|,100|100|,100|100|
2,100|100|,78;5;8;9|78;5;8;9|,0.0|0.0|,78;5;8;9|78;5;8;9|,73;7;10;10|73;7;10;10|,73;7;10;10|73;7;10;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;7;10;10|73;7;10;10|,73;7;10;10|73;7;10;10|,100|100|,100|100|
3,100|100|,73;7;10;10|73;7;10;10|,0.0|0.0|,73;7;10;10|73;7;10;10|,71;6;11;12|71;6;11;12|,71;6;11;12|71;6;11;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;6;11;12|71;6;11;12|,71;6;11;12|71;6;11;12|,100|100|,100|100|
4,100|100|,71;6;11;12|71;6;11;12|,0.0|0.0|,71;6;11;12|71;6;11;12|,69;4;9;18|69;4;9;18|,69;4;9;18|69;4;9;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;4;9;18|69;4;9;18|,69;4;9;18|69;4;9;18|,100|100|,100|100|
5,100|100|,69;4;9;18|69;4;9;18|,0.0|0.0|,69;4;9;18|69;4;9;18|,63;7;10;20|63;7;10;20|,63;7;10;20|63;7;10;20|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;7;10;20|63;7;10;20|,63;7;10;20|63;7;10;20|,100|100|,100|100|
6,100|100|,63;7;10;20|63;7;10;20|,0.0|0.0|,63;7;10;20|63;7;10;20|,59;8;12;21|59;8;12;21|,59;8;12;21|59;8;12;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,59;8;12;21|59;8;12;21|,59;8;12;21|59;8;12;21|,100|100|,100|100|
7,100|100|,59;8;12;21|59;8;12;21|,0.0|0.0|,59;8;12;21|59;8;12;21|,52;11;14;23|52;11;14;23|,52;11;14;23|52;11;14;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;11;14;23|52;11;14;23|,52;11;14;23|52;11;14;23|,100|100|,100|100|
8,100|100|,52;11;14;23|52;11;14;23|,0.0|0.0|,52;11;14;23|52;11;14;23|,47;11;17;25|47;11;17;25|,47;11;17;25|47;11;17;25|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;11;17;25|47;11;17;25|,47;11;17;25|47;11;17;25|,100|100|,100|100|
9,100|100|,47;11;17;25|47;11;17;25|,0.0|0.0|,47;11;17;25|47;11;17;25|,42;9;22;27|42;9;22;27|,42;9;22;27|42;9;22;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;9;22;27|42;9;22;27|,42;9;22;27|42;9;22;27|,100|100|,100|100|
10,100|100|,42;9;22;27|42;9;22;27|,0.0|0.0|,42;9;22;27|42;9;22;27|,39;11;20;30|39;11;20;30|,39;11;20;30|39;11;20;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,39;11;20;30|39;11;20;30|,39;11;20;30|39;11;20;30|,100|100|,100|100|
11,100|100|,39;11;20;30|39;11;20;30|,0.0|0.0|,39;11;20;30|39;11;20;30|,38;8;20;34|38;8;20;34|,38;8;20;34|38;8;20;34|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;8;20;34|38;8;20;34|,38;8;20;34|38;8;20;34|,100|100|,100|100|
12,100|100|,38;8;20;34|38;8;20;34|,0.0|0.0|,38;8;20;34|38;8;20;34|,36;6;23;35|36;6;23;35|,36;6;23;35|36;6;23;35|,100|100|,0;0;0;0|0;0;0;0|,100|100|,36;6;23;35|36;6;23;35|,36;6;23;35|36;6;23;35|,100|100|,100|100|
13,100|100|,36;6;23;35|36;6;23;35|,0.0|0.0|,36;6;23;35|36;6;23;35|,30;8;18;44|30;8;18;44|,30;8;18;44|30;8;18;44|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;8;18;44|30;8;18;44|,30;8;18;44|30;8;18;44|,100|100|,100|100|
14,100|100|,30;8;18;44|30;8;18;44|,0.0|0.0|,30;8;18;44|30;8;18;44|,26;10;15;49|26;10;15;49|,26;10;15;49|26;10;15;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,26;10;15;49|26;10;15;49|,26;10;15;49|26;10;15;49|,100|100|,100|100|
15,100|100|,26;10;15;49|26;10;15;49|,0.0|0.0|,26;10;15;49|26;10;15;49|,24;10;16;50|24;10;16;50|,24;10;16;50|24;10;16;50|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;10;16;50|24;10;16;50|,24;10;16;50|24;10;16;50|,100|100|,100|100|
16,100|100|,24;10;16;50|24;10;16;50|,0.0|0.0|,24;10;16;50|24;10;16;50|,22;5;22;51|22;5;22;51|,22;5;22;51|22;5;22;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;5;22;51|22;5;22;51|,22;5;22;51|22;5;22;51|,100|100|,100|100|
17,100|100|,22;5;22;51|22;5;22;51|,0.0|0.0|,22;5;22;51|22;5;22;51|,21;3;22;54|21;3;22;54|,21;3;22;54|21;3;22;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,21;3;22;54|21;3;22;54|,21;3;22;54|21;3;22;54|,100|100|,100|100|
18,100|100|,21;3;22;54|21;3;22;54|,0.0|0.0|,21;3;22;54|21;3;22;54|,18;5;20;57|18;5;20;57|,18;5;20;57|18;5;20;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;5;20;57|18;5;20;57|,18;5;20;57|18;5;20;57|,100|100|,100|100|
19,100|100|,18;5;20;57|18;5;20;57|,0.0|0.0|,18;5;20;57|18;5;20;57|,17;3;18;62|17;3;18;62|,17;3;18;62|17;3;18;62|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;3;18;62|17;3;18;62|,17;3;18;62|17;3;18;62|,100|100|,100|100|
20,100|100|,17;3;18;62|17;3;18;62|,0.0|0.0|,17;3;18;62|17;3;18;62|,15;3;20;62|15;3;20;62|,15;3;20;62|15;3;20;62|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;3;20;62|15;3;20;62|,15;3;20;62|15;3;20;62|,100|100|,100|100|
21,100|100|,15;3;20;62|15;3;20;62|,0.0|0.0|,15;3;20;62|15;3;20;62|,14;2;20;64|14;2;20;64|,14;2;20;64|14;2;20;64|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;2;20;64|14;2;20;64|,14;2;20;64|14;2;20;64|,100|100|,100|100|
22,100|100|,14;2;20;64|14;2;20;64|,0.0|0.0|,14;2;20;64|14;2;20;64|,13;1;14;72|13;1;14;72|,13;1;14;72|13;1;14;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;1;14;72|13;1;14;72|,13;1;14;72|13;1;14;72|,100|100|,100|100|
23,100|100|,13;1;14;72|13;1;14;72|,0.0|0.0|,13;1;14;72|13;1;14;72|,10;4;10;76|10;4;10;76|,10;4;10;76|10;4;10;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;4;10;76|10;4;10;76|,10;4;10;76|10;4;10;76|,100|100|,100|100|
24,100|100|,10;4;10;76|10;4;10;76|,0.0|0.0|,10;4;10;76|10;4;10;76|,10;3;8;79|10;3;8;79|,10;3;8;79|10;3;8;79|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;3;8;79|10;3;8;79|,10;3;8;79|10;3;8;79|,100|100|,100|100|
25,100|100|,10;3;8;79|10;3;8;79|,0.0|0.0|,10;3;8;79|10;3;8;79|,10;1;9;80|10;1;9;80|,10;1;9;80|10;1;9;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;1;9;80|10;1;9;80|,10;1;9;80|10;1;9;80|,100|100|,100|100|
26,100|100|,10;1;9;80|10;1;9;80|,0.0|0.0|,10;1;9;80|10;1;9;80|,10;1;8;81|10;1;8;81|,10;1;8;81|10;1;8;81|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;1;8;81|10;1;8;81|,10;1;8;81|10;1;8;81|,100|100|,100|100|
27,100|100|,10;1;8;81|10;1;8;81|,0.0|0.0|,10;1;8;81|10;1;8;81|,9;1;8;82|9;1;8;82|,9;1;8;82|9;1;8;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;1;8;82|9;1;8;82|,9;1;8;82|9;1;8;82|,100|100|,100|100|
28,100|100|,9;1;8;82|9;1;8;82|,0.0|0.0|,9;1;8;82|9;1;8;82|,9;0;8;83|9;0;8;83|,9;0;8;83|9;0;8;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;8;83|9;0;8;83|,9;0;8;83|9;0;8;83|,100|100|,100|100|
29,100|100|,9;0;8;83|9;0;8;83|,0.0|0.0|,9;0;8;83|9;0;8;83|,9;0;7;84|9;0;7;84|,9;0;7;84|9;0;7;84|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;7;84|9;0;7;84|,9;0;7;84|9;0;7;84|,100|100|,100|100|
30,100|100|,9;0;7;84|9;0;7;84|,0.0|0.0|,9;0;7;84|9;0;7;84|,9;0;6;85|9;0;6;85|,9;0;6;85|9;0;6;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;0;6;85|9;0;6;85|,9;0;6;85|9;0;6;85|,100|100|,100|100|
31,100|100|,9;0;6;85|9;0;6;85|,0.0|0.0|,9;0;6;85|9;0;6;85|,7;2;6;85|7;2;6;85|,7;2;6;85|7;2;6;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;2;6;85|7;2;6;85|,7;2;6;85|7;2;6;85|,100|100|,100|100|
32,100|100|,7;2;6;85|7;2;6;85|,0.0|0.0|,7;2;6;85|7;2;6;85|,7;1;5;87|7;1;5;87|,7;1;5;87|7;1;5;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;1;5;87|7;1;5;87|,7;1;5;87|7;1;5;87|,100|100|,100|100|
33,100|100|,7;1;5;87|7;1;5;87|,0.0|0.0|,7;1;5;87|7;1;5;87|,7;0;6;87|7;0;6;87|,7;0;6;87|7;0;6;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;6;87|7;0;6;87|,7;0;6;87|7;0;6;87|,100|100|,100|100|
34,100|100|,7;0;6;87|7;0;6;87|,0.0|0.0|,7;0;6;87|7;0;6;87|,7;0;6;87|7;0;6;87|,7;0;6;87|7;0;6;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;6;87|7;0;6;87|,7;0;6;87|7;0;6;87|,100|100|,100|100|
35,100|100|,7;0;6;87|7;0;6;87|,0.0|0.0|,7;0;6;87|7;0;6;87|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,100|100|,100|100|
36,100|100|,7;0;5;88|7;0;5;88|,0.0|0.0|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,100|100|,100|100|
37,100|100|,7;0;5;88|7;0;5;88|,0.0|0.0|,7;0;5;88|7;0;5;88|,7;0;4;89|7;0;4;89|,7;0;4;89|7;0;4;89|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;4;89|7;0;4;89|,7;0;4;89|7;0;4;89|,100|100|,100|100|
