Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,0;0;0|0;0;0|,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,100|100|
1,100|100|,86;14;0|86;14;0|,9.9|9.9|,86;14;0|86;14;0|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,0;0;0|0;0;0|,100|100|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,100|100|
2,100|100|,78;21;1|78;21;1|,10.52|10.52|,78;21;1|78;21;1|,68;28;4|68;28;4|,68;28;4|68;28;4|,100|100|,0;0;0|0;0;0|,100|100|,68;28;4|68;28;4|,68;28;4|68;28;4|,100|100|,100|100|
3,100|100|,68;28;4|68;28;4|,11.74|11.74|,68;28;4|68;28;4|,62;33;5|62;33;5|,62;33;5|62;33;5|,100|100|,0;0;0|0;0;0|,100|100|,62;33;5|62;33;5|,62;33;5|62;33;5|,100|100|,100|100|
4,100|100|,62;33;5|62;33;5|,13.28|13.28|,62;33;5|62;33;5|,49;46;5|49;46;5|,49;46;5|49;46;5|,100|100|,0;0;0|0;0;0|,100|100|,49;46;5|49;46;5|,49;46;5|49;46;5|,100|100|,100|100|
5,100|100|,49;46;5|49;46;5|,15.89|15.89|,49;46;5|49;46;5|,42;49;9|42;49;9|,42;49;9|42;49;9|,100|100|,0;0;0|0;0;0|,100|100|,42;49;9|42;49;9|,42;49;9|42;49;9|,100|100|,100|100|
6,100|100|,42;49;9|42;49;9|,18.4|18.4|,42;49;9|42;49;9|,33;56;11|33;56;11|,33;56;11|33;56;11|,100|100|,0;0;0|0;0;0|,100|100|,33;56;11|33;56;11|,33;56;11|33;56;11|,100|100|,100|100|
7,100|100|,33;56;11|33;56;11|,21.24|21.24|,33;56;11|33;56;11|,26;59;15|26;59;15|,26;59;15|26;59;15|,100|100|,0;0;0|0;0;0|,100|100|,26;59;15|26;59;15|,26;59;15|26;59;15|,100|100|,100|100|
8,100|100|,26;59;15|26;59;15|,23.96|23.96|,26;59;15|26;59;15|,19;63;18|19;63;18|,19;63;18|19;63;18|,100|100|,0;0;0|0;0;0|,100|100|,19;63;18|19;63;18|,19;63;18|19;63;18|,100|100|,100|100|
9,100|100|,19;63;18|19;63;18|,26.66|26.66|,19;63;18|19;63;18|,16;63;21|16;63;21|,16;63;21|16;63;21|,100|100|,0;0;0|0;0;0|,100|100|,16;63;21|16;63;21|,16;63;21|16;63;21|,100|100|,100|100|
10,100|100|,16;63;21|16;63;21|,28.96|28.96|,16;63;21|16;63;21|,12;66;22|12;66;22|,12;66;22|12;66;22|,100|100|,0;0;0|0;0;0|,100|100|,12;66;22|12;66;22|,12;66;22|12;66;22|,100|100|,100|100|
11,100|100|,12;66;22|12;66;22|,31.22|31.22|,12;66;22|12;66;22|,5;71;24|5;71;24|,5;71;24|5;71;24|,100|100|,0;0;0|0;0;0|,100|100|,5;71;24|5;71;24|,5;71;24|5;71;24|,100|100|,100|100|
12,100|100|,5;71;24|5;71;24|,33.64|33.64|,5;71;24|5;71;24|,2;69;29|2;69;29|,2;69;29|2;69;29|,100|100|,0;0;0|0;0;0|,100|100|,2;69;29|2;69;29|,2;69;29|2;69;29|,100|100|,100|100|
13,100|100|,2;69;29|2;69;29|,35.49|35.49|,2;69;29|2;69;29|,2;64;34|2;64;34|,2;64;34|2;64;34|,100|100|,0;0;0|0;0;0|,100|100|,2;64;34|2;64;34|,2;64;34|2;64;34|,100|100|,100|100|
14,100|100|,2;64;34|2;64;34|,36.57|36.57|,2;64;34|2;64;34|,2;61;37|2;61;37|,2;61;37|2;61;37|,100|100|,0;0;0|0;0;0|,100|100|,2;61;37|2;61;37|,2;61;37|2;61;37|,100|100|,100|100|
15,100|100|,2;61;37|2;61;37|,37.18|37.18|,2;61;37|2;61;37|,1;60;39|1;60;39|,1;60;39|1;60;39|,100|100|,0;0;0|0;0;0|,100|100|,1;60;39|1;60;39|,1;60;39|1;60;39|,100|100|,100|100|
16,100|100|,1;60;39|1;60;39|,37.6|37.6|,1;60;39|1;60;39|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,0;0;0|0;0;0|,100|100|,1;59;40|1;59;40|,1;59;40|1;59;40|,100|100|,100|100|
