Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,86;11;3|86;11;3|,86;11;3|86;11;3|,100|100|,0;0;0|0;0;0|,100|100|,86;11;3|86;11;3|,86;11;3|86;11;3|,100|100|,100|100|
1,100|100|,86;11;3|86;11;3|,0.0|0.0|,86;11;3|86;11;3|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,0;0;0|0;0;0|,100|100|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,100|100|
2,100|100|,81;15;4|81;15;4|,0.0|0.0|,81;15;4|81;15;4|,76;17;7|76;17;7|,76;17;7|76;17;7|,100|100|,0;0;0|0;0;0|,100|100|,76;17;7|76;17;7|,76;17;7|76;17;7|,100|100|,100|100|
3,100|100|,76;17;7|76;17;7|,0.0|0.0|,76;17;7|76;17;7|,70;19;11|70;19;11|,70;19;11|70;19;11|,100|100|,0;0;0|0;0;0|,100|100|,70;19;11|70;19;11|,70;19;11|70;19;11|,100|100|,100|100|
4,100|100|,70;19;11|70;19;11|,0.0|0.0|,70;19;11|70;19;11|,64;24;12|64;24;12|,64;24;12|64;24;12|,100|100|,0;0;0|0;0;0|,100|100|,64;24;12|64;24;12|,64;24;12|64;24;12|,100|100|,100|100|
5,100|100|,64;24;12|64;24;12|,0.0|0.0|,64;24;12|64;24;12|,56;29;15|56;29;15|,56;29;15|56;29;15|,100|100|,0;0;0|0;0;0|,100|100|,56;29;15|56;29;15|,56;29;15|56;29;15|,100|100|,100|100|
6,100|100|,56;29;15|56;29;15|,0.0|0.0|,56;29;15|56;29;15|,49;29;22|49;29;22|,49;29;22|49;29;22|,100|100|,0;0;0|0;0;0|,100|100|,49;29;22|49;29;22|,49;29;22|49;29;22|,100|100|,100|100|
7,100|100|,49;29;22|49;29;22|,0.0|0.0|,49;29;22|49;29;22|,41;33;26|41;33;26|,41;33;26|41;33;26|,100|100|,0;0;0|0;0;0|,100|100|,41;33;26|41;33;26|,41;33;26|41;33;26|,100|100|,100|100|
8,100|100|,41;33;26|41;33;26|,0.0|0.0|,41;33;26|41;33;26|,33;34;33|33;34;33|,33;34;33|33;34;33|,100|100|,0;0;0|0;0;0|,100|100|,33;34;33|33;34;33|,33;34;33|33;34;33|,100|100|,100|100|
9,100|100|,33;34;33|33;34;33|,0.0|0.0|,33;34;33|33;34;33|,28;31;41|28;31;41|,28;31;41|28;31;41|,100|100|,0;0;0|0;0;0|,100|100|,28;31;41|28;31;41|,28;31;41|28;31;41|,100|100|,100|100|
10,100|100|,28;31;41|28;31;41|,0.0|0.0|,28;31;41|28;31;41|,24;26;50|24;26;50|,24;26;50|24;26;50|,100|100|,0;0;0|0;0;0|,100|100|,24;26;50|24;26;50|,24;26;50|24;26;50|,100|100|,100|100|
11,100|100|,24;26;50|24;26;50|,0.0|0.0|,24;26;50|24;26;50|,23;22;55|23;22;55|,23;22;55|23;22;55|,100|100|,0;0;0|0;0;0|,100|100|,23;22;55|23;22;55|,23;22;55|23;22;55|,100|100|,100|100|
12,100|100|,23;22;55|23;22;55|,0.0|0.0|,23;22;55|23;22;55|,23;16;61|23;16;61|,23;16;61|23;16;61|,100|100|,0;0;0|0;0;0|,100|100|,23;16;61|23;16;61|,23;16;61|23;16;61|,100|100|,100|100|
13,100|100|,23;16;61|23;16;61|,0.0|0.0|,23;16;61|23;16;61|,19;17;64|19;17;64|,19;17;64|19;17;64|,100|100|,0;0;0|0;0;0|,100|100|,19;17;64|19;17;64|,19;17;64|19;17;64|,100|100|,100|100|
14,100|100|,19;17;64|19;17;64|,0.0|0.0|,19;17;64|19;17;64|,18;16;66|18;16;66|,18;16;66|18;16;66|,100|100|,0;0;0|0;0;0|,100|100|,18;16;66|18;16;66|,18;16;66|18;16;66|,100|100|,100|100|
15,100|100|,18;16;66|18;16;66|,0.0|0.0|,18;16;66|18;16;66|,17;15;68|17;15;68|,17;15;68|17;15;68|,100|100|,0;0;0|0;0;0|,100|100|,17;15;68|17;15;68|,17;15;68|17;15;68|,100|100|,100|100|
16,100|100|,17;15;68|17;15;68|,0.0|0.0|,17;15;68|17;15;68|,17;11;72|17;11;72|,17;11;72|17;11;72|,100|100|,0;0;0|0;0;0|,100|100|,17;11;72|17;11;72|,17;11;72|17;11;72|,100|100|,100|100|
17,100|100|,17;11;72|17;11;72|,0.0|0.0|,17;11;72|17;11;72|,14;12;74|14;12;74|,14;12;74|14;12;74|,100|100|,0;0;0|0;0;0|,100|100|,14;12;74|14;12;74|,14;12;74|14;12;74|,100|100|,100|100|
18,100|100|,14;12;74|14;12;74|,0.0|0.0|,14;12;74|14;12;74|,13;10;77|13;10;77|,13;10;77|13;10;77|,100|100|,0;0;0|0;0;0|,100|100|,13;10;77|13;10;77|,13;10;77|13;10;77|,100|100|,100|100|
19,100|100|,13;10;77|13;10;77|,0.0|0.0|,13;10;77|13;10;77|,13;9;78|13;9;78|,13;9;78|13;9;78|,100|100|,0;0;0|0;0;0|,100|100|,13;9;78|13;9;78|,13;9;78|13;9;78|,100|100|,100|100|
20,100|100|,13;9;78|13;9;78|,0.0|0.0|,13;9;78|13;9;78|,11;10;79|11;10;79|,11;10;79|11;10;79|,100|100|,0;0;0|0;0;0|,100|100|,11;10;79|11;10;79|,11;10;79|11;10;79|,100|100|,100|100|
21,100|100|,11;10;79|11;10;79|,0.0|0.0|,11;10;79|11;10;79|,10;8;82|10;8;82|,10;8;82|10;8;82|,100|100|,0;0;0|0;0;0|,100|100|,10;8;82|10;8;82|,10;8;82|10;8;82|,100|100|,100|100|
22,100|100|,10;8;82|10;8;82|,0.0|0.0|,10;8;82|10;8;82|,9;9;82|9;9;82|,9;9;82|9;9;82|,100|100|,0;0;0|0;0;0|,100|100|,9;9;82|9;9;82|,9;9;82|9;9;82|,100|100|,100|100|
23,100|100|,9;9;82|9;9;82|,0.0|0.0|,9;9;82|9;9;82|,9;8;83|9;8;83|,9;8;83|9;8;83|,100|100|,0;0;0|0;0;0|,100|100|,9;8;83|9;8;83|,9;8;83|9;8;83|,100|100|,100|100|
24,100|100|,9;8;83|9;8;83|,0.0|0.0|,9;8;83|9;8;83|,9;8;83|9;8;83|,9;8;83|9;8;83|,100|100|,0;0;0|0;0;0|,100|100|,9;8;83|9;8;83|,9;8;83|9;8;83|,100|100|,100|100|
25,100|100|,9;8;83|9;8;83|,0.0|0.0|,9;8;83|9;8;83|,9;7;84|9;7;84|,9;7;84|9;7;84|,100|100|,0;0;0|0;0;0|,100|100|,9;7;84|9;7;84|,9;7;84|9;7;84|,100|100|,100|100|
26,100|100|,9;7;84|9;7;84|,0.0|0.0|,9;7;84|9;7;84|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,0;0;0|0;0;0|,100|100|,9;5;86|9;5;86|,9;5;86|9;5;86|,100|100|,100|100|
27,100|100|,9;5;86|9;5;86|,0.0|0.0|,9;5;86|9;5;86|,8;5;87|8;5;87|,8;5;87|8;5;87|,100|100|,0;0;0|0;0;0|,100|100|,8;5;87|8;5;87|,8;5;87|8;5;87|,100|100|,100|100|
28,100|100|,8;5;87|8;5;87|,0.0|0.0|,8;5;87|8;5;87|,8;4;88|8;4;88|,8;4;88|8;4;88|,100|100|,0;0;0|0;0;0|,100|100|,8;4;88|8;4;88|,8;4;88|8;4;88|,100|100|,100|100|
29,100|100|,8;4;88|8;4;88|,0.0|0.0|,8;4;88|8;4;88|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,0;0;0|0;0;0|,100|100|,8;2;90|8;2;90|,8;2;90|8;2;90|,100|100|,100|100|
30,100|100|,8;2;90|8;2;90|,0.0|0.0|,8;2;90|8;2;90|,7;3;90|7;3;90|,7;3;90|7;3;90|,100|100|,0;0;0|0;0;0|,100|100|,7;3;90|7;3;90|,7;3;90|7;3;90|,100|100|,100|100|
31,100|100|,7;3;90|7;3;90|,0.0|0.0|,7;3;90|7;3;90|,7;2;91|7;2;91|,7;2;91|7;2;91|,100|100|,0;0;0|0;0;0|,100|100|,7;2;91|7;2;91|,7;2;91|7;2;91|,100|100|,100|100|
32,100|100|,7;2;91|7;2;91|,0.0|0.0|,7;2;91|7;2;91|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,0;0;0|0;0;0|,100|100|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,100|100|
33,100|100|,7;0;93|7;0;93|,0.0|0.0|,7;0;93|7;0;93|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,0;0;0|0;0;0|,100|100|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,100|100|
34,100|100|,7;0;93|7;0;93|,0.0|0.0|,7;0;93|7;0;93|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,0;0;0|0;0;0|,100|100|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,100|100|
35,100|100|,7;0;93|7;0;93|,0.0|0.0|,7;0;93|7;0;93|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,0;0;0|0;0;0|,100|100|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,100|100|
36,100|100|,7;0;93|7;0;93|,0.0|0.0|,7;0;93|7;0;93|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,0;0;0|0;0;0|,100|100|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,100|100|
37,100|100|,7;0;93|7;0;93|,0.0|0.0|,7;0;93|7;0;93|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,0;0;0|0;0;0|,100|100|,7;0;93|7;0;93|,7;0;93|7;0;93|,100|100|,100|100|
