Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;0;6;0|94;0;6;0|,0.0|0.0|,94;0;6;0|94;0;6;0|,92;2;6;0|92;2;6;0|,92;2;6;0|92;2;6;0|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;2;6;0|92;2;6;0|,92;2;6;0|92;2;6;0|,100|100|,100|100|
1,100|100|,92;2;6;0|92;2;6;0|,0.0|0.0|,92;2;6;0|92;2;6;0|,92;0;6;2|92;0;6;2|,92;0;6;2|92;0;6;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;0;6;2|92;0;6;2|,92;0;6;2|92;0;6;2|,100|100|,100|100|
2,100|100|,92;0;6;2|92;0;6;2|,0.0|0.0|,92;0;6;2|92;0;6;2|,91;1;5;3|91;1;5;3|,91;1;5;3|91;1;5;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,91;1;5;3|91;1;5;3|,91;1;5;3|91;1;5;3|,100|100|,100|100|
3,100|100|,91;1;5;3|91;1;5;3|,0.0|0.0|,91;1;5;3|91;1;5;3|,88;4;3;5|88;4;3;5|,88;4;3;5|88;4;3;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;4;3;5|88;4;3;5|,88;4;3;5|88;4;3;5|,100|100|,100|100|
4,100|100|,88;4;3;5|88;4;3;5|,0.0|0.0|,88;4;3;5|88;4;3;5|,88;2;4;6|88;2;4;6|,88;2;4;6|88;2;4;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;2;4;6|88;2;4;6|,88;2;4;6|88;2;4;6|,100|100|,100|100|
5,100|100|,88;2;4;6|88;2;4;6|,0.0|0.0|,88;2;4;6|88;2;4;6|,88;0;5;7|88;0;5;7|,88;0;5;7|88;0;5;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;0;5;7|88;0;5;7|,88;0;5;7|88;0;5;7|,100|100|,100|100|
6,100|100|,88;0;5;7|88;0;5;7|,0.0|0.0|,88;0;5;7|88;0;5;7|,86;2;3;9|86;2;3;9|,86;2;3;9|86;2;3;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;2;3;9|86;2;3;9|,86;2;3;9|86;2;3;9|,100|100|,100|100|
7,100|100|,86;2;3;9|86;2;3;9|,0.0|0.0|,86;2;3;9|86;2;3;9|,85;2;4;9|85;2;4;9|,85;2;4;9|85;2;4;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;2;4;9|85;2;4;9|,85;2;4;9|85;2;4;9|,100|100|,100|100|
8,100|100|,85;2;4;9|85;2;4;9|,0.0|0.0|,85;2;4;9|85;2;4;9|,84;2;5;9|84;2;5;9|,84;2;5;9|84;2;5;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;2;5;9|84;2;5;9|,84;2;5;9|84;2;5;9|,100|100|,100|100|
9,100|100|,84;2;5;9|84;2;5;9|,0.0|0.0|,84;2;5;9|84;2;5;9|,83;3;4;10|83;3;4;10|,83;3;4;10|83;3;4;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;3;4;10|83;3;4;10|,83;3;4;10|83;3;4;10|,100|100|,100|100|
