Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,10.0|10.0|,93;7;0|93;7;0|,89;11;0|89;11;0|,89;11;0|89;11;0|,100|100|,0;0;0|0;0;0|,100|100|,89;11;0|89;11;0|,89;11;0|89;11;0|,100|100|,100|100|
1,100|100|,89;11;0|89;11;0|,9.2|9.2|,89;11;0|89;11;0|,83;17;0|83;17;0|,83;17;0|83;17;0|,100|100|,0;0;0|0;0;0|,100|100|,83;17;0|83;17;0|,83;17;0|83;17;0|,100|100|,100|100|
2,100|100|,83;17;0|83;17;0|,8.92|8.92|,83;17;0|83;17;0|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,0;0;0|0;0;0|,100|100|,78;21;1|78;21;1|,78;21;1|78;21;1|,100|100|,100|100|
3,100|100|,78;21;1|78;21;1|,9.28|9.28|,78;21;1|78;21;1|,69;30;1|69;30;1|,69;30;1|69;30;1|,100|100|,0;0;0|0;0;0|,100|100|,69;30;1|69;30;1|,69;30;1|69;30;1|,100|100|,100|100|
4,100|100|,69;30;1|69;30;1|,9.99|9.99|,69;30;1|69;30;1|,67;30;3|67;30;3|,67;30;3|67;30;3|,100|100|,0;0;0|0;0;0|,100|100|,67;30;3|67;30;3|,67;30;3|67;30;3|,100|100|,100|100|
5,100|100|,67;30;3|67;30;3|,11.49|11.49|,67;30;3|67;30;3|,60;37;3|60;37;3|,60;37;3|60;37;3|,100|100|,0;0;0|0;0;0|,100|100|,60;37;3|60;37;3|,60;37;3|60;37;3|,100|100|,100|100|
6,100|100|,60;37;3|60;37;3|,12.77|12.77|,60;37;3|60;37;3|,48;47;5|48;47;5|,48;47;5|48;47;5|,100|100|,0;0;0|0;0;0|,100|100|,48;47;5|48;47;5|,48;47;5|48;47;5|,100|100|,100|100|
7,100|100|,48;47;5|48;47;5|,14.55|14.55|,48;47;5|48;47;5|,43;48;9|43;48;9|,43;48;9|43;48;9|,100|100|,0;0;0|0;0;0|,100|100|,43;48;9|43;48;9|,43;48;9|43;48;9|,100|100|,100|100|
8,100|100|,43;48;9|43;48;9|,17.07|17.07|,43;48;9|43;48;9|,40;48;12|40;48;12|,40;48;12|40;48;12|,100|100|,0;0;0|0;0;0|,100|100|,40;48;12|40;48;12|,40;48;12|40;48;12|,100|100|,100|100|
9,100|100|,40;48;12|40;48;12|,19.31|19.31|,40;48;12|40;48;12|,31;54;15|31;54;15|,31;54;15|31;54;15|,100|100|,0;0;0|0;0;0|,100|100|,31;54;15|31;54;15|,31;54;15|31;54;15|,100|100|,100|100|
10,100|100|,31;54;15|31;54;15|,21.21|21.21|,31;54;15|31;54;15|,28;55;17|28;55;17|,28;55;17|28;55;17|,100|100|,0;0;0|0;0;0|,100|100|,28;55;17|28;55;17|,28;55;17|28;55;17|,100|100|,100|100|
11,100|100|,28;55;17|28;55;17|,23.43|23.43|,28;55;17|28;55;17|,27;55;18|27;55;18|,27;55;18|27;55;18|,100|100|,0;0;0|0;0;0|,100|100|,27;55;18|27;55;18|,27;55;18|27;55;18|,100|100|,100|100|
12,100|100|,27;55;18|27;55;18|,25.42|25.42|,27;55;18|27;55;18|,22;56;22|22;56;22|,22;56;22|22;56;22|,100|100|,0;0;0|0;0;0|,100|100|,22;56;22|22;56;22|,22;56;22|22;56;22|,100|100|,100|100|
13,100|100|,22;56;22|22;56;22|,27.1|27.1|,22;56;22|22;56;22|,20;55;25|20;55;25|,20;55;25|20;55;25|,100|100|,0;0;0|0;0;0|,100|100|,20;55;25|20;55;25|,20;55;25|20;55;25|,100|100|,100|100|
14,100|100|,20;55;25|20;55;25|,28.64|28.64|,20;55;25|20;55;25|,19;55;26|19;55;26|,19;55;26|19;55;26|,100|100|,0;0;0|0;0;0|,100|100|,19;55;26|19;55;26|,19;55;26|19;55;26|,100|100|,100|100|
15,100|100|,19;55;26|19;55;26|,29.84|29.84|,19;55;26|19;55;26|,17;54;29|17;54;29|,17;54;29|17;54;29|,100|100|,0;0;0|0;0;0|,100|100|,17;54;29|17;54;29|,17;54;29|17;54;29|,100|100|,100|100|
16,100|100|,17;54;29|17;54;29|,30.87|30.87|,17;54;29|17;54;29|,9;57;34|9;57;34|,9;57;34|9;57;34|,100|100|,0;0;0|0;0;0|,100|100|,9;57;34|9;57;34|,9;57;34|9;57;34|,100|100|,100|100|
17,100|100|,9;57;34|9;57;34|,31.64|31.64|,9;57;34|9;57;34|,9;55;36|9;55;36|,9;55;36|9;55;36|,100|100|,0;0;0|0;0;0|,100|100|,9;55;36|9;55;36|,9;55;36|9;55;36|,100|100|,100|100|
18,100|100|,9;55;36|9;55;36|,32.59|32.59|,9;55;36|9;55;36|,8;52;40|8;52;40|,8;52;40|8;52;40|,100|100|,0;0;0|0;0;0|,100|100|,8;52;40|8;52;40|,8;52;40|8;52;40|,100|100|,100|100|
19,100|100|,8;52;40|8;52;40|,33.2|33.2|,8;52;40|8;52;40|,6;53;41|6;53;41|,6;53;41|6;53;41|,100|100|,0;0;0|0;0;0|,100|100|,6;53;41|6;53;41|,6;53;41|6;53;41|,100|100|,100|100|
20,100|100|,6;53;41|6;53;41|,33.42|33.42|,6;53;41|6;53;41|,5;50;45|5;50;45|,5;50;45|5;50;45|,100|100|,0;0;0|0;0;0|,100|100|,5;50;45|5;50;45|,5;50;45|5;50;45|,100|100|,100|100|
21,100|100|,5;50;45|5;50;45|,33.71|33.71|,5;50;45|5;50;45|,5;47;48|5;47;48|,5;47;48|5;47;48|,100|100|,0;0;0|0;0;0|,100|100|,5;47;48|5;47;48|,5;47;48|5;47;48|,100|100|,100|100|
22,100|100|,5;47;48|5;47;48|,33.65|33.65|,5;47;48|5;47;48|,5;46;49|5;46;49|,5;46;49|5;46;49|,100|100|,0;0;0|0;0;0|,100|100|,5;46;49|5;46;49|,5;46;49|5;46;49|,100|100|,100|100|
23,100|100|,5;46;49|5;46;49|,33.3|33.3|,5;46;49|5;46;49|,5;42;53|5;42;53|,5;42;53|5;42;53|,100|100|,0;0;0|0;0;0|,100|100|,5;42;53|5;42;53|,5;42;53|5;42;53|,100|100|,100|100|
24,100|100|,5;42;53|5;42;53|,32.91|32.91|,5;42;53|5;42;53|,3;44;53|3;44;53|,3;44;53|3;44;53|,100|100|,0;0;0|0;0;0|,100|100|,3;44;53|3;44;53|,3;44;53|3;44;53|,100|100|,100|100|
25,100|100|,3;44;53|3;44;53|,32.17|32.17|,3;44;53|3;44;53|,2;44;54|2;44;54|,2;44;54|2;44;54|,100|100|,0;0;0|0;0;0|,100|100|,2;44;54|2;44;54|,2;44;54|2;44;54|,100|100|,100|100|
26,100|100|,2;44;54|2;44;54|,31.75|31.75|,2;44;54|2;44;54|,2;42;56|2;42;56|,2;42;56|2;42;56|,100|100|,0;0;0|0;0;0|,100|100|,2;42;56|2;42;56|,2;42;56|2;42;56|,100|100|,100|100|
27,100|100|,2;42;56|2;42;56|,31.38|31.38|,2;42;56|2;42;56|,2;39;59|2;39;59|,2;39;59|2;39;59|,100|100|,0;0;0|0;0;0|,100|100|,2;39;59|2;39;59|,2;39;59|2;39;59|,100|100|,100|100|
28,100|100|,2;39;59|2;39;59|,30.88|30.88|,2;39;59|2;39;59|,2;39;59|2;39;59|,2;39;59|2;39;59|,100|100|,0;0;0|0;0;0|,100|100|,2;39;59|2;39;59|,2;39;59|2;39;59|,100|100|,100|100|
29,100|100|,2;39;59|2;39;59|,30.15|30.15|,2;39;59|2;39;59|,2;33;65|2;33;65|,2;33;65|2;33;65|,100|100|,0;0;0|0;0;0|,100|100|,2;33;65|2;33;65|,2;33;65|2;33;65|,100|100|,100|100|
30,100|100|,2;33;65|2;33;65|,29.52|29.52|,2;33;65|2;33;65|,2;32;66|2;32;66|,2;32;66|2;32;66|,100|100|,0;0;0|0;0;0|,100|100|,2;32;66|2;32;66|,2;32;66|2;32;66|,100|100|,100|100|
31,100|100|,2;32;66|2;32;66|,28.4|28.4|,2;32;66|2;32;66|,2;31;67|2;31;67|,2;31;67|2;31;67|,100|100|,0;0;0|0;0;0|,100|100|,2;31;67|2;31;67|,2;31;67|2;31;67|,100|100|,100|100|
32,100|100|,2;31;67|2;31;67|,27.34|27.34|,2;31;67|2;31;67|,2;31;67|2;31;67|,2;31;67|2;31;67|,100|100|,0;0;0|0;0;0|,100|100|,2;31;67|2;31;67|,2;31;67|2;31;67|,100|100|,100|100|
33,100|100|,2;31;67|2;31;67|,26.34|26.34|,2;31;67|2;31;67|,1;30;69|1;30;69|,1;30;69|1;30;69|,100|100|,0;0;0|0;0;0|,100|100|,1;30;69|1;30;69|,1;30;69|1;30;69|,100|100|,100|100|
34,100|100|,1;30;69|1;30;69|,25.49|25.49|,1;30;69|1;30;69|,1;30;69|1;30;69|,1;30;69|1;30;69|,100|100|,0;0;0|0;0;0|,100|100|,1;30;69|1;30;69|,1;30;69|1;30;69|,100|100|,100|100|
35,100|100|,1;30;69|1;30;69|,24.66|24.66|,1;30;69|1;30;69|,1;29;70|1;29;70|,1;29;70|1;29;70|,100|100|,0;0;0|0;0;0|,100|100|,1;29;70|1;29;70|,1;29;70|1;29;70|,100|100|,100|100|
36,100|100|,1;29;70|1;29;70|,23.96|23.96|,1;29;70|1;29;70|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
37,100|100|,0;29;71|0;29;71|,23.27|23.27|,0;29;71|0;29;71|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,0;0;0|0;0;0|,100|100|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,100|100|
38,100|100|,0;27;73|0;27;73|,22.68|22.68|,0;27;73|0;27;73|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,0;0;0|0;0;0|,100|100|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,100|100|
39,100|100|,0;27;73|0;27;73|,21.98|21.98|,0;27;73|0;27;73|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
40,100|100|,0;25;75|0;25;75|,21.38|21.38|,0;25;75|0;25;75|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
41,100|100|,0;24;76|0;24;76|,20.67|20.67|,0;24;76|0;24;76|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,0;0;0|0;0;0|,100|100|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,100|100|
42,100|100|,0;22;78|0;22;78|,19.97|19.97|,0;22;78|0;22;78|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,0;0;0|0;0;0|,100|100|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,100|100|
43,100|100|,0;21;79|0;21;79|,19.18|19.18|,0;21;79|0;21;79|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
44,100|100|,0;20;80|0;20;80|,18.4|18.4|,0;20;80|0;20;80|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,0;0;0|0;0;0|,100|100|,0;19;81|0;19;81|,0;19;81|0;19;81|,100|100|,100|100|
