Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,95;0;5;0|95;0;5;0|,0.0|0.0|,95;0;5;0|95;0;5;0|,92;3;2;3|92;3;2;3|,92;3;2;3|92;3;2;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;3;2;3|92;3;2;3|,92;3;2;3|92;3;2;3|,100|100|,100|100|
1,100|100|,92;3;2;3|92;3;2;3|,0.0|0.0|,92;3;2;3|92;3;2;3|,92;2;3;3|92;2;3;3|,92;2;3;3|92;2;3;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;2;3;3|92;2;3;3|,92;2;3;3|92;2;3;3|,100|100|,100|100|
2,100|100|,92;2;3;3|92;2;3;3|,0.0|0.0|,92;2;3;3|92;2;3;3|,92;2;2;4|92;2;2;4|,92;2;2;4|92;2;2;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;2;2;4|92;2;2;4|,92;2;2;4|92;2;2;4|,100|100|,100|100|
3,100|100|,92;2;2;4|92;2;2;4|,0.0|0.0|,92;2;2;4|92;2;2;4|,92;1;2;5|92;1;2;5|,92;1;2;5|92;1;2;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;1;2;5|92;1;2;5|,92;1;2;5|92;1;2;5|,100|100|,100|100|
4,100|100|,92;1;2;5|92;1;2;5|,0.0|0.0|,92;1;2;5|92;1;2;5|,92;1;2;5|92;1;2;5|,92;1;2;5|92;1;2;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,92;1;2;5|92;1;2;5|,92;1;2;5|92;1;2;5|,100|100|,100|100|
5,100|100|,92;1;2;5|92;1;2;5|,0.0|0.0|,92;1;2;5|92;1;2;5|,91;1;3;5|91;1;3;5|,91;1;3;5|91;1;3;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,91;1;3;5|91;1;3;5|,91;1;3;5|91;1;3;5|,100|100|,100|100|
6,100|100|,91;1;3;5|91;1;3;5|,0.0|0.0|,91;1;3;5|91;1;3;5|,89;3;2;6|89;3;2;6|,89;3;2;6|89;3;2;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,89;3;2;6|89;3;2;6|,89;3;2;6|89;3;2;6|,100|100|,100|100|
7,100|100|,89;3;2;6|89;3;2;6|,0.0|0.0|,89;3;2;6|89;3;2;6|,88;3;3;6|88;3;3;6|,88;3;3;6|88;3;3;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;3;3;6|88;3;3;6|,88;3;3;6|88;3;3;6|,100|100|,100|100|
8,100|100|,88;3;3;6|88;3;3;6|,0.0|0.0|,88;3;3;6|88;3;3;6|,86;4;4;6|86;4;4;6|,86;4;4;6|86;4;4;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;4;4;6|86;4;4;6|,86;4;4;6|86;4;4;6|,100|100|,100|100|
9,100|100|,86;4;4;6|86;4;4;6|,0.0|0.0|,86;4;4;6|86;4;4;6|,85;3;6;6|85;3;6;6|,85;3;6;6|85;3;6;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,85;3;6;6|85;3;6;6|,85;3;6;6|85;3;6;6|,100|100|,100|100|
10,100|100|,85;3;6;6|85;3;6;6|,0.0|0.0|,85;3;6;6|85;3;6;6|,83;3;8;6|83;3;8;6|,83;3;8;6|83;3;8;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;3;8;6|83;3;8;6|,83;3;8;6|83;3;8;6|,100|100|,100|100|
11,100|100|,83;3;8;6|83;3;8;6|,0.0|0.0|,83;3;8;6|83;3;8;6|,77;7;10;6|77;7;10;6|,77;7;10;6|77;7;10;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,77;7;10;6|77;7;10;6|,77;7;10;6|77;7;10;6|,100|100|,100|100|
12,100|100|,77;7;10;6|77;7;10;6|,0.0|0.0|,77;7;10;6|77;7;10;6|,72;12;9;7|72;12;9;7|,72;12;9;7|72;12;9;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;12;9;7|72;12;9;7|,72;12;9;7|72;12;9;7|,100|100|,100|100|
13,100|100|,72;12;9;7|72;12;9;7|,0.0|0.0|,72;12;9;7|72;12;9;7|,67;11;12;10|67;11;12;10|,67;11;12;10|67;11;12;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;11;12;10|67;11;12;10|,67;11;12;10|67;11;12;10|,100|100|,100|100|
14,100|100|,67;11;12;10|67;11;12;10|,0.0|0.0|,67;11;12;10|67;11;12;10|,62;12;13;13|62;12;13;13|,62;12;13;13|62;12;13;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;12;13;13|62;12;13;13|,62;12;13;13|62;12;13;13|,100|100|,100|100|
15,100|100|,62;12;13;13|62;12;13;13|,0.0|0.0|,62;12;13;13|62;12;13;13|,56;14;12;18|56;14;12;18|,56;14;12;18|56;14;12;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;14;12;18|56;14;12;18|,56;14;12;18|56;14;12;18|,100|100|,100|100|
16,100|100|,56;14;12;18|56;14;12;18|,0.0|0.0|,56;14;12;18|56;14;12;18|,49;15;15;21|49;15;15;21|,49;15;15;21|49;15;15;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,49;15;15;21|49;15;15;21|,49;15;15;21|49;15;15;21|,100|100|,100|100|
17,100|100|,49;15;15;21|49;15;15;21|,0.0|0.0|,49;15;15;21|49;15;15;21|,45;10;19;26|45;10;19;26|,45;10;19;26|45;10;19;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;10;19;26|45;10;19;26|,45;10;19;26|45;10;19;26|,100|100|,100|100|
18,100|100|,45;10;19;26|45;10;19;26|,0.0|0.0|,45;10;19;26|45;10;19;26|,42;7;23;28|42;7;23;28|,42;7;23;28|42;7;23;28|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;7;23;28|42;7;23;28|,42;7;23;28|42;7;23;28|,100|100|,100|100|
19,100|100|,42;7;23;28|42;7;23;28|,0.0|0.0|,42;7;23;28|42;7;23;28|,38;7;23;32|38;7;23;32|,38;7;23;32|38;7;23;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;7;23;32|38;7;23;32|,38;7;23;32|38;7;23;32|,100|100|,100|100|
20,100|100|,38;7;23;32|38;7;23;32|,0.0|0.0|,38;7;23;32|38;7;23;32|,34;10;16;40|34;10;16;40|,34;10;16;40|34;10;16;40|,100|100|,0;0;0;0|0;0;0;0|,100|100|,34;10;16;40|34;10;16;40|,34;10;16;40|34;10;16;40|,100|100|,100|100|
21,100|100|,34;10;16;40|34;10;16;40|,0.0|0.0|,34;10;16;40|34;10;16;40|,30;10;17;43|30;10;17;43|,30;10;17;43|30;10;17;43|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;10;17;43|30;10;17;43|,30;10;17;43|30;10;17;43|,100|100|,100|100|
22,100|100|,30;10;17;43|30;10;17;43|,0.0|0.0|,30;10;17;43|30;10;17;43|,29;9;12;50|29;9;12;50|,29;9;12;50|29;9;12;50|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;9;12;50|29;9;12;50|,29;9;12;50|29;9;12;50|,100|100|,100|100|
23,100|100|,29;9;12;50|29;9;12;50|,0.0|0.0|,29;9;12;50|29;9;12;50|,28;5;13;54|28;5;13;54|,28;5;13;54|28;5;13;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,28;5;13;54|28;5;13;54|,28;5;13;54|28;5;13;54|,100|100|,100|100|
24,100|100|,28;5;13;54|28;5;13;54|,0.0|0.0|,28;5;13;54|28;5;13;54|,27;4;15;54|27;4;15;54|,27;4;15;54|27;4;15;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;4;15;54|27;4;15;54|,27;4;15;54|27;4;15;54|,100|100|,100|100|
25,100|100|,27;4;15;54|27;4;15;54|,0.0|0.0|,27;4;15;54|27;4;15;54|,25;5;14;56|25;5;14;56|,25;5;14;56|25;5;14;56|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;5;14;56|25;5;14;56|,25;5;14;56|25;5;14;56|,100|100|,100|100|
26,100|100|,25;5;14;56|25;5;14;56|,0.0|0.0|,25;5;14;56|25;5;14;56|,24;4;15;57|24;4;15;57|,24;4;15;57|24;4;15;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;4;15;57|24;4;15;57|,24;4;15;57|24;4;15;57|,100|100|,100|100|
27,100|100|,24;4;15;57|24;4;15;57|,0.0|0.0|,24;4;15;57|24;4;15;57|,24;1;16;59|24;1;16;59|,24;1;16;59|24;1;16;59|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;1;16;59|24;1;16;59|,24;1;16;59|24;1;16;59|,100|100|,100|100|
28,100|100|,24;1;16;59|24;1;16;59|,0.0|0.0|,24;1;16;59|24;1;16;59|,24;1;14;61|24;1;14;61|,24;1;14;61|24;1;14;61|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;1;14;61|24;1;14;61|,24;1;14;61|24;1;14;61|,100|100|,100|100|
29,100|100|,24;1;14;61|24;1;14;61|,0.0|0.0|,24;1;14;61|24;1;14;61|,22;3;9;66|22;3;9;66|,22;3;9;66|22;3;9;66|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;3;9;66|22;3;9;66|,22;3;9;66|22;3;9;66|,100|100|,100|100|
30,100|100|,22;3;9;66|22;3;9;66|,0.0|0.0|,22;3;9;66|22;3;9;66|,20;5;5;70|20;5;5;70|,20;5;5;70|20;5;5;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;5;5;70|20;5;5;70|,20;5;5;70|20;5;5;70|,100|100|,100|100|
31,100|100|,20;5;5;70|20;5;5;70|,0.0|0.0|,20;5;5;70|20;5;5;70|,20;2;8;70|20;2;8;70|,20;2;8;70|20;2;8;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;2;8;70|20;2;8;70|,20;2;8;70|20;2;8;70|,100|100|,100|100|
32,100|100|,20;2;8;70|20;2;8;70|,0.0|0.0|,20;2;8;70|20;2;8;70|,19;3;8;70|19;3;8;70|,19;3;8;70|19;3;8;70|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;3;8;70|19;3;8;70|,19;3;8;70|19;3;8;70|,100|100|,100|100|
33,100|100|,19;3;8;70|19;3;8;70|,0.0|0.0|,19;3;8;70|19;3;8;70|,19;2;8;71|19;2;8;71|,19;2;8;71|19;2;8;71|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;2;8;71|19;2;8;71|,19;2;8;71|19;2;8;71|,100|100|,100|100|
34,100|100|,19;2;8;71|19;2;8;71|,0.0|0.0|,19;2;8;71|19;2;8;71|,19;2;8;71|19;2;8;71|,19;2;8;71|19;2;8;71|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;2;8;71|19;2;8;71|,19;2;8;71|19;2;8;71|,100|100|,100|100|
35,100|100|,19;2;8;71|19;2;8;71|,0.0|0.0|,19;2;8;71|19;2;8;71|,18;1;9;72|18;1;9;72|,18;1;9;72|18;1;9;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;1;9;72|18;1;9;72|,18;1;9;72|18;1;9;72|,100|100|,100|100|
36,100|100|,18;1;9;72|18;1;9;72|,0.0|0.0|,18;1;9;72|18;1;9;72|,18;1;7;74|18;1;7;74|,18;1;7;74|18;1;7;74|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;1;7;74|18;1;7;74|,18;1;7;74|18;1;7;74|,100|100|,100|100|
37,100|100|,18;1;7;74|18;1;7;74|,0.0|0.0|,18;1;7;74|18;1;7;74|,18;1;6;75|18;1;6;75|,18;1;6;75|18;1;6;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;1;6;75|18;1;6;75|,18;1;6;75|18;1;6;75|,100|100|,100|100|
