Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,0;0;0|0;0;0|,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,100|100|
1,100|100|,82;15;3|82;15;3|,0.0|0.0|,82;15;3|82;15;3|,74;22;4|74;22;4|,74;22;4|74;22;4|,100|100|,0;0;0|0;0;0|,100|100|,74;22;4|74;22;4|,74;22;4|74;22;4|,100|100|,100|100|
2,100|100|,74;22;4|74;22;4|,0.0|0.0|,74;22;4|74;22;4|,64;29;7|64;29;7|,64;29;7|64;29;7|,100|100|,0;0;0|0;0;0|,100|100|,64;29;7|64;29;7|,64;29;7|64;29;7|,100|100|,100|100|
3,100|100|,64;29;7|64;29;7|,0.0|0.0|,64;29;7|64;29;7|,54;29;17|54;29;17|,54;29;17|54;29;17|,100|100|,0;0;0|0;0;0|,100|100|,54;29;17|54;29;17|,54;29;17|54;29;17|,100|100|,100|100|
4,100|100|,54;29;17|54;29;17|,0.0|0.0|,54;29;17|54;29;17|,45;34;21|45;34;21|,45;34;21|45;34;21|,100|100|,0;0;0|0;0;0|,100|100|,45;34;21|45;34;21|,45;34;21|45;34;21|,100|100|,100|100|
5,100|100|,45;34;21|45;34;21|,0.0|0.0|,45;34;21|45;34;21|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,0;0;0|0;0;0|,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,100|100|
6,100|100|,38;31;31|38;31;31|,0.0|0.0|,38;31;31|38;31;31|,32;29;39|32;29;39|,32;29;39|32;29;39|,100|100|,0;0;0|0;0;0|,100|100|,32;29;39|32;29;39|,32;29;39|32;29;39|,100|100|,100|100|
7,100|100|,32;29;39|32;29;39|,0.0|0.0|,32;29;39|32;29;39|,27;29;44|27;29;44|,27;29;44|27;29;44|,100|100|,0;0;0|0;0;0|,100|100|,27;29;44|27;29;44|,27;29;44|27;29;44|,100|100|,100|100|
8,100|100|,27;29;44|27;29;44|,0.0|0.0|,27;29;44|27;29;44|,22;28;50|22;28;50|,22;28;50|22;28;50|,100|100|,0;0;0|0;0;0|,100|100|,22;28;50|22;28;50|,22;28;50|22;28;50|,100|100|,100|100|
9,100|100|,22;28;50|22;28;50|,0.0|0.0|,22;28;50|22;28;50|,16;27;57|16;27;57|,16;27;57|16;27;57|,100|100|,0;0;0|0;0;0|,100|100|,16;27;57|16;27;57|,16;27;57|16;27;57|,100|100|,100|100|
10,100|100|,16;27;57|16;27;57|,0.0|0.0|,16;27;57|16;27;57|,11;27;62|11;27;62|,11;27;62|11;27;62|,100|100|,0;0;0|0;0;0|,100|100|,11;27;62|11;27;62|,11;27;62|11;27;62|,100|100|,100|100|
