Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,0;0;0|0;0;0|,100|100|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,100|100|
1,100|100|,82;18;0|82;18;0|,10.3|10.3|,82;18;0|82;18;0|,74;26;0|74;26;0|,74;26;0|74;26;0|,100|100|,0;0;0|0;0;0|,100|100|,74;26;0|74;26;0|,74;26;0|74;26;0|,100|100|,100|100|
2,100|100|,74;26;0|74;26;0|,11.36|11.36|,74;26;0|74;26;0|,67;32;1|67;32;1|,67;32;1|67;32;1|,100|100|,0;0;0|0;0;0|,100|100|,67;32;1|67;32;1|,67;32;1|67;32;1|,100|100|,100|100|
3,100|100|,67;32;1|67;32;1|,12.85|12.85|,67;32;1|67;32;1|,57;42;1|57;42;1|,57;42;1|57;42;1|,100|100|,0;0;0|0;0;0|,100|100|,57;42;1|57;42;1|,57;42;1|57;42;1|,100|100|,100|100|
4,100|100|,57;42;1|57;42;1|,15.12|15.12|,57;42;1|57;42;1|,48;46;6|48;46;6|,48;46;6|48;46;6|,100|100|,0;0;0|0;0;0|,100|100|,48;46;6|48;46;6|,48;46;6|48;46;6|,100|100|,100|100|
5,100|100|,48;46;6|48;46;6|,17.46|17.46|,48;46;6|48;46;6|,43;51;6|43;51;6|,43;51;6|43;51;6|,100|100|,0;0;0|0;0;0|,100|100|,43;51;6|43;51;6|,43;51;6|43;51;6|,100|100|,100|100|
6,100|100|,43;51;6|43;51;6|,19.94|19.94|,43;51;6|43;51;6|,32;60;8|32;60;8|,32;60;8|32;60;8|,100|100|,0;0;0|0;0;0|,100|100|,32;60;8|32;60;8|,32;60;8|32;60;8|,100|100|,100|100|
7,100|100|,32;60;8|32;60;8|,22.95|22.95|,32;60;8|32;60;8|,27;61;12|27;61;12|,27;61;12|27;61;12|,100|100|,0;0;0|0;0;0|,100|100|,27;61;12|27;61;12|,27;61;12|27;61;12|,100|100|,100|100|
8,100|100|,27;61;12|27;61;12|,25.6|25.6|,27;61;12|27;61;12|,20;66;14|20;66;14|,20;66;14|20;66;14|,100|100|,0;0;0|0;0;0|,100|100|,20;66;14|20;66;14|,20;66;14|20;66;14|,100|100|,100|100|
9,100|100|,20;66;14|20;66;14|,28.36|28.36|,20;66;14|20;66;14|,18;67;15|18;67;15|,18;67;15|18;67;15|,100|100|,0;0;0|0;0;0|,100|100|,18;67;15|18;67;15|,18;67;15|18;67;15|,100|100|,100|100|
10,100|100|,18;67;15|18;67;15|,30.81|30.81|,18;67;15|18;67;15|,12;69;19|12;69;19|,12;69;19|12;69;19|,100|100|,0;0;0|0;0;0|,100|100|,12;69;19|12;69;19|,12;69;19|12;69;19|,100|100|,100|100|
11,100|100|,12;69;19|12;69;19|,33.09|33.09|,12;69;19|12;69;19|,10;69;21|10;69;21|,10;69;21|10;69;21|,100|100|,0;0;0|0;0;0|,100|100|,10;69;21|10;69;21|,10;69;21|10;69;21|,100|100|,100|100|
12,100|100|,10;69;21|10;69;21|,35.02|35.02|,10;69;21|10;69;21|,8;68;24|8;68;24|,8;68;24|8;68;24|,100|100|,0;0;0|0;0;0|,100|100|,8;68;24|8;68;24|,8;68;24|8;68;24|,100|100|,100|100|
13,100|100|,8;68;24|8;68;24|,36.57|36.57|,8;68;24|8;68;24|,4;70;26|4;70;26|,4;70;26|4;70;26|,100|100|,0;0;0|0;0;0|,100|100|,4;70;26|4;70;26|,4;70;26|4;70;26|,100|100|,100|100|
14,100|100|,4;70;26|4;70;26|,38.09|38.09|,4;70;26|4;70;26|,3;67;30|3;67;30|,3;67;30|3;67;30|,100|100|,0;0;0|0;0;0|,100|100|,3;67;30|3;67;30|,3;67;30|3;67;30|,100|100|,100|100|
15,100|100|,3;67;30|3;67;30|,39.07|39.07|,3;67;30|3;67;30|,2;63;35|2;63;35|,2;63;35|2;63;35|,100|100|,0;0;0|0;0;0|,100|100|,2;63;35|2;63;35|,2;63;35|2;63;35|,100|100|,100|100|
16,100|100|,2;63;35|2;63;35|,39.51|39.51|,2;63;35|2;63;35|,2;60;38|2;60;38|,2;60;38|2;60;38|,100|100|,0;0;0|0;0;0|,100|100|,2;60;38|2;60;38|,2;60;38|2;60;38|,100|100|,100|100|
