Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,85;13;2|85;13;2|,85;13;2|85;13;2|,100|100|,0;0;0|0;0;0|,100|100|,85;13;2|85;13;2|,85;13;2|85;13;2|,100|100|,100|100|
1,100|100|,85;13;2|85;13;2|,0.0|0.0|,85;13;2|85;13;2|,81;14;5|81;14;5|,81;14;5|81;14;5|,100|100|,0;0;0|0;0;0|,100|100|,81;14;5|81;14;5|,81;14;5|81;14;5|,100|100|,100|100|
2,100|100|,81;14;5|81;14;5|,0.0|0.0|,81;14;5|81;14;5|,76;17;7|76;17;7|,76;17;7|76;17;7|,100|100|,0;0;0|0;0;0|,100|100|,76;17;7|76;17;7|,76;17;7|76;17;7|,100|100|,100|100|
3,100|100|,76;17;7|76;17;7|,0.0|0.0|,76;17;7|76;17;7|,69;19;12|69;19;12|,69;19;12|69;19;12|,100|100|,0;0;0|0;0;0|,100|100|,69;19;12|69;19;12|,69;19;12|69;19;12|,100|100|,100|100|
4,100|100|,69;19;12|69;19;12|,0.0|0.0|,69;19;12|69;19;12|,67;22;11|67;22;11|,67;22;11|67;22;11|,100|100|,0;0;0|0;0;0|,100|100|,67;22;11|67;22;11|,67;22;11|67;22;11|,100|100|,100|100|
5,100|100|,67;22;11|67;22;11|,0.0|0.0|,67;22;11|67;22;11|,63;25;12|63;25;12|,63;25;12|63;25;12|,100|100|,0;0;0|0;0;0|,100|100|,63;25;12|63;25;12|,63;25;12|63;25;12|,100|100|,100|100|
6,100|100|,63;25;12|63;25;12|,0.0|0.0|,63;25;12|63;25;12|,59;26;15|59;26;15|,59;26;15|59;26;15|,100|100|,0;0;0|0;0;0|,100|100|,59;26;15|59;26;15|,59;26;15|59;26;15|,100|100|,100|100|
7,100|100|,59;26;15|59;26;15|,0.0|0.0|,59;26;15|59;26;15|,55;25;20|55;25;20|,55;25;20|55;25;20|,100|100|,0;0;0|0;0;0|,100|100|,55;25;20|55;25;20|,55;25;20|55;25;20|,100|100|,100|100|
8,100|100|,55;25;20|55;25;20|,0.0|0.0|,55;25;20|55;25;20|,48;34;18|48;34;18|,48;34;18|48;34;18|,100|100|,0;0;0|0;0;0|,100|100|,48;34;18|48;34;18|,48;34;18|48;34;18|,100|100|,100|100|
9,100|100|,48;34;18|48;34;18|,0.0|0.0|,48;34;18|48;34;18|,42;39;19|42;39;19|,42;39;19|42;39;19|,100|100|,0;0;0|0;0;0|,100|100|,42;39;19|42;39;19|,42;39;19|42;39;19|,100|100|,100|100|
10,100|100|,42;39;19|42;39;19|,0.0|0.0|,42;39;19|42;39;19|,37;39;24|37;39;24|,37;39;24|37;39;24|,100|100|,0;0;0|0;0;0|,100|100|,37;39;24|37;39;24|,37;39;24|37;39;24|,100|100|,100|100|
11,100|100|,37;39;24|37;39;24|,0.0|0.0|,37;39;24|37;39;24|,41;36;23|41;36;23|,41;36;23|41;36;23|,100|100|,0;0;0|0;0;0|,100|100|,41;36;23|41;36;23|,41;36;23|41;36;23|,100|100|,100|100|
12,100|100|,41;36;23|41;36;23|,0.0|0.0|,41;36;23|41;36;23|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,0;0;0|0;0;0|,100|100|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,100|100|
13,100|100|,45;33;22|45;33;22|,0.0|0.0|,45;33;22|45;33;22|,45;30;25|45;30;25|,45;30;25|45;30;25|,100|100|,0;0;0|0;0;0|,100|100|,45;30;25|45;30;25|,45;30;25|45;30;25|,100|100|,100|100|
14,100|100|,45;30;25|45;30;25|,0.0|0.0|,45;30;25|45;30;25|,45;27;28|45;27;28|,45;27;28|45;27;28|,100|100|,0;0;0|0;0;0|,100|100|,45;27;28|45;27;28|,45;27;28|45;27;28|,100|100|,100|100|
15,100|100|,45;27;28|45;27;28|,0.0|0.0|,45;27;28|45;27;28|,49;28;23|49;28;23|,49;28;23|49;28;23|,100|100|,0;0;0|0;0;0|,100|100|,49;28;23|49;28;23|,49;28;23|49;28;23|,100|100|,100|100|
16,100|100|,49;28;23|49;28;23|,0.0|0.0|,49;28;23|49;28;23|,44;28;28|44;28;28|,44;28;28|44;28;28|,100|100|,0;0;0|0;0;0|,100|100|,44;28;28|44;28;28|,44;28;28|44;28;28|,100|100|,100|100|
17,100|100|,44;28;28|44;28;28|,0.0|0.0|,44;28;28|44;28;28|,49;27;24|49;27;24|,49;27;24|49;27;24|,100|100|,0;0;0|0;0;0|,100|100|,49;27;24|49;27;24|,49;27;24|49;27;24|,100|100|,100|100|
18,100|100|,49;27;24|49;27;24|,0.0|0.0|,49;27;24|49;27;24|,47;32;21|47;32;21|,47;32;21|47;32;21|,100|100|,0;0;0|0;0;0|,100|100|,47;32;21|47;32;21|,47;32;21|47;32;21|,100|100|,100|100|
19,100|100|,47;32;21|47;32;21|,0.0|0.0|,47;32;21|47;32;21|,44;32;24|44;32;24|,44;32;24|44;32;24|,100|100|,0;0;0|0;0;0|,100|100|,44;32;24|44;32;24|,44;32;24|44;32;24|,100|100|,100|100|
20,100|100|,44;32;24|44;32;24|,0.0|0.0|,44;32;24|44;32;24|,41;32;27|41;32;27|,41;32;27|41;32;27|,100|100|,0;0;0|0;0;0|,100|100|,41;32;27|41;32;27|,41;32;27|41;32;27|,100|100|,100|100|
21,100|100|,41;32;27|41;32;27|,0.0|0.0|,41;32;27|41;32;27|,40;30;30|40;30;30|,40;30;30|40;30;30|,100|100|,0;0;0|0;0;0|,100|100|,40;30;30|40;30;30|,40;30;30|40;30;30|,100|100|,100|100|
22,100|100|,40;30;30|40;30;30|,0.0|0.0|,40;30;30|40;30;30|,35;35;30|35;35;30|,35;35;30|35;35;30|,100|100|,0;0;0|0;0;0|,100|100|,35;35;30|35;35;30|,35;35;30|35;35;30|,100|100|,100|100|
23,100|100|,35;35;30|35;35;30|,0.0|0.0|,35;35;30|35;35;30|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,0;0;0|0;0;0|,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,100|100|
24,100|100|,34;37;29|34;37;29|,0.0|0.0|,34;37;29|34;37;29|,37;34;29|37;34;29|,37;34;29|37;34;29|,100|100|,0;0;0|0;0;0|,100|100|,37;34;29|37;34;29|,37;34;29|37;34;29|,100|100|,100|100|
25,100|100|,37;34;29|37;34;29|,0.0|0.0|,37;34;29|37;34;29|,40;30;30|40;30;30|,40;30;30|40;30;30|,100|100|,0;0;0|0;0;0|,100|100|,40;30;30|40;30;30|,40;30;30|40;30;30|,100|100|,100|100|
26,100|100|,40;30;30|40;30;30|,0.0|0.0|,40;30;30|40;30;30|,37;29;34|37;29;34|,37;29;34|37;29;34|,100|100|,0;0;0|0;0;0|,100|100|,37;29;34|37;29;34|,37;29;34|37;29;34|,100|100|,100|100|
27,100|100|,37;29;34|37;29;34|,0.0|0.0|,37;29;34|37;29;34|,33;33;34|33;33;34|,33;33;34|33;33;34|,100|100|,0;0;0|0;0;0|,100|100|,33;33;34|33;33;34|,33;33;34|33;33;34|,100|100|,100|100|
28,100|100|,33;33;34|33;33;34|,0.0|0.0|,33;33;34|33;33;34|,27;33;40|27;33;40|,27;33;40|27;33;40|,100|100|,0;0;0|0;0;0|,100|100|,27;33;40|27;33;40|,27;33;40|27;33;40|,100|100|,100|100|
29,100|100|,27;33;40|27;33;40|,0.0|0.0|,27;33;40|27;33;40|,31;33;36|31;33;36|,31;33;36|31;33;36|,100|100|,0;0;0|0;0;0|,100|100|,31;33;36|31;33;36|,31;33;36|31;33;36|,100|100|,100|100|
30,100|100|,31;33;36|31;33;36|,0.0|0.0|,31;33;36|31;33;36|,31;30;39|31;30;39|,31;30;39|31;30;39|,100|100|,0;0;0|0;0;0|,100|100|,31;30;39|31;30;39|,31;30;39|31;30;39|,100|100|,100|100|
31,100|100|,31;30;39|31;30;39|,0.0|0.0|,31;30;39|31;30;39|,29;29;42|29;29;42|,29;29;42|29;29;42|,100|100|,0;0;0|0;0;0|,100|100|,29;29;42|29;29;42|,29;29;42|29;29;42|,100|100|,100|100|
32,100|100|,29;29;42|29;29;42|,0.0|0.0|,29;29;42|29;29;42|,35;29;36|35;29;36|,35;29;36|35;29;36|,100|100|,0;0;0|0;0;0|,100|100|,35;29;36|35;29;36|,35;29;36|35;29;36|,100|100|,100|100|
33,100|100|,35;29;36|35;29;36|,0.0|0.0|,35;29;36|35;29;36|,33;35;32|33;35;32|,33;35;32|33;35;32|,100|100|,0;0;0|0;0;0|,100|100|,33;35;32|33;35;32|,33;35;32|33;35;32|,100|100|,100|100|
34,100|100|,33;35;32|33;35;32|,0.0|0.0|,33;35;32|33;35;32|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,0;0;0|0;0;0|,100|100|,36;29;35|36;29;35|,36;29;35|36;29;35|,100|100|,100|100|
35,100|100|,36;29;35|36;29;35|,0.0|0.0|,36;29;35|36;29;35|,40;27;33|40;27;33|,40;27;33|40;27;33|,100|100|,0;0;0|0;0;0|,100|100|,40;27;33|40;27;33|,40;27;33|40;27;33|,100|100|,100|100|
36,100|100|,40;27;33|40;27;33|,0.0|0.0|,40;27;33|40;27;33|,41;26;33|41;26;33|,41;26;33|41;26;33|,100|100|,0;0;0|0;0;0|,100|100|,41;26;33|41;26;33|,41;26;33|41;26;33|,100|100|,100|100|
37,100|100|,41;26;33|41;26;33|,0.0|0.0|,41;26;33|41;26;33|,41;30;29|41;30;29|,41;30;29|41;30;29|,100|100|,0;0;0|0;0;0|,100|100|,41;30;29|41;30;29|,41;30;29|41;30;29|,100|100|,100|100|
38,100|100|,41;30;29|41;30;29|,0.0|0.0|,41;30;29|41;30;29|,44;28;28|44;28;28|,44;28;28|44;28;28|,100|100|,0;0;0|0;0;0|,100|100|,44;28;28|44;28;28|,44;28;28|44;28;28|,100|100|,100|100|
39,100|100|,44;28;28|44;28;28|,0.0|0.0|,44;28;28|44;28;28|,45;26;29|45;26;29|,45;26;29|45;26;29|,100|100|,0;0;0|0;0;0|,100|100|,45;26;29|45;26;29|,45;26;29|45;26;29|,100|100|,100|100|
40,100|100|,45;26;29|45;26;29|,0.0|0.0|,45;26;29|45;26;29|,42;28;30|42;28;30|,42;28;30|42;28;30|,100|100|,0;0;0|0;0;0|,100|100|,42;28;30|42;28;30|,42;28;30|42;28;30|,100|100|,100|100|
41,100|100|,42;28;30|42;28;30|,0.0|0.0|,42;28;30|42;28;30|,45;27;28|45;27;28|,45;27;28|45;27;28|,100|100|,0;0;0|0;0;0|,100|100|,45;27;28|45;27;28|,45;27;28|45;27;28|,100|100|,100|100|
42,100|100|,45;27;28|45;27;28|,0.0|0.0|,45;27;28|45;27;28|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,0;0;0|0;0;0|,100|100|,42;29;29|42;29;29|,42;29;29|42;29;29|,100|100|,100|100|
43,100|100|,42;29;29|42;29;29|,0.0|0.0|,42;29;29|42;29;29|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,0;0;0|0;0;0|,100|100|,39;35;26|39;35;26|,39;35;26|39;35;26|,100|100|,100|100|
44,100|100|,39;35;26|39;35;26|,0.0|0.0|,39;35;26|39;35;26|,37;34;29|37;34;29|,37;34;29|37;34;29|,100|100|,0;0;0|0;0;0|,100|100|,37;34;29|37;34;29|,37;34;29|37;34;29|,100|100|,100|100|
45,100|100|,37;34;29|37;34;29|,0.0|0.0|,37;34;29|37;34;29|,33;31;36|33;31;36|,33;31;36|33;31;36|,100|100|,0;0;0|0;0;0|,100|100|,33;31;36|33;31;36|,33;31;36|33;31;36|,100|100|,100|100|
46,100|100|,33;31;36|33;31;36|,0.0|0.0|,33;31;36|33;31;36|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,0;0;0|0;0;0|,100|100|,37;30;33|37;30;33|,37;30;33|37;30;33|,100|100|,100|100|
47,100|100|,37;30;33|37;30;33|,0.0|0.0|,37;30;33|37;30;33|,38;29;33|38;29;33|,38;29;33|38;29;33|,100|100|,0;0;0|0;0;0|,100|100|,38;29;33|38;29;33|,38;29;33|38;29;33|,100|100|,100|100|
48,100|100|,38;29;33|38;29;33|,0.0|0.0|,38;29;33|38;29;33|,38;29;33|38;29;33|,38;29;33|38;29;33|,100|100|,0;0;0|0;0;0|,100|100|,38;29;33|38;29;33|,38;29;33|38;29;33|,100|100|,100|100|
49,100|100|,38;29;33|38;29;33|,0.0|0.0|,38;29;33|38;29;33|,35;33;32|35;33;32|,35;33;32|35;33;32|,100|100|,0;0;0|0;0;0|,100|100|,35;33;32|35;33;32|,35;33;32|35;33;32|,100|100|,100|100|
