Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,80;16;4|80;16;4|,80;16;4|80;16;4|,100|100|,0;0;0|0;0;0|,100|100|,80;16;4|80;16;4|,80;16;4|80;16;4|,100|100|,100|100|
1,100|100|,80;16;4|80;16;4|,0.0|0.0|,80;16;4|80;16;4|,69;22;9|69;22;9|,69;22;9|69;22;9|,100|100|,0;0;0|0;0;0|,100|100|,69;22;9|69;22;9|,69;22;9|69;22;9|,100|100|,100|100|
2,100|100|,69;22;9|69;22;9|,0.0|0.0|,69;22;9|69;22;9|,65;23;12|65;23;12|,65;23;12|65;23;12|,100|100|,0;0;0|0;0;0|,100|100|,65;23;12|65;23;12|,65;23;12|65;23;12|,100|100|,100|100|
3,100|100|,65;23;12|65;23;12|,0.0|0.0|,65;23;12|65;23;12|,61;30;9|61;30;9|,61;30;9|61;30;9|,100|100|,0;0;0|0;0;0|,100|100|,61;30;9|61;30;9|,61;30;9|61;30;9|,100|100|,100|100|
4,100|100|,61;30;9|61;30;9|,0.0|0.0|,61;30;9|61;30;9|,47;40;13|47;40;13|,47;40;13|47;40;13|,100|100|,0;0;0|0;0;0|,100|100|,47;40;13|47;40;13|,47;40;13|47;40;13|,100|100|,100|100|
5,100|100|,47;40;13|47;40;13|,0.0|0.0|,47;40;13|47;40;13|,41;39;20|41;39;20|,41;39;20|41;39;20|,100|100|,0;0;0|0;0;0|,100|100|,41;39;20|41;39;20|,41;39;20|41;39;20|,100|100|,100|100|
6,100|100|,41;39;20|41;39;20|,0.0|0.0|,41;39;20|41;39;20|,40;34;26|40;34;26|,40;34;26|40;34;26|,100|100|,0;0;0|0;0;0|,100|100|,40;34;26|40;34;26|,40;34;26|40;34;26|,100|100|,100|100|
7,100|100|,40;34;26|40;34;26|,0.0|0.0|,40;34;26|40;34;26|,39;37;24|39;37;24|,39;37;24|39;37;24|,100|100|,0;0;0|0;0;0|,100|100|,39;37;24|39;37;24|,39;37;24|39;37;24|,100|100|,100|100|
8,100|100|,39;37;24|39;37;24|,0.0|0.0|,39;37;24|39;37;24|,39;36;25|39;36;25|,39;36;25|39;36;25|,100|100|,0;0;0|0;0;0|,100|100|,39;36;25|39;36;25|,39;36;25|39;36;25|,100|100|,100|100|
9,100|100|,39;36;25|39;36;25|,0.0|0.0|,39;36;25|39;36;25|,45;32;23|45;32;23|,45;32;23|45;32;23|,100|100|,0;0;0|0;0;0|,100|100|,45;32;23|45;32;23|,45;32;23|45;32;23|,100|100|,100|100|
