Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,84;16;0|84;16;0|,0.0|0.0|,84;16;0|84;16;0|,75;22;3|75;22;3|,75;22;3|75;22;3|,100|100|,0;0;0|0;0;0|,100|100|,75;22;3|75;22;3|,75;22;3|75;22;3|,100|100|,100|100|
1,100|100|,75;22;3|75;22;3|,0.0|0.0|,75;22;3|75;22;3|,67;27;6|67;27;6|,67;27;6|67;27;6|,100|100|,0;0;0|0;0;0|,100|100|,67;27;6|67;27;6|,67;27;6|67;27;6|,100|100|,100|100|
2,100|100|,67;27;6|67;27;6|,0.0|0.0|,67;27;6|67;27;6|,55;30;15|55;30;15|,55;30;15|55;30;15|,100|100|,0;0;0|0;0;0|,100|100|,55;30;15|55;30;15|,55;30;15|55;30;15|,100|100|,100|100|
3,100|100|,55;30;15|55;30;15|,0.0|0.0|,55;30;15|55;30;15|,51;29;20|51;29;20|,51;29;20|51;29;20|,100|100|,0;0;0|0;0;0|,100|100|,51;29;20|51;29;20|,51;29;20|51;29;20|,100|100|,100|100|
4,100|100|,51;29;20|51;29;20|,0.0|0.0|,51;29;20|51;29;20|,46;31;23|46;31;23|,46;31;23|46;31;23|,100|100|,0;0;0|0;0;0|,100|100|,46;31;23|46;31;23|,46;31;23|46;31;23|,100|100|,100|100|
5,100|100|,46;31;23|46;31;23|,0.0|0.0|,46;31;23|46;31;23|,43;35;22|43;35;22|,43;35;22|43;35;22|,100|100|,0;0;0|0;0;0|,100|100|,43;35;22|43;35;22|,43;35;22|43;35;22|,100|100|,100|100|
6,100|100|,43;35;22|43;35;22|,0.0|0.0|,43;35;22|43;35;22|,41;38;21|41;38;21|,41;38;21|41;38;21|,100|100|,0;0;0|0;0;0|,100|100|,41;38;21|41;38;21|,41;38;21|41;38;21|,100|100|,100|100|
7,100|100|,41;38;21|41;38;21|,0.0|0.0|,41;38;21|41;38;21|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,0;0;0|0;0;0|,100|100|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,100|100|
8,100|100|,37;38;25|37;38;25|,0.0|0.0|,37;38;25|37;38;25|,40;35;25|40;35;25|,40;35;25|40;35;25|,100|100|,0;0;0|0;0;0|,100|100|,40;35;25|40;35;25|,40;35;25|40;35;25|,100|100|,100|100|
9,100|100|,40;35;25|40;35;25|,0.0|0.0|,40;35;25|40;35;25|,34;41;25|34;41;25|,34;41;25|34;41;25|,100|100|,0;0;0|0;0;0|,100|100|,34;41;25|34;41;25|,34;41;25|34;41;25|,100|100|,100|100|
10,100|100|,34;41;25|34;41;25|,0.0|0.0|,34;41;25|34;41;25|,34;39;27|34;39;27|,34;39;27|34;39;27|,100|100|,0;0;0|0;0;0|,100|100|,34;39;27|34;39;27|,34;39;27|34;39;27|,100|100|,100|100|
11,100|100|,34;39;27|34;39;27|,0.0|0.0|,34;39;27|34;39;27|,44;33;23|44;33;23|,44;33;23|44;33;23|,100|100|,0;0;0|0;0;0|,100|100|,44;33;23|44;33;23|,44;33;23|44;33;23|,100|100|,100|100|
12,100|100|,44;33;23|44;33;23|,0.0|0.0|,44;33;23|44;33;23|,43;35;22|43;35;22|,43;35;22|43;35;22|,100|100|,0;0;0|0;0;0|,100|100|,43;35;22|43;35;22|,43;35;22|43;35;22|,100|100|,100|100|
13,100|100|,43;35;22|43;35;22|,0.0|0.0|,43;35;22|43;35;22|,36;39;25|36;39;25|,36;39;25|36;39;25|,100|100|,0;0;0|0;0;0|,100|100|,36;39;25|36;39;25|,36;39;25|36;39;25|,100|100|,100|100|
14,100|100|,36;39;25|36;39;25|,0.0|0.0|,36;39;25|36;39;25|,38;39;23|38;39;23|,38;39;23|38;39;23|,100|100|,0;0;0|0;0;0|,100|100|,38;39;23|38;39;23|,38;39;23|38;39;23|,100|100|,100|100|
15,100|100|,38;39;23|38;39;23|,0.0|0.0|,38;39;23|38;39;23|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,0;0;0|0;0;0|,100|100|,37;38;25|37;38;25|,37;38;25|37;38;25|,100|100|,100|100|
16,100|100|,37;38;25|37;38;25|,0.0|0.0|,37;38;25|37;38;25|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,0;0;0|0;0;0|,100|100|,34;36;30|34;36;30|,34;36;30|34;36;30|,100|100|,100|100|
