Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,89;11;0|89;11;0|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,0;0;0|0;0;0|,100|100|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,100|100|
1,100|100|,82;17;1|82;17;1|,82;17;1|82;17;1|,73;24;3|73;24;3|,73;24;3|73;24;3|,100|100|,0;0;0|0;0;0|,100|100|,73;24;3|73;24;3|,73;24;3|73;24;3|,100|100|,100|100|
2,100|100|,73;24;3|73;24;3|,73;24;3|73;24;3|,61;31;8|61;31;8|,61;31;8|61;31;8|,100|100|,0;0;0|0;0;0|,100|100|,61;31;8|61;31;8|,61;31;8|61;31;8|,100|100|,100|100|
3,100|100|,61;31;8|61;31;8|,61;31;8|61;31;8|,54;34;12|54;34;12|,54;34;12|54;34;12|,100|100|,0;0;0|0;0;0|,100|100|,54;34;12|54;34;12|,54;34;12|54;34;12|,100|100|,100|100|
4,100|100|,54;34;12|54;34;12|,54;34;12|54;34;12|,40;41;19|40;41;19|,40;41;19|40;41;19|,100|100|,0;0;0|0;0;0|,100|100|,40;41;19|40;41;19|,40;41;19|40;41;19|,100|100|,100|100|
5,100|100|,40;41;19|40;41;19|,40;41;19|40;41;19|,41;38;21|41;38;21|,41;38;21|41;38;21|,100|100|,0;0;0|0;0;0|,100|100|,41;38;21|41;38;21|,41;38;21|41;38;21|,100|100|,100|100|
6,100|100|,41;38;21|41;38;21|,41;38;21|41;38;21|,36;39;25|36;39;25|,36;39;25|36;39;25|,100|100|,0;0;0|0;0;0|,100|100|,36;39;25|36;39;25|,36;39;25|36;39;25|,100|100|,100|100|
7,100|100|,36;39;25|36;39;25|,36;39;25|36;39;25|,36;32;32|36;32;32|,36;32;32|36;32;32|,100|100|,0;0;0|0;0;0|,100|100|,36;32;32|36;32;32|,36;32;32|36;32;32|,100|100|,100|100|
8,100|100|,36;32;32|36;32;32|,36;32;32|36;32;32|,40;32;28|40;32;28|,40;32;28|40;32;28|,100|100|,0;0;0|0;0;0|,100|100|,40;32;28|40;32;28|,40;32;28|40;32;28|,100|100|,100|100|
9,100|100|,40;32;28|40;32;28|,40;32;28|40;32;28|,38;33;29|38;33;29|,38;33;29|38;33;29|,100|100|,0;0;0|0;0;0|,100|100|,38;33;29|38;33;29|,38;33;29|38;33;29|,100|100|,100|100|
10,100|100|,38;33;29|38;33;29|,38;33;29|38;33;29|,43;30;27|43;30;27|,43;30;27|43;30;27|,100|100|,0;0;0|0;0;0|,100|100|,43;30;27|43;30;27|,43;30;27|43;30;27|,100|100|,100|100|
11,100|100|,43;30;27|43;30;27|,43;30;27|43;30;27|,42;26;32|42;26;32|,42;26;32|42;26;32|,100|100|,0;0;0|0;0;0|,100|100|,42;26;32|42;26;32|,42;26;32|42;26;32|,100|100|,100|100|
