Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;13;0|87;13;0|,0.0|0.0|,87;13;0|87;13;0|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,0;0;0|0;0;0|,100|100|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,100|100|
1,100|100|,79;20;1|79;20;1|,0.0|0.0|,79;20;1|79;20;1|,75;22;3|75;22;3|,75;22;3|75;22;3|,100|100|,0;0;0|0;0;0|,100|100|,75;22;3|75;22;3|,75;22;3|75;22;3|,100|100|,100|100|
2,100|100|,75;22;3|75;22;3|,0.0|0.0|,75;22;3|75;22;3|,70;23;7|70;23;7|,70;23;7|70;23;7|,100|100|,0;0;0|0;0;0|,100|100|,70;23;7|70;23;7|,70;23;7|70;23;7|,100|100|,100|100|
3,100|100|,70;23;7|70;23;7|,0.0|0.0|,70;23;7|70;23;7|,59;30;11|59;30;11|,59;30;11|59;30;11|,100|100|,0;0;0|0;0;0|,100|100|,59;30;11|59;30;11|,59;30;11|59;30;11|,100|100|,100|100|
4,100|100|,59;30;11|59;30;11|,0.0|0.0|,59;30;11|59;30;11|,49;38;13|49;38;13|,49;38;13|49;38;13|,100|100|,0;0;0|0;0;0|,100|100|,49;38;13|49;38;13|,49;38;13|49;38;13|,100|100|,100|100|
5,100|100|,49;38;13|49;38;13|,0.0|0.0|,49;38;13|49;38;13|,44;39;17|44;39;17|,44;39;17|44;39;17|,100|100|,0;0;0|0;0;0|,100|100|,44;39;17|44;39;17|,44;39;17|44;39;17|,100|100|,100|100|
6,100|100|,44;39;17|44;39;17|,0.0|0.0|,44;39;17|44;39;17|,40;34;26|40;34;26|,40;34;26|40;34;26|,100|100|,0;0;0|0;0;0|,100|100|,40;34;26|40;34;26|,40;34;26|40;34;26|,100|100|,100|100|
7,100|100|,40;34;26|40;34;26|,0.0|0.0|,40;34;26|40;34;26|,35;31;34|35;31;34|,35;31;34|35;31;34|,100|100|,0;0;0|0;0;0|,100|100|,35;31;34|35;31;34|,35;31;34|35;31;34|,100|100|,100|100|
8,100|100|,35;31;34|35;31;34|,0.0|0.0|,35;31;34|35;31;34|,35;25;40|35;25;40|,35;25;40|35;25;40|,100|100|,0;0;0|0;0;0|,100|100|,35;25;40|35;25;40|,35;25;40|35;25;40|,100|100|,100|100|
9,100|100|,35;25;40|35;25;40|,0.0|0.0|,35;25;40|35;25;40|,33;26;41|33;26;41|,33;26;41|33;26;41|,100|100|,0;0;0|0;0;0|,100|100|,33;26;41|33;26;41|,33;26;41|33;26;41|,100|100|,100|100|
10,100|100|,33;26;41|33;26;41|,0.0|0.0|,33;26;41|33;26;41|,37;23;40|37;23;40|,37;23;40|37;23;40|,100|100|,0;0;0|0;0;0|,100|100|,37;23;40|37;23;40|,37;23;40|37;23;40|,100|100|,100|100|
