Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;7;0|93;7;0|,0.0|0.0|,93;7;0|93;7;0|,91;9;0|91;9;0|,91;9;0|91;9;0|,100|100|,0;0;0|0;0;0|,100|100|,91;9;0|91;9;0|,91;9;0|91;9;0|,100|100|,100|100|
1,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,0;0;0|0;0;0|,100|100|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,100|100|
2,100|100|,88;11;1|88;11;1|,0.0|0.0|,88;11;1|88;11;1|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,0;0;0|0;0;0|,100|100|,82;15;3|82;15;3|,82;15;3|82;15;3|,100|100|,100|100|
3,100|100|,82;15;3|82;15;3|,0.0|0.0|,82;15;3|82;15;3|,79;14;7|79;14;7|,79;14;7|79;14;7|,100|100|,0;0;0|0;0;0|,100|100|,79;14;7|79;14;7|,79;14;7|79;14;7|,100|100|,100|100|
4,100|100|,79;14;7|79;14;7|,0.0|0.0|,79;14;7|79;14;7|,77;15;8|77;15;8|,77;15;8|77;15;8|,100|100|,0;0;0|0;0;0|,100|100|,77;15;8|77;15;8|,77;15;8|77;15;8|,100|100|,100|100|
5,100|100|,77;15;8|77;15;8|,0.0|0.0|,77;15;8|77;15;8|,66;22;12|66;22;12|,66;22;12|66;22;12|,100|100|,0;0;0|0;0;0|,100|100|,66;22;12|66;22;12|,66;22;12|66;22;12|,100|100|,100|100|
6,100|100|,66;22;12|66;22;12|,0.0|0.0|,66;22;12|66;22;12|,58;26;16|58;26;16|,58;26;16|58;26;16|,100|100|,0;0;0|0;0;0|,100|100|,58;26;16|58;26;16|,58;26;16|58;26;16|,100|100|,100|100|
7,100|100|,58;26;16|58;26;16|,0.0|0.0|,58;26;16|58;26;16|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,0;0;0|0;0;0|,100|100|,45;33;22|45;33;22|,45;33;22|45;33;22|,100|100|,100|100|
8,100|100|,45;33;22|45;33;22|,0.0|0.0|,45;33;22|45;33;22|,37;28;35|37;28;35|,37;28;35|37;28;35|,100|100|,0;0;0|0;0;0|,100|100|,37;28;35|37;28;35|,37;28;35|37;28;35|,100|100|,100|100|
9,100|100|,37;28;35|37;28;35|,0.0|0.0|,37;28;35|37;28;35|,32;28;40|32;28;40|,32;28;40|32;28;40|,100|100|,0;0;0|0;0;0|,100|100|,32;28;40|32;28;40|,32;28;40|32;28;40|,100|100|,100|100|
10,100|100|,32;28;40|32;28;40|,0.0|0.0|,32;28;40|32;28;40|,28;25;47|28;25;47|,28;25;47|28;25;47|,100|100|,0;0;0|0;0;0|,100|100|,28;25;47|28;25;47|,28;25;47|28;25;47|,100|100|,100|100|
11,100|100|,28;25;47|28;25;47|,0.0|0.0|,28;25;47|28;25;47|,26;24;50|26;24;50|,26;24;50|26;24;50|,100|100|,0;0;0|0;0;0|,100|100|,26;24;50|26;24;50|,26;24;50|26;24;50|,100|100|,100|100|
12,100|100|,26;24;50|26;24;50|,0.0|0.0|,26;24;50|26;24;50|,20;27;53|20;27;53|,20;27;53|20;27;53|,100|100|,0;0;0|0;0;0|,100|100|,20;27;53|20;27;53|,20;27;53|20;27;53|,100|100|,100|100|
13,100|100|,20;27;53|20;27;53|,0.0|0.0|,20;27;53|20;27;53|,17;25;58|17;25;58|,17;25;58|17;25;58|,100|100|,0;0;0|0;0;0|,100|100|,17;25;58|17;25;58|,17;25;58|17;25;58|,100|100|,100|100|
14,100|100|,17;25;58|17;25;58|,0.0|0.0|,17;25;58|17;25;58|,15;20;65|15;20;65|,15;20;65|15;20;65|,100|100|,0;0;0|0;0;0|,100|100|,15;20;65|15;20;65|,15;20;65|15;20;65|,100|100|,100|100|
15,100|100|,15;20;65|15;20;65|,0.0|0.0|,15;20;65|15;20;65|,14;14;72|14;14;72|,14;14;72|14;14;72|,100|100|,0;0;0|0;0;0|,100|100|,14;14;72|14;14;72|,14;14;72|14;14;72|,100|100|,100|100|
