Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,83;17;0|83;17;0|,0.0|0.0|,83;17;0|83;17;0|,76;21;3|76;21;3|,76;21;3|76;21;3|,100|100|,0;0;0|0;0;0|,100|100|,76;21;3|76;21;3|,76;21;3|76;21;3|,100|100|,100|100|
1,100|100|,76;21;3|76;21;3|,0.0|0.0|,76;21;3|76;21;3|,70;25;5|70;25;5|,70;25;5|70;25;5|,100|100|,0;0;0|0;0;0|,100|100|,70;25;5|70;25;5|,70;25;5|70;25;5|,100|100|,100|100|
2,100|100|,70;25;5|70;25;5|,0.0|0.0|,70;25;5|70;25;5|,62;25;13|62;25;13|,62;25;13|62;25;13|,100|100|,0;0;0|0;0;0|,100|100|,62;25;13|62;25;13|,62;25;13|62;25;13|,100|100|,100|100|
3,100|100|,62;25;13|62;25;13|,0.0|0.0|,62;25;13|62;25;13|,50;31;19|50;31;19|,50;31;19|50;31;19|,100|100|,0;0;0|0;0;0|,100|100|,50;31;19|50;31;19|,50;31;19|50;31;19|,100|100|,100|100|
4,100|100|,50;31;19|50;31;19|,0.0|0.0|,50;31;19|50;31;19|,44;28;28|44;28;28|,44;28;28|44;28;28|,100|100|,0;0;0|0;0;0|,100|100|,44;28;28|44;28;28|,44;28;28|44;28;28|,100|100|,100|100|
5,100|100|,44;28;28|44;28;28|,0.0|0.0|,44;28;28|44;28;28|,40;28;32|40;28;32|,40;28;32|40;28;32|,100|100|,0;0;0|0;0;0|,100|100|,40;28;32|40;28;32|,40;28;32|40;28;32|,100|100|,100|100|
6,100|100|,40;28;32|40;28;32|,0.0|0.0|,40;28;32|40;28;32|,31;30;39|31;30;39|,31;30;39|31;30;39|,100|100|,0;0;0|0;0;0|,100|100|,31;30;39|31;30;39|,31;30;39|31;30;39|,100|100|,100|100|
7,100|100|,31;30;39|31;30;39|,0.0|0.0|,31;30;39|31;30;39|,28;27;45|28;27;45|,28;27;45|28;27;45|,100|100|,0;0;0|0;0;0|,100|100|,28;27;45|28;27;45|,28;27;45|28;27;45|,100|100|,100|100|
8,100|100|,28;27;45|28;27;45|,0.0|0.0|,28;27;45|28;27;45|,24;29;47|24;29;47|,24;29;47|24;29;47|,100|100|,0;0;0|0;0;0|,100|100|,24;29;47|24;29;47|,24;29;47|24;29;47|,100|100|,100|100|
9,100|100|,24;29;47|24;29;47|,0.0|0.0|,24;29;47|24;29;47|,21;26;53|21;26;53|,21;26;53|21;26;53|,100|100|,0;0;0|0;0;0|,100|100|,21;26;53|21;26;53|,21;26;53|21;26;53|,100|100|,100|100|
10,100|100|,21;26;53|21;26;53|,0.0|0.0|,21;26;53|21;26;53|,20;18;62|20;18;62|,20;18;62|20;18;62|,100|100|,0;0;0|0;0;0|,100|100|,20;18;62|20;18;62|,20;18;62|20;18;62|,100|100|,100|100|
