Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,10.0|10.0|,91;9;0|91;9;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
1,100|100|,84;16;0|84;16;0|,9.4|9.4|,84;16;0|84;16;0|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,0;0;0|0;0;0|,100|100|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,100|100|
2,100|100|,77;22;1|77;22;1|,9.59|9.59|,77;22;1|77;22;1|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,0;0;0|0;0;0|,100|100|,73;25;2|73;25;2|,73;25;2|73;25;2|,100|100|,100|100|
3,100|100|,73;25;2|73;25;2|,10.35|10.35|,73;25;2|73;25;2|,69;29;2|69;29;2|,69;29;2|69;29;2|,100|100|,0;0;0|0;0;0|,100|100|,69;29;2|69;29;2|,69;29;2|69;29;2|,100|100|,100|100|
4,100|100|,69;29;2|69;29;2|,11.3|11.3|,69;29;2|69;29;2|,61;36;3|61;36;3|,61;36;3|61;36;3|,100|100|,0;0;0|0;0;0|,100|100|,61;36;3|61;36;3|,61;36;3|61;36;3|,100|100|,100|100|
5,100|100|,61;36;3|61;36;3|,12.5|12.5|,61;36;3|61;36;3|,52;43;5|52;43;5|,52;43;5|52;43;5|,100|100|,0;0;0|0;0;0|,100|100|,52;43;5|52;43;5|,52;43;5|52;43;5|,100|100|,100|100|
6,100|100|,52;43;5|52;43;5|,14.23|14.23|,52;43;5|52;43;5|,48;47;5|48;47;5|,48;47;5|48;47;5|,100|100|,0;0;0|0;0;0|,100|100|,48;47;5|48;47;5|,48;47;5|48;47;5|,100|100|,100|100|
7,100|100|,48;47;5|48;47;5|,16.39|16.39|,48;47;5|48;47;5|,38;55;7|38;55;7|,38;55;7|38;55;7|,100|100|,0;0;0|0;0;0|,100|100|,38;55;7|38;55;7|,38;55;7|38;55;7|,100|100|,100|100|
8,100|100|,38;55;7|38;55;7|,18.63|18.63|,38;55;7|38;55;7|,29;62;9|29;62;9|,29;62;9|29;62;9|,100|100|,0;0;0|0;0;0|,100|100|,29;62;9|29;62;9|,29;62;9|29;62;9|,100|100|,100|100|
9,100|100|,29;62;9|29;62;9|,21.34|21.34|,29;62;9|29;62;9|,25;64;11|25;64;11|,25;64;11|25;64;11|,100|100|,0;0;0|0;0;0|,100|100|,25;64;11|25;64;11|,25;64;11|25;64;11|,100|100|,100|100|
10,100|100|,25;64;11|25;64;11|,24.34|24.34|,25;64;11|25;64;11|,19;68;13|19;68;13|,19;68;13|19;68;13|,100|100|,0;0;0|0;0;0|,100|100|,19;68;13|19;68;13|,19;68;13|19;68;13|,100|100|,100|100|
11,100|100|,19;68;13|19;68;13|,27.09|27.09|,19;68;13|19;68;13|,15;67;18|15;67;18|,15;67;18|15;67;18|,100|100|,0;0;0|0;0;0|,100|100|,15;67;18|15;67;18|,15;67;18|15;67;18|,100|100|,100|100|
12,100|100|,15;67;18|15;67;18|,29.82|29.82|,15;67;18|15;67;18|,12;64;24|12;64;24|,12;64;24|12;64;24|,100|100|,0;0;0|0;0;0|,100|100|,12;64;24|12;64;24|,12;64;24|12;64;24|,100|100|,100|100|
13,100|100|,12;64;24|12;64;24|,32.05|32.05|,12;64;24|12;64;24|,8;63;29|8;63;29|,8;63;29|8;63;29|,100|100|,0;0;0|0;0;0|,100|100|,8;63;29|8;63;29|,8;63;29|8;63;29|,100|100|,100|100|
14,100|100|,8;63;29|8;63;29|,33.64|33.64|,8;63;29|8;63;29|,8;59;33|8;59;33|,8;59;33|8;59;33|,100|100|,0;0;0|0;0;0|,100|100|,8;59;33|8;59;33|,8;59;33|8;59;33|,100|100|,100|100|
15,100|100|,8;59;33|8;59;33|,34.9|34.9|,8;59;33|8;59;33|,7;56;37|7;56;37|,7;56;37|7;56;37|,100|100|,0;0;0|0;0;0|,100|100|,7;56;37|7;56;37|,7;56;37|7;56;37|,100|100|,100|100|
16,100|100|,7;56;37|7;56;37|,35.56|35.56|,7;56;37|7;56;37|,4;58;38|4;58;38|,4;58;38|4;58;38|,100|100|,0;0;0|0;0;0|,100|100|,4;58;38|4;58;38|,4;58;38|4;58;38|,100|100|,100|100|
17,100|100|,4;58;38|4;58;38|,35.83|35.83|,4;58;38|4;58;38|,3;57;40|3;57;40|,3;57;40|3;57;40|,100|100|,0;0;0|0;0;0|,100|100|,3;57;40|3;57;40|,3;57;40|3;57;40|,100|100|,100|100|
18,100|100|,3;57;40|3;57;40|,36.25|36.25|,3;57;40|3;57;40|,2;56;42|2;56;42|,2;56;42|2;56;42|,100|100|,0;0;0|0;0;0|,100|100|,2;56;42|2;56;42|,2;56;42|2;56;42|,100|100|,100|100|
19,100|100|,2;56;42|2;56;42|,36.52|36.52|,2;56;42|2;56;42|,2;52;46|2;52;46|,2;52;46|2;52;46|,100|100|,0;0;0|0;0;0|,100|100|,2;52;46|2;52;46|,2;52;46|2;52;46|,100|100|,100|100|
20,100|100|,2;52;46|2;52;46|,36.64|36.64|,2;52;46|2;52;46|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,0;0;0|0;0;0|,100|100|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,100|100|
21,100|100|,2;50;48|2;50;48|,36.34|36.34|,2;50;48|2;50;48|,2;46;52|2;46;52|,2;46;52|2;46;52|,100|100|,0;0;0|0;0;0|,100|100|,2;46;52|2;46;52|,2;46;52|2;46;52|,100|100|,100|100|
22,100|100|,2;46;52|2;46;52|,35.89|35.89|,2;46;52|2;46;52|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,0;0;0|0;0;0|,100|100|,1;43;56|1;43;56|,1;43;56|1;43;56|,100|100|,100|100|
23,100|100|,1;43;56|1;43;56|,35.11|35.11|,1;43;56|1;43;56|,1;39;60|1;39;60|,1;39;60|1;39;60|,100|100|,0;0;0|0;0;0|,100|100|,1;39;60|1;39;60|,1;39;60|1;39;60|,100|100|,100|100|
24,100|100|,1;39;60|1;39;60|,34.14|34.14|,1;39;60|1;39;60|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,0;0;0|0;0;0|,100|100|,0;36;64|0;36;64|,0;36;64|0;36;64|,100|100|,100|100|
25,100|100|,0;36;64|0;36;64|,32.92|32.92|,0;36;64|0;36;64|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,0;0;0|0;0;0|,100|100|,0;35;65|0;35;65|,0;35;65|0;35;65|,100|100|,100|100|
26,100|100|,0;35;65|0;35;65|,31.58|31.58|,0;35;65|0;35;65|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,0;0;0|0;0;0|,100|100|,0;34;66|0;34;66|,0;34;66|0;34;66|,100|100|,100|100|
27,100|100|,0;34;66|0;34;66|,30.34|30.34|,0;34;66|0;34;66|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,0;0;0|0;0;0|,100|100|,0;31;69|0;31;69|,0;31;69|0;31;69|,100|100|,100|100|
28,100|100|,0;31;69|0;31;69|,29.19|29.19|,0;31;69|0;31;69|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,0;0;0|0;0;0|,100|100|,0;29;71|0;29;71|,0;29;71|0;29;71|,100|100|,100|100|
29,100|100|,0;29;71|0;29;71|,27.91|27.91|,0;29;71|0;29;71|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,0;0;0|0;0;0|,100|100|,0;28;72|0;28;72|,0;28;72|0;28;72|,100|100|,100|100|
30,100|100|,0;28;72|0;28;72|,26.63|26.63|,0;28;72|0;28;72|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
31,100|100|,0;26;74|0;26;74|,25.43|25.43|,0;26;74|0;26;74|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
32,100|100|,0;26;74|0;26;74|,24.22|24.22|,0;26;74|0;26;74|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,0;0;0|0;0;0|,100|100|,0;25;75|0;25;75|,0;25;75|0;25;75|,100|100|,100|100|
33,100|100|,0;25;75|0;25;75|,23.19|23.19|,0;25;75|0;25;75|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
34,100|100|,0;23;77|0;23;77|,22.21|22.21|,0;23;77|0;23;77|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
35,100|100|,0;23;77|0;23;77|,21.18|21.18|,0;23;77|0;23;77|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,0;0;0|0;0;0|,100|100|,0;21;79|0;21;79|,0;21;79|0;21;79|,100|100|,100|100|
36,100|100|,0;21;79|0;21;79|,20.3|20.3|,0;21;79|0;21;79|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
37,100|100|,0;20;80|0;20;80|,19.35|19.35|,0;20;80|0;20;80|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
