Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;0;10;0|90;0;10;0|,0.0|0.0|,90;0;10;0|90;0;10;0|,87;3;9;1|87;3;9;1|,87;3;9;1|87;3;9;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;3;9;1|87;3;9;1|,87;3;9;1|87;3;9;1|,100|100|,100|100|
1,100|100|,87;3;9;1|87;3;9;1|,0.0|0.0|,87;3;9;1|87;3;9;1|,81;9;8;2|81;9;8;2|,81;9;8;2|81;9;8;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;9;8;2|81;9;8;2|,81;9;8;2|81;9;8;2|,100|100|,100|100|
2,100|100|,81;9;8;2|81;9;8;2|,0.0|0.0|,81;9;8;2|81;9;8;2|,81;4;11;4|81;4;11;4|,81;4;11;4|81;4;11;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;4;11;4|81;4;11;4|,81;4;11;4|81;4;11;4|,100|100|,100|100|
3,100|100|,81;4;11;4|81;4;11;4|,0.0|0.0|,81;4;11;4|81;4;11;4|,76;7;11;6|76;7;11;6|,76;7;11;6|76;7;11;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;7;11;6|76;7;11;6|,76;7;11;6|76;7;11;6|,100|100|,100|100|
4,100|100|,76;7;11;6|76;7;11;6|,0.0|0.0|,76;7;11;6|76;7;11;6|,71;8;13;8|71;8;13;8|,71;8;13;8|71;8;13;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;8;13;8|71;8;13;8|,71;8;13;8|71;8;13;8|,100|100|,100|100|
5,100|100|,71;8;13;8|71;8;13;8|,0.0|0.0|,71;8;13;8|71;8;13;8|,66;10;14;10|66;10;14;10|,66;10;14;10|66;10;14;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;10;14;10|66;10;14;10|,66;10;14;10|66;10;14;10|,100|100|,100|100|
6,100|100|,66;10;14;10|66;10;14;10|,0.0|0.0|,66;10;14;10|66;10;14;10|,62;8;19;11|62;8;19;11|,62;8;19;11|62;8;19;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,62;8;19;11|62;8;19;11|,62;8;19;11|62;8;19;11|,100|100|,100|100|
7,100|100|,62;8;19;11|62;8;19;11|,0.0|0.0|,62;8;19;11|62;8;19;11|,57;10;21;12|57;10;21;12|,57;10;21;12|57;10;21;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,57;10;21;12|57;10;21;12|,57;10;21;12|57;10;21;12|,100|100|,100|100|
8,100|100|,57;10;21;12|57;10;21;12|,0.0|0.0|,57;10;21;12|57;10;21;12|,52;13;20;15|52;13;20;15|,52;13;20;15|52;13;20;15|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;13;20;15|52;13;20;15|,52;13;20;15|52;13;20;15|,100|100|,100|100|
9,100|100|,52;13;20;15|52;13;20;15|,0.0|0.0|,52;13;20;15|52;13;20;15|,47;13;22;18|47;13;22;18|,47;13;22;18|47;13;22;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,47;13;22;18|47;13;22;18|,47;13;22;18|47;13;22;18|,100|100|,100|100|
10,100|100|,47;13;22;18|47;13;22;18|,0.0|0.0|,47;13;22;18|47;13;22;18|,45;8;26;21|45;8;26;21|,45;8;26;21|45;8;26;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;8;26;21|45;8;26;21|,45;8;26;21|45;8;26;21|,100|100|,100|100|
11,100|100|,45;8;26;21|45;8;26;21|,0.0|0.0|,45;8;26;21|45;8;26;21|,38;11;27;24|38;11;27;24|,38;11;27;24|38;11;27;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,38;11;27;24|38;11;27;24|,38;11;27;24|38;11;27;24|,100|100|,100|100|
12,100|100|,38;11;27;24|38;11;27;24|,0.0|0.0|,38;11;27;24|38;11;27;24|,33;12;25;30|33;12;25;30|,33;12;25;30|33;12;25;30|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;12;25;30|33;12;25;30|,33;12;25;30|33;12;25;30|,100|100|,100|100|
13,100|100|,33;12;25;30|33;12;25;30|,0.0|0.0|,33;12;25;30|33;12;25;30|,29;11;22;38|29;11;22;38|,29;11;22;38|29;11;22;38|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;11;22;38|29;11;22;38|,29;11;22;38|29;11;22;38|,100|100|,100|100|
14,100|100|,29;11;22;38|29;11;22;38|,0.0|0.0|,29;11;22;38|29;11;22;38|,27;8;26;39|27;8;26;39|,27;8;26;39|27;8;26;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;8;26;39|27;8;26;39|,27;8;26;39|27;8;26;39|,100|100|,100|100|
15,100|100|,27;8;26;39|27;8;26;39|,0.0|0.0|,27;8;26;39|27;8;26;39|,24;7;26;43|24;7;26;43|,24;7;26;43|24;7;26;43|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;7;26;43|24;7;26;43|,24;7;26;43|24;7;26;43|,100|100|,100|100|
16,100|100|,24;7;26;43|24;7;26;43|,0.0|0.0|,24;7;26;43|24;7;26;43|,21;5;24;50|21;5;24;50|,21;5;24;50|21;5;24;50|,100|100|,0;0;0;0|0;0;0;0|,100|100|,21;5;24;50|21;5;24;50|,21;5;24;50|21;5;24;50|,100|100|,100|100|
