Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,92;8;0|92;8;0|,10.0|10.0|,92;8;0|92;8;0|,87;13;0|87;13;0|,87;13;0|87;13;0|,100|100|,0;0;0|0;0;0|,100|100|,87;13;0|87;13;0|,87;13;0|87;13;0|,100|100|,100|100|
1,100|100|,87;13;0|87;13;0|,9.3|9.3|,87;13;0|87;13;0|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,0;0;0|0;0;0|,100|100|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,100|100|
2,100|100|,82;17;1|82;17;1|,9.2|9.2|,82;17;1|82;17;1|,76;23;1|76;23;1|,76;23;1|76;23;1|,100|100|,0;0;0|0;0;0|,100|100|,76;23;1|76;23;1|,76;23;1|76;23;1|,100|100|,100|100|
3,100|100|,76;23;1|76;23;1|,9.52|9.52|,76;23;1|76;23;1|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,0;0;0|0;0;0|,100|100|,72;27;1|72;27;1|,72;27;1|72;27;1|,100|100|,100|100|
4,100|100|,72;27;1|72;27;1|,10.4|10.4|,72;27;1|72;27;1|,67;27;6|67;27;6|,67;27;6|67;27;6|,100|100|,0;0;0|0;0;0|,100|100|,67;27;6|67;27;6|,67;27;6|67;27;6|,100|100|,100|100|
5,100|100|,67;27;6|67;27;6|,11.54|11.54|,67;27;6|67;27;6|,60;33;7|60;33;7|,60;33;7|60;33;7|,100|100|,0;0;0|0;0;0|,100|100|,60;33;7|60;33;7|,60;33;7|60;33;7|,100|100|,100|100|
6,100|100|,60;33;7|60;33;7|,12.51|12.51|,60;33;7|60;33;7|,52;40;8|52;40;8|,52;40;8|52;40;8|,100|100|,0;0;0|0;0;0|,100|100|,52;40;8|52;40;8|,52;40;8|52;40;8|,100|100|,100|100|
7,100|100|,52;40;8|52;40;8|,13.93|13.93|,52;40;8|52;40;8|,45;45;10|45;45;10|,45;45;10|45;45;10|,100|100|,0;0;0|0;0;0|,100|100|,45;45;10|45;45;10|,45;45;10|45;45;10|,100|100|,100|100|
8,100|100|,45;45;10|45;45;10|,15.84|15.84|,45;45;10|45;45;10|,37;53;10|37;53;10|,37;53;10|37;53;10|,100|100|,0;0;0|0;0;0|,100|100|,37;53;10|37;53;10|,37;53;10|37;53;10|,100|100|,100|100|
9,100|100|,37;53;10|37;53;10|,17.96|17.96|,37;53;10|37;53;10|,28;62;10|28;62;10|,28;62;10|28;62;10|,100|100|,0;0;0|0;0;0|,100|100|,28;62;10|28;62;10|,28;62;10|28;62;10|,100|100|,100|100|
