Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,85;13;2|85;13;2|,85;13;2|85;13;2|,100|100|,0;0;0|0;0;0|,100|100|,85;13;2|85;13;2|,85;13;2|85;13;2|,100|100|,100|100|
1,100|100|,85;13;2|85;13;2|,0.0|0.0|,85;13;2|85;13;2|,82;14;4|82;14;4|,82;14;4|82;14;4|,100|100|,0;0;0|0;0;0|,100|100|,82;14;4|82;14;4|,82;14;4|82;14;4|,100|100|,100|100|
2,100|100|,82;14;4|82;14;4|,0.0|0.0|,82;14;4|82;14;4|,74;22;4|74;22;4|,74;22;4|74;22;4|,100|100|,0;0;0|0;0;0|,100|100|,74;22;4|74;22;4|,74;22;4|74;22;4|,100|100|,100|100|
3,100|100|,74;22;4|74;22;4|,0.0|0.0|,74;22;4|74;22;4|,69;25;6|69;25;6|,69;25;6|69;25;6|,100|100|,0;0;0|0;0;0|,100|100|,69;25;6|69;25;6|,69;25;6|69;25;6|,100|100|,100|100|
4,100|100|,69;25;6|69;25;6|,0.0|0.0|,69;25;6|69;25;6|,63;27;10|63;27;10|,63;27;10|63;27;10|,100|100|,0;0;0|0;0;0|,100|100|,63;27;10|63;27;10|,63;27;10|63;27;10|,100|100|,100|100|
5,100|100|,63;27;10|63;27;10|,0.0|0.0|,63;27;10|63;27;10|,54;30;16|54;30;16|,54;30;16|54;30;16|,100|100|,0;0;0|0;0;0|,100|100|,54;30;16|54;30;16|,54;30;16|54;30;16|,100|100|,100|100|
6,100|100|,54;30;16|54;30;16|,0.0|0.0|,54;30;16|54;30;16|,45;35;20|45;35;20|,45;35;20|45;35;20|,100|100|,0;0;0|0;0;0|,100|100|,45;35;20|45;35;20|,45;35;20|45;35;20|,100|100|,100|100|
7,100|100|,45;35;20|45;35;20|,0.0|0.0|,45;35;20|45;35;20|,43;39;18|43;39;18|,43;39;18|43;39;18|,100|100|,0;0;0|0;0;0|,100|100|,43;39;18|43;39;18|,43;39;18|43;39;18|,100|100|,100|100|
8,100|100|,43;39;18|43;39;18|,0.0|0.0|,43;39;18|43;39;18|,35;44;21|35;44;21|,35;44;21|35;44;21|,100|100|,0;0;0|0;0;0|,100|100|,35;44;21|35;44;21|,35;44;21|35;44;21|,100|100|,100|100|
9,100|100|,35;44;21|35;44;21|,0.0|0.0|,35;44;21|35;44;21|,36;36;28|36;36;28|,36;36;28|36;36;28|,100|100|,0;0;0|0;0;0|,100|100|,36;36;28|36;36;28|,36;36;28|36;36;28|,100|100|,100|100|
