Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,83;12;5|83;12;5|,83;12;5|83;12;5|,100|100|,0;0;0|0;0;0|,100|100|,83;12;5|83;12;5|,83;12;5|83;12;5|,100|100|,100|100|
1,100|100|,83;12;5|83;12;5|,0.0|0.0|,83;12;5|83;12;5|,77;16;7|77;16;7|,77;16;7|77;16;7|,100|100|,0;0;0|0;0;0|,100|100|,77;16;7|77;16;7|,77;16;7|77;16;7|,100|100|,100|100|
2,100|100|,77;16;7|77;16;7|,0.0|0.0|,77;16;7|77;16;7|,72;19;9|72;19;9|,72;19;9|72;19;9|,100|100|,0;0;0|0;0;0|,100|100|,72;19;9|72;19;9|,72;19;9|72;19;9|,100|100|,100|100|
3,100|100|,72;19;9|72;19;9|,0.0|0.0|,72;19;9|72;19;9|,67;21;12|67;21;12|,67;21;12|67;21;12|,100|100|,0;0;0|0;0;0|,100|100|,67;21;12|67;21;12|,67;21;12|67;21;12|,100|100|,100|100|
4,100|100|,67;21;12|67;21;12|,0.0|0.0|,67;21;12|67;21;12|,57;28;15|57;28;15|,57;28;15|57;28;15|,100|100|,0;0;0|0;0;0|,100|100|,57;28;15|57;28;15|,57;28;15|57;28;15|,100|100|,100|100|
5,100|100|,57;28;15|57;28;15|,0.0|0.0|,57;28;15|57;28;15|,48;28;24|48;28;24|,48;28;24|48;28;24|,100|100|,0;0;0|0;0;0|,100|100|,48;28;24|48;28;24|,48;28;24|48;28;24|,100|100|,100|100|
6,100|100|,48;28;24|48;28;24|,0.0|0.0|,48;28;24|48;28;24|,42;28;30|42;28;30|,42;28;30|42;28;30|,100|100|,0;0;0|0;0;0|,100|100|,42;28;30|42;28;30|,42;28;30|42;28;30|,100|100|,100|100|
7,100|100|,42;28;30|42;28;30|,0.0|0.0|,42;28;30|42;28;30|,36;27;37|36;27;37|,36;27;37|36;27;37|,100|100|,0;0;0|0;0;0|,100|100|,36;27;37|36;27;37|,36;27;37|36;27;37|,100|100|,100|100|
8,100|100|,36;27;37|36;27;37|,0.0|0.0|,36;27;37|36;27;37|,28;27;45|28;27;45|,28;27;45|28;27;45|,100|100|,0;0;0|0;0;0|,100|100|,28;27;45|28;27;45|,28;27;45|28;27;45|,100|100|,100|100|
9,100|100|,28;27;45|28;27;45|,0.0|0.0|,28;27;45|28;27;45|,24;28;48|24;28;48|,24;28;48|24;28;48|,100|100|,0;0;0|0;0;0|,100|100|,24;28;48|24;28;48|,24;28;48|24;28;48|,100|100|,100|100|
10,100|100|,24;28;48|24;28;48|,0.0|0.0|,24;28;48|24;28;48|,23;25;52|23;25;52|,23;25;52|23;25;52|,100|100|,0;0;0|0;0;0|,100|100|,23;25;52|23;25;52|,23;25;52|23;25;52|,100|100|,100|100|
11,100|100|,23;25;52|23;25;52|,0.0|0.0|,23;25;52|23;25;52|,20;23;57|20;23;57|,20;23;57|20;23;57|,100|100|,0;0;0|0;0;0|,100|100|,20;23;57|20;23;57|,20;23;57|20;23;57|,100|100|,100|100|
12,100|100|,20;23;57|20;23;57|,0.0|0.0|,20;23;57|20;23;57|,15;25;60|15;25;60|,15;25;60|15;25;60|,100|100|,0;0;0|0;0;0|,100|100|,15;25;60|15;25;60|,15;25;60|15;25;60|,100|100|,100|100|
13,100|100|,15;25;60|15;25;60|,0.0|0.0|,15;25;60|15;25;60|,12;24;64|12;24;64|,12;24;64|12;24;64|,100|100|,0;0;0|0;0;0|,100|100|,12;24;64|12;24;64|,12;24;64|12;24;64|,100|100|,100|100|
14,100|100|,12;24;64|12;24;64|,0.0|0.0|,12;24;64|12;24;64|,11;21;68|11;21;68|,11;21;68|11;21;68|,100|100|,0;0;0|0;0;0|,100|100|,11;21;68|11;21;68|,11;21;68|11;21;68|,100|100|,100|100|
15,100|100|,11;21;68|11;21;68|,0.0|0.0|,11;21;68|11;21;68|,11;15;74|11;15;74|,11;15;74|11;15;74|,100|100|,0;0;0|0;0;0|,100|100|,11;15;74|11;15;74|,11;15;74|11;15;74|,100|100|,100|100|
16,100|100|,11;15;74|11;15;74|,0.0|0.0|,11;15;74|11;15;74|,11;11;78|11;11;78|,11;11;78|11;11;78|,100|100|,0;0;0|0;0;0|,100|100|,11;11;78|11;11;78|,11;11;78|11;11;78|,100|100|,100|100|
17,100|100|,11;11;78|11;11;78|,0.0|0.0|,11;11;78|11;11;78|,11;8;81|11;8;81|,11;8;81|11;8;81|,100|100|,0;0;0|0;0;0|,100|100|,11;8;81|11;8;81|,11;8;81|11;8;81|,100|100|,100|100|
