Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,94;6;0|94;6;0|,0.0|0.0|,94;6;0|94;6;0|,93;6;1|93;6;1|,93;6;1|93;6;1|,100|100|,0;0;0|0;0;0|,100|100|,93;6;1|93;6;1|,93;6;1|93;6;1|,100|100|,100|100|
1,100|100|,93;6;1|93;6;1|,0.0|0.0|,93;6;1|93;6;1|,90;7;3|90;7;3|,90;7;3|90;7;3|,100|100|,0;0;0|0;0;0|,100|100|,90;7;3|90;7;3|,90;7;3|90;7;3|,100|100|,100|100|
2,100|100|,90;7;3|90;7;3|,0.0|0.0|,90;7;3|90;7;3|,86;8;6|86;8;6|,86;8;6|86;8;6|,100|100|,0;0;0|0;0;0|,100|100|,86;8;6|86;8;6|,86;8;6|86;8;6|,100|100|,100|100|
3,100|100|,86;8;6|86;8;6|,0.0|0.0|,86;8;6|86;8;6|,84;9;7|84;9;7|,84;9;7|84;9;7|,100|100|,0;0;0|0;0;0|,100|100|,84;9;7|84;9;7|,84;9;7|84;9;7|,100|100|,100|100|
4,100|100|,84;9;7|84;9;7|,0.0|0.0|,84;9;7|84;9;7|,78;13;9|78;13;9|,78;13;9|78;13;9|,100|100|,0;0;0|0;0;0|,100|100|,78;13;9|78;13;9|,78;13;9|78;13;9|,100|100|,100|100|
5,100|100|,78;13;9|78;13;9|,0.0|0.0|,78;13;9|78;13;9|,75;14;11|75;14;11|,75;14;11|75;14;11|,100|100|,0;0;0|0;0;0|,100|100|,75;14;11|75;14;11|,75;14;11|75;14;11|,100|100|,100|100|
6,100|100|,75;14;11|75;14;11|,0.0|0.0|,75;14;11|75;14;11|,69;20;11|69;20;11|,69;20;11|69;20;11|,100|100|,0;0;0|0;0;0|,100|100|,69;20;11|69;20;11|,69;20;11|69;20;11|,100|100|,100|100|
7,100|100|,69;20;11|69;20;11|,0.0|0.0|,69;20;11|69;20;11|,61;23;16|61;23;16|,61;23;16|61;23;16|,100|100|,0;0;0|0;0;0|,100|100|,61;23;16|61;23;16|,61;23;16|61;23;16|,100|100|,100|100|
8,100|100|,61;23;16|61;23;16|,0.0|0.0|,61;23;16|61;23;16|,52;29;19|52;29;19|,52;29;19|52;29;19|,100|100|,0;0;0|0;0;0|,100|100|,52;29;19|52;29;19|,52;29;19|52;29;19|,100|100|,100|100|
9,100|100|,52;29;19|52;29;19|,0.0|0.0|,52;29;19|52;29;19|,45;29;26|45;29;26|,45;29;26|45;29;26|,100|100|,0;0;0|0;0;0|,100|100|,45;29;26|45;29;26|,45;29;26|45;29;26|,100|100|,100|100|
10,100|100|,45;29;26|45;29;26|,0.0|0.0|,45;29;26|45;29;26|,41;28;31|41;28;31|,41;28;31|41;28;31|,100|100|,0;0;0|0;0;0|,100|100|,41;28;31|41;28;31|,41;28;31|41;28;31|,100|100|,100|100|
11,100|100|,41;28;31|41;28;31|,0.0|0.0|,41;28;31|41;28;31|,37;28;35|37;28;35|,37;28;35|37;28;35|,100|100|,0;0;0|0;0;0|,100|100|,37;28;35|37;28;35|,37;28;35|37;28;35|,100|100|,100|100|
12,100|100|,37;28;35|37;28;35|,0.0|0.0|,37;28;35|37;28;35|,33;28;39|33;28;39|,33;28;39|33;28;39|,100|100|,0;0;0|0;0;0|,100|100|,33;28;39|33;28;39|,33;28;39|33;28;39|,100|100|,100|100|
13,100|100|,33;28;39|33;28;39|,0.0|0.0|,33;28;39|33;28;39|,27;30;43|27;30;43|,27;30;43|27;30;43|,100|100|,0;0;0|0;0;0|,100|100|,27;30;43|27;30;43|,27;30;43|27;30;43|,100|100|,100|100|
14,100|100|,27;30;43|27;30;43|,0.0|0.0|,27;30;43|27;30;43|,23;29;48|23;29;48|,23;29;48|23;29;48|,100|100|,0;0;0|0;0;0|,100|100|,23;29;48|23;29;48|,23;29;48|23;29;48|,100|100|,100|100|
15,100|100|,23;29;48|23;29;48|,0.0|0.0|,23;29;48|23;29;48|,21;25;54|21;25;54|,21;25;54|21;25;54|,100|100|,0;0;0|0;0;0|,100|100|,21;25;54|21;25;54|,21;25;54|21;25;54|,100|100|,100|100|
16,100|100|,21;25;54|21;25;54|,0.0|0.0|,21;25;54|21;25;54|,19;23;58|19;23;58|,19;23;58|19;23;58|,100|100|,0;0;0|0;0;0|,100|100|,19;23;58|19;23;58|,19;23;58|19;23;58|,100|100|,100|100|
17,100|100|,19;23;58|19;23;58|,0.0|0.0|,19;23;58|19;23;58|,16;22;62|16;22;62|,16;22;62|16;22;62|,100|100|,0;0;0|0;0;0|,100|100|,16;22;62|16;22;62|,16;22;62|16;22;62|,100|100|,100|100|
