Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,0;0;0|0;0;0|,100|100|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,100|100|
1,100|100|,84;15;1|84;15;1|,0.0|0.0|,84;15;1|84;15;1|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,0;0;0|0;0;0|,100|100|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,100|100|
2,100|100|,81;15;4|81;15;4|,0.0|0.0|,81;15;4|81;15;4|,76;20;4|76;20;4|,76;20;4|76;20;4|,100|100|,0;0;0|0;0;0|,100|100|,76;20;4|76;20;4|,76;20;4|76;20;4|,100|100|,100|100|
3,100|100|,76;20;4|76;20;4|,0.0|0.0|,76;20;4|76;20;4|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,0;0;0|0;0;0|,100|100|,68;22;10|68;22;10|,68;22;10|68;22;10|,100|100|,100|100|
4,100|100|,68;22;10|68;22;10|,0.0|0.0|,68;22;10|68;22;10|,60;27;13|60;27;13|,60;27;13|60;27;13|,100|100|,0;0;0|0;0;0|,100|100|,60;27;13|60;27;13|,60;27;13|60;27;13|,100|100|,100|100|
5,100|100|,60;27;13|60;27;13|,0.0|0.0|,60;27;13|60;27;13|,51;32;17|51;32;17|,51;32;17|51;32;17|,100|100|,0;0;0|0;0;0|,100|100|,51;32;17|51;32;17|,51;32;17|51;32;17|,100|100|,100|100|
6,100|100|,51;32;17|51;32;17|,0.0|0.0|,51;32;17|51;32;17|,43;31;26|43;31;26|,43;31;26|43;31;26|,100|100|,0;0;0|0;0;0|,100|100|,43;31;26|43;31;26|,43;31;26|43;31;26|,100|100|,100|100|
7,100|100|,43;31;26|43;31;26|,0.0|0.0|,43;31;26|43;31;26|,37;29;34|37;29;34|,37;29;34|37;29;34|,100|100|,0;0;0|0;0;0|,100|100|,37;29;34|37;29;34|,37;29;34|37;29;34|,100|100|,100|100|
8,100|100|,37;29;34|37;29;34|,0.0|0.0|,37;29;34|37;29;34|,32;31;37|32;31;37|,32;31;37|32;31;37|,100|100|,0;0;0|0;0;0|,100|100|,32;31;37|32;31;37|,32;31;37|32;31;37|,100|100|,100|100|
9,100|100|,32;31;37|32;31;37|,0.0|0.0|,32;31;37|32;31;37|,26;26;48|26;26;48|,26;26;48|26;26;48|,100|100|,0;0;0|0;0;0|,100|100|,26;26;48|26;26;48|,26;26;48|26;26;48|,100|100|,100|100|
10,100|100|,26;26;48|26;26;48|,0.0|0.0|,26;26;48|26;26;48|,25;20;55|25;20;55|,25;20;55|25;20;55|,100|100|,0;0;0|0;0;0|,100|100|,25;20;55|25;20;55|,25;20;55|25;20;55|,100|100|,100|100|
11,100|100|,25;20;55|25;20;55|,0.0|0.0|,25;20;55|25;20;55|,24;15;61|24;15;61|,24;15;61|24;15;61|,100|100|,0;0;0|0;0;0|,100|100|,24;15;61|24;15;61|,24;15;61|24;15;61|,100|100|,100|100|
12,100|100|,24;15;61|24;15;61|,0.0|0.0|,24;15;61|24;15;61|,24;14;62|24;14;62|,24;14;62|24;14;62|,100|100|,0;0;0|0;0;0|,100|100|,24;14;62|24;14;62|,24;14;62|24;14;62|,100|100|,100|100|
13,100|100|,24;14;62|24;14;62|,0.0|0.0|,24;14;62|24;14;62|,23;11;66|23;11;66|,23;11;66|23;11;66|,100|100|,0;0;0|0;0;0|,100|100|,23;11;66|23;11;66|,23;11;66|23;11;66|,100|100|,100|100|
14,100|100|,23;11;66|23;11;66|,0.0|0.0|,23;11;66|23;11;66|,22;9;69|22;9;69|,22;9;69|22;9;69|,100|100|,0;0;0|0;0;0|,100|100|,22;9;69|22;9;69|,22;9;69|22;9;69|,100|100|,100|100|
15,100|100|,22;9;69|22;9;69|,0.0|0.0|,22;9;69|22;9;69|,22;7;71|22;7;71|,22;7;71|22;7;71|,100|100|,0;0;0|0;0;0|,100|100|,22;7;71|22;7;71|,22;7;71|22;7;71|,100|100|,100|100|
16,100|100|,22;7;71|22;7;71|,0.0|0.0|,22;7;71|22;7;71|,21;7;72|21;7;72|,21;7;72|21;7;72|,100|100|,0;0;0|0;0;0|,100|100|,21;7;72|21;7;72|,21;7;72|21;7;72|,100|100|,100|100|
17,100|100|,21;7;72|21;7;72|,0.0|0.0|,21;7;72|21;7;72|,20;7;73|20;7;73|,20;7;73|20;7;73|,100|100|,0;0;0|0;0;0|,100|100|,20;7;73|20;7;73|,20;7;73|20;7;73|,100|100|,100|100|
18,100|100|,20;7;73|20;7;73|,0.0|0.0|,20;7;73|20;7;73|,20;6;74|20;6;74|,20;6;74|20;6;74|,100|100|,0;0;0|0;0;0|,100|100|,20;6;74|20;6;74|,20;6;74|20;6;74|,100|100|,100|100|
19,100|100|,20;6;74|20;6;74|,0.0|0.0|,20;6;74|20;6;74|,20;5;75|20;5;75|,20;5;75|20;5;75|,100|100|,0;0;0|0;0;0|,100|100|,20;5;75|20;5;75|,20;5;75|20;5;75|,100|100|,100|100|
20,100|100|,20;5;75|20;5;75|,0.0|0.0|,20;5;75|20;5;75|,19;4;77|19;4;77|,19;4;77|19;4;77|,100|100|,0;0;0|0;0;0|,100|100|,19;4;77|19;4;77|,19;4;77|19;4;77|,100|100|,100|100|
21,100|100|,19;4;77|19;4;77|,0.0|0.0|,19;4;77|19;4;77|,18;2;80|18;2;80|,18;2;80|18;2;80|,100|100|,0;0;0|0;0;0|,100|100|,18;2;80|18;2;80|,18;2;80|18;2;80|,100|100|,100|100|
22,100|100|,18;2;80|18;2;80|,0.0|0.0|,18;2;80|18;2;80|,17;3;80|17;3;80|,17;3;80|17;3;80|,100|100|,0;0;0|0;0;0|,100|100|,17;3;80|17;3;80|,17;3;80|17;3;80|,100|100|,100|100|
23,100|100|,17;3;80|17;3;80|,0.0|0.0|,17;3;80|17;3;80|,17;2;81|17;2;81|,17;2;81|17;2;81|,100|100|,0;0;0|0;0;0|,100|100|,17;2;81|17;2;81|,17;2;81|17;2;81|,100|100|,100|100|
24,100|100|,17;2;81|17;2;81|,0.0|0.0|,17;2;81|17;2;81|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,0;0;0|0;0;0|,100|100|,17;1;82|17;1;82|,17;1;82|17;1;82|,100|100|,100|100|
