Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,0;0;0|0;0;0|,100|100|,84;16;0|84;16;0|,84;16;0|84;16;0|,100|100|,100|100|
1,100|100|,84;16;0|84;16;0|,10.1|10.1|,84;16;0|84;16;0|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,0;0;0|0;0;0|,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,100|100|
2,100|100|,80;19;1|80;19;1|,10.48|10.48|,80;19;1|80;19;1|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,0;0;0|0;0;0|,100|100|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,100|100|
3,100|100|,77;22;1|77;22;1|,11.11|11.11|,77;22;1|77;22;1|,68;29;3|68;29;3|,68;29;3|68;29;3|,100|100|,0;0;0|0;0;0|,100|100|,68;29;3|68;29;3|,68;29;3|68;29;3|,100|100|,100|100|
4,100|100|,68;29;3|68;29;3|,12.35|12.35|,68;29;3|68;29;3|,59;35;6|59;35;6|,59;35;6|59;35;6|,100|100|,0;0;0|0;0;0|,100|100|,59;35;6|59;35;6|,59;35;6|59;35;6|,100|100|,100|100|
5,100|100|,59;35;6|59;35;6|,13.99|13.99|,59;35;6|59;35;6|,49;42;9|49;42;9|,49;42;9|49;42;9|,100|100|,0;0;0|0;0;0|,100|100|,49;42;9|49;42;9|,49;42;9|49;42;9|,100|100|,100|100|
6,100|100|,49;42;9|49;42;9|,16.09|16.09|,49;42;9|49;42;9|,42;47;11|42;47;11|,42;47;11|42;47;11|,100|100|,0;0;0|0;0;0|,100|100|,42;47;11|42;47;11|,42;47;11|42;47;11|,100|100|,100|100|
7,100|100|,42;47;11|42;47;11|,18.38|18.38|,42;47;11|42;47;11|,34;54;12|34;54;12|,34;54;12|34;54;12|,100|100|,0;0;0|0;0;0|,100|100|,34;54;12|34;54;12|,34;54;12|34;54;12|,100|100|,100|100|
8,100|100|,34;54;12|34;54;12|,21.02|21.02|,34;54;12|34;54;12|,21;65;14|21;65;14|,21;65;14|21;65;14|,100|100|,0;0;0|0;0;0|,100|100|,21;65;14|21;65;14|,21;65;14|21;65;14|,100|100|,100|100|
9,100|100|,21;65;14|21;65;14|,24.37|24.37|,21;65;14|21;65;14|,15;68;17|15;68;17|,15;68;17|15;68;17|,100|100|,0;0;0|0;0;0|,100|100|,15;68;17|15;68;17|,15;68;17|15;68;17|,100|100|,100|100|
10,100|100|,15;68;17|15;68;17|,27.51|27.51|,15;68;17|15;68;17|,11;71;18|11;71;18|,11;71;18|11;71;18|,100|100|,0;0;0|0;0;0|,100|100|,11;71;18|11;71;18|,11;71;18|11;71;18|,100|100|,100|100|
11,100|100|,11;71;18|11;71;18|,30.49|30.49|,11;71;18|11;71;18|,10;67;23|10;67;23|,10;67;23|10;67;23|,100|100|,0;0;0|0;0;0|,100|100|,10;67;23|10;67;23|,10;67;23|10;67;23|,100|100|,100|100|
12,100|100|,10;67;23|10;67;23|,32.61|32.61|,10;67;23|10;67;23|,6;68;26|6;68;26|,6;68;26|6;68;26|,100|100|,0;0;0|0;0;0|,100|100|,6;68;26|6;68;26|,6;68;26|6;68;26|,100|100|,100|100|
13,100|100|,6;68;26|6;68;26|,34.52|34.52|,6;68;26|6;68;26|,6;62;32|6;62;32|,6;62;32|6;62;32|,100|100|,0;0;0|0;0;0|,100|100|,6;62;32|6;62;32|,6;62;32|6;62;32|,100|100|,100|100|
14,100|100|,6;62;32|6;62;32|,35.54|35.54|,6;62;32|6;62;32|,4;64;32|4;64;32|,4;64;32|4;64;32|,100|100|,0;0;0|0;0;0|,100|100|,4;64;32|4;64;32|,4;64;32|4;64;32|,100|100|,100|100|
15,100|100|,4;64;32|4;64;32|,36.61|36.61|,4;64;32|4;64;32|,2;62;36|2;62;36|,2;62;36|2;62;36|,100|100|,0;0;0|0;0;0|,100|100|,2;62;36|2;62;36|,2;62;36|2;62;36|,100|100|,100|100|
16,100|100|,2;62;36|2;62;36|,37.32|37.32|,2;62;36|2;62;36|,1;61;38|1;61;38|,1;61;38|1;61;38|,100|100|,0;0;0|0;0;0|,100|100|,1;61;38|1;61;38|,1;61;38|1;61;38|,100|100|,100|100|
17,100|100|,1;61;38|1;61;38|,37.82|37.82|,1;61;38|1;61;38|,1;57;42|1;57;42|,1;57;42|1;57;42|,100|100|,0;0;0|0;0;0|,100|100|,1;57;42|1;57;42|,1;57;42|1;57;42|,100|100|,100|100|
18,100|100|,1;57;42|1;57;42|,37.85|37.85|,1;57;42|1;57;42|,1;54;45|1;54;45|,1;54;45|1;54;45|,100|100|,0;0;0|0;0;0|,100|100|,1;54;45|1;54;45|,1;54;45|1;54;45|,100|100|,100|100|
19,100|100|,1;54;45|1;54;45|,37.57|37.57|,1;54;45|1;54;45|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,0;0;0|0;0;0|,100|100|,1;50;49|1;50;49|,1;50;49|1;50;49|,100|100|,100|100|
20,100|100|,1;50;49|1;50;49|,36.94|36.94|,1;50;49|1;50;49|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,0;0;0|0;0;0|,100|100|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,100|100|
21,100|100|,1;49;50|1;49;50|,36.3|36.3|,1;49;50|1;49;50|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,0;0;0|0;0;0|,100|100|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,100|100|
22,100|100|,1;45;54|1;45;54|,35.35|35.35|,1;45;54|1;45;54|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,0;0;0|0;0;0|,100|100|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,100|100|
23,100|100|,1;44;55|1;44;55|,34.45|34.45|,1;44;55|1;44;55|,1;38;61|1;38;61|,1;38;61|1;38;61|,100|100|,0;0;0|0;0;0|,100|100|,1;38;61|1;38;61|,1;38;61|1;38;61|,100|100|,100|100|
24,100|100|,1;38;61|1;38;61|,33.08|33.08|,1;38;61|1;38;61|,1;37;62|1;37;62|,1;37;62|1;37;62|,100|100|,0;0;0|0;0;0|,100|100|,1;37;62|1;37;62|,1;37;62|1;37;62|,100|100|,100|100|
25,100|100|,1;37;62|1;37;62|,31.82|31.82|,1;37;62|1;37;62|,1;35;64|1;35;64|,1;35;64|1;35;64|,100|100|,0;0;0|0;0;0|,100|100|,1;35;64|1;35;64|,1;35;64|1;35;64|,100|100|,100|100|
26,100|100|,1;35;64|1;35;64|,30.55|30.55|,1;35;64|1;35;64|,1;30;69|1;30;69|,1;30;69|1;30;69|,100|100|,0;0;0|0;0;0|,100|100|,1;30;69|1;30;69|,1;30;69|1;30;69|,100|100|,100|100|
27,100|100|,1;30;69|1;30;69|,28.96|28.96|,1;30;69|1;30;69|,1;27;72|1;27;72|,1;27;72|1;27;72|,100|100|,0;0;0|0;0;0|,100|100|,1;27;72|1;27;72|,1;27;72|1;27;72|,100|100|,100|100|
28,100|100|,1;27;72|1;27;72|,27.32|27.32|,1;27;72|1;27;72|,1;25;74|1;25;74|,1;25;74|1;25;74|,100|100|,0;0;0|0;0;0|,100|100|,1;25;74|1;25;74|,1;25;74|1;25;74|,100|100|,100|100|
29,100|100|,1;25;74|1;25;74|,25.72|25.72|,1;25;74|1;25;74|,1;24;75|1;24;75|,1;24;75|1;24;75|,100|100|,0;0;0|0;0;0|,100|100|,1;24;75|1;24;75|,1;24;75|1;24;75|,100|100|,100|100|
30,100|100|,1;24;75|1;24;75|,24.26|24.26|,1;24;75|1;24;75|,1;23;76|1;23;76|,1;23;76|1;23;76|,100|100|,0;0;0|0;0;0|,100|100|,1;23;76|1;23;76|,1;23;76|1;23;76|,100|100|,100|100|
31,100|100|,1;23;76|1;23;76|,22.92|22.92|,1;23;76|1;23;76|,1;22;77|1;22;77|,1;22;77|1;22;77|,100|100|,0;0;0|0;0;0|,100|100|,1;22;77|1;22;77|,1;22;77|1;22;77|,100|100|,100|100|
32,100|100|,1;22;77|1;22;77|,21.69|21.69|,1;22;77|1;22;77|,1;20;79|1;20;79|,1;20;79|1;20;79|,100|100|,0;0;0|0;0;0|,100|100|,1;20;79|1;20;79|,1;20;79|1;20;79|,100|100|,100|100|
33,100|100|,1;20;79|1;20;79|,20.43|20.43|,1;20;79|1;20;79|,1;20;79|1;20;79|,1;20;79|1;20;79|,100|100|,0;0;0|0;0;0|,100|100|,1;20;79|1;20;79|,1;20;79|1;20;79|,100|100|,100|100|
34,100|100|,1;20;79|1;20;79|,19.37|19.37|,1;20;79|1;20;79|,1;19;80|1;19;80|,1;19;80|1;19;80|,100|100|,0;0;0|0;0;0|,100|100|,1;19;80|1;19;80|,1;19;80|1;19;80|,100|100|,100|100|
35,100|100|,1;19;80|1;19;80|,18.36|18.36|,1;19;80|1;19;80|,1;18;81|1;18;81|,1;18;81|1;18;81|,100|100|,0;0;0|0;0;0|,100|100|,1;18;81|1;18;81|,1;18;81|1;18;81|,100|100|,100|100|
36,100|100|,1;18;81|1;18;81|,17.41|17.41|,1;18;81|1;18;81|,1;16;83|1;16;83|,1;16;83|1;16;83|,100|100|,0;0;0|0;0;0|,100|100|,1;16;83|1;16;83|,1;16;83|1;16;83|,100|100|,100|100|
37,100|100|,1;16;83|1;16;83|,16.4|16.4|,1;16;83|1;16;83|,1;14;85|1;14;85|,1;14;85|1;14;85|,100|100|,0;0;0|0;0;0|,100|100|,1;14;85|1;14;85|,1;14;85|1;14;85|,100|100|,100|100|
38,100|100|,1;14;85|1;14;85|,15.34|15.34|,1;14;85|1;14;85|,1;14;85|1;14;85|,1;14;85|1;14;85|,100|100|,0;0;0|0;0;0|,100|100|,1;14;85|1;14;85|,1;14;85|1;14;85|,100|100|,100|100|
39,100|100|,1;14;85|1;14;85|,14.44|14.44|,1;14;85|1;14;85|,1;12;87|1;12;87|,1;12;87|1;12;87|,100|100|,0;0;0|0;0;0|,100|100|,1;12;87|1;12;87|,1;12;87|1;12;87|,100|100|,100|100|
40,100|100|,1;12;87|1;12;87|,13.47|13.47|,1;12;87|1;12;87|,1;10;89|1;10;89|,1;10;89|1;10;89|,100|100|,0;0;0|0;0;0|,100|100|,1;10;89|1;10;89|,1;10;89|1;10;89|,100|100|,100|100|
41,100|100|,1;10;89|1;10;89|,12.45|12.45|,1;10;89|1;10;89|,1;9;90|1;9;90|,1;9;90|1;9;90|,100|100|,0;0;0|0;0;0|,100|100|,1;9;90|1;9;90|,1;9;90|1;9;90|,100|100|,100|100|
42,100|100|,1;9;90|1;9;90|,11.48|11.48|,1;9;90|1;9;90|,1;9;90|1;9;90|,1;9;90|1;9;90|,100|100|,0;0;0|0;0;0|,100|100|,1;9;90|1;9;90|,1;9;90|1;9;90|,100|100|,100|100|
43,100|100|,1;9;90|1;9;90|,10.66|10.66|,1;9;90|1;9;90|,1;9;90|1;9;90|,1;9;90|1;9;90|,100|100|,0;0;0|0;0;0|,100|100|,1;9;90|1;9;90|,1;9;90|1;9;90|,100|100|,100|100|
44,100|100|,1;9;90|1;9;90|,9.96|9.96|,1;9;90|1;9;90|,1;8;91|1;8;91|,1;8;91|1;8;91|,100|100|,0;0;0|0;0;0|,100|100|,1;8;91|1;8;91|,1;8;91|1;8;91|,100|100|,100|100|
45,100|100|,1;8;91|1;8;91|,9.27|9.27|,1;8;91|1;8;91|,1;7;92|1;7;92|,1;7;92|1;7;92|,100|100|,0;0;0|0;0;0|,100|100|,1;7;92|1;7;92|,1;7;92|1;7;92|,100|100|,100|100|
46,100|100|,1;7;92|1;7;92|,8.58|8.58|,1;7;92|1;7;92|,1;7;92|1;7;92|,1;7;92|1;7;92|,100|100|,0;0;0|0;0;0|,100|100|,1;7;92|1;7;92|,1;7;92|1;7;92|,100|100|,100|100|
47,100|100|,1;7;92|1;7;92|,7.99|7.99|,1;7;92|1;7;92|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
48,100|100|,0;8;92|0;8;92|,7.59|7.59|,0;8;92|0;8;92|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
49,100|100|,0;8;92|0;8;92|,7.25|7.25|,0;8;92|0;8;92|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
50,100|100|,0;8;92|0;8;92|,6.97|6.97|,0;8;92|0;8;92|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
51,100|100|,0;8;92|0;8;92|,6.72|6.72|,0;8;92|0;8;92|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
52,100|100|,0;8;92|0;8;92|,6.51|6.51|,0;8;92|0;8;92|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,0;0;0|0;0;0|,100|100|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,100|100|
