Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,0.0|0.0|,90;10;0|90;10;0|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,0;0;0|0;0;0|,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,100|100|,100|100|
1,100|100|,88;12;0|88;12;0|,0.0|0.0|,88;12;0|88;12;0|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,0;0;0|0;0;0|,100|100|,82;17;1|82;17;1|,82;17;1|82;17;1|,100|100|,100|100|
2,100|100|,82;17;1|82;17;1|,0.0|0.0|,82;17;1|82;17;1|,76;20;4|76;20;4|,76;20;4|76;20;4|,100|100|,0;0;0|0;0;0|,100|100|,76;20;4|76;20;4|,76;20;4|76;20;4|,100|100|,100|100|
3,100|100|,76;20;4|76;20;4|,0.0|0.0|,76;20;4|76;20;4|,66;26;8|66;26;8|,66;26;8|66;26;8|,100|100|,0;0;0|0;0;0|,100|100|,66;26;8|66;26;8|,66;26;8|66;26;8|,100|100|,100|100|
4,100|100|,66;26;8|66;26;8|,0.0|0.0|,66;26;8|66;26;8|,59;26;15|59;26;15|,59;26;15|59;26;15|,100|100|,0;0;0|0;0;0|,100|100|,59;26;15|59;26;15|,59;26;15|59;26;15|,100|100|,100|100|
5,100|100|,59;26;15|59;26;15|,0.0|0.0|,59;26;15|59;26;15|,50;33;17|50;33;17|,50;33;17|50;33;17|,100|100|,0;0;0|0;0;0|,100|100|,50;33;17|50;33;17|,50;33;17|50;33;17|,100|100|,100|100|
6,100|100|,50;33;17|50;33;17|,0.0|0.0|,50;33;17|50;33;17|,45;32;23|45;32;23|,45;32;23|45;32;23|,100|100|,0;0;0|0;0;0|,100|100|,45;32;23|45;32;23|,45;32;23|45;32;23|,100|100|,100|100|
7,100|100|,45;32;23|45;32;23|,0.0|0.0|,45;32;23|45;32;23|,36;32;32|36;32;32|,36;32;32|36;32;32|,100|100|,0;0;0|0;0;0|,100|100|,36;32;32|36;32;32|,36;32;32|36;32;32|,100|100|,100|100|
8,100|100|,36;32;32|36;32;32|,0.0|0.0|,36;32;32|36;32;32|,32;29;39|32;29;39|,32;29;39|32;29;39|,100|100|,0;0;0|0;0;0|,100|100|,32;29;39|32;29;39|,32;29;39|32;29;39|,100|100|,100|100|
9,100|100|,32;29;39|32;29;39|,0.0|0.0|,32;29;39|32;29;39|,23;35;42|23;35;42|,23;35;42|23;35;42|,100|100|,0;0;0|0;0;0|,100|100|,23;35;42|23;35;42|,23;35;42|23;35;42|,100|100|,100|100|
10,100|100|,23;35;42|23;35;42|,0.0|0.0|,23;35;42|23;35;42|,17;32;51|17;32;51|,17;32;51|17;32;51|,100|100|,0;0;0|0;0;0|,100|100|,17;32;51|17;32;51|,17;32;51|17;32;51|,100|100|,100|100|
11,100|100|,17;32;51|17;32;51|,0.0|0.0|,17;32;51|17;32;51|,15;29;56|15;29;56|,15;29;56|15;29;56|,100|100|,0;0;0|0;0;0|,100|100|,15;29;56|15;29;56|,15;29;56|15;29;56|,100|100|,100|100|
12,100|100|,15;29;56|15;29;56|,0.0|0.0|,15;29;56|15;29;56|,12;25;63|12;25;63|,12;25;63|12;25;63|,100|100|,0;0;0|0;0;0|,100|100|,12;25;63|12;25;63|,12;25;63|12;25;63|,100|100|,100|100|
13,100|100|,12;25;63|12;25;63|,0.0|0.0|,12;25;63|12;25;63|,12;18;70|12;18;70|,12;18;70|12;18;70|,100|100|,0;0;0|0;0;0|,100|100|,12;18;70|12;18;70|,12;18;70|12;18;70|,100|100|,100|100|
14,100|100|,12;18;70|12;18;70|,0.0|0.0|,12;18;70|12;18;70|,11;14;75|11;14;75|,11;14;75|11;14;75|,100|100|,0;0;0|0;0;0|,100|100|,11;14;75|11;14;75|,11;14;75|11;14;75|,100|100|,100|100|
15,100|100|,11;14;75|11;14;75|,0.0|0.0|,11;14;75|11;14;75|,10;13;77|10;13;77|,10;13;77|10;13;77|,100|100|,0;0;0|0;0;0|,100|100|,10;13;77|10;13;77|,10;13;77|10;13;77|,100|100|,100|100|
16,100|100|,10;13;77|10;13;77|,0.0|0.0|,10;13;77|10;13;77|,8;10;82|8;10;82|,8;10;82|8;10;82|,100|100|,0;0;0|0;0;0|,100|100|,8;10;82|8;10;82|,8;10;82|8;10;82|,100|100|,100|100|
