Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,0.0|0.0|,89;11;0|89;11;0|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,0;0;0|0;0;0|,100|100|,85;14;1|85;14;1|,85;14;1|85;14;1|,100|100|,100|100|
1,100|100|,85;14;1|85;14;1|,0.0|0.0|,85;14;1|85;14;1|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,0;0;0|0;0;0|,100|100|,81;15;4|81;15;4|,81;15;4|81;15;4|,100|100|,100|100|
2,100|100|,81;15;4|81;15;4|,0.0|0.0|,81;15;4|81;15;4|,77;20;3|77;20;3|,77;20;3|77;20;3|,100|100|,0;0;0|0;0;0|,100|100|,77;20;3|77;20;3|,77;20;3|77;20;3|,100|100|,100|100|
3,100|100|,77;20;3|77;20;3|,0.0|0.0|,77;20;3|77;20;3|,64;26;10|64;26;10|,64;26;10|64;26;10|,100|100|,0;0;0|0;0;0|,100|100|,64;26;10|64;26;10|,64;26;10|64;26;10|,100|100|,100|100|
4,100|100|,64;26;10|64;26;10|,0.0|0.0|,64;26;10|64;26;10|,56;33;11|56;33;11|,56;33;11|56;33;11|,100|100|,0;0;0|0;0;0|,100|100|,56;33;11|56;33;11|,56;33;11|56;33;11|,100|100|,100|100|
5,100|100|,56;33;11|56;33;11|,0.0|0.0|,56;33;11|56;33;11|,52;34;14|52;34;14|,52;34;14|52;34;14|,100|100|,0;0;0|0;0;0|,100|100|,52;34;14|52;34;14|,52;34;14|52;34;14|,100|100|,100|100|
6,100|100|,52;34;14|52;34;14|,0.0|0.0|,52;34;14|52;34;14|,51;31;18|51;31;18|,51;31;18|51;31;18|,100|100|,0;0;0|0;0;0|,100|100|,51;31;18|51;31;18|,51;31;18|51;31;18|,100|100|,100|100|
7,100|100|,51;31;18|51;31;18|,0.0|0.0|,51;31;18|51;31;18|,43;33;24|43;33;24|,43;33;24|43;33;24|,100|100|,0;0;0|0;0;0|,100|100|,43;33;24|43;33;24|,43;33;24|43;33;24|,100|100|,100|100|
8,100|100|,43;33;24|43;33;24|,0.0|0.0|,43;33;24|43;33;24|,42;34;24|42;34;24|,42;34;24|42;34;24|,100|100|,0;0;0|0;0;0|,100|100|,42;34;24|42;34;24|,42;34;24|42;34;24|,100|100|,100|100|
9,100|100|,42;34;24|42;34;24|,0.0|0.0|,42;34;24|42;34;24|,35;37;28|35;37;28|,35;37;28|35;37;28|,100|100|,0;0;0|0;0;0|,100|100|,35;37;28|35;37;28|,35;37;28|35;37;28|,100|100|,100|100|
10,100|100|,35;37;28|35;37;28|,0.0|0.0|,35;37;28|35;37;28|,30;41;29|30;41;29|,30;41;29|30;41;29|,100|100|,0;0;0|0;0;0|,100|100|,30;41;29|30;41;29|,30;41;29|30;41;29|,100|100|,100|100|
11,100|100|,30;41;29|30;41;29|,0.0|0.0|,30;41;29|30;41;29|,28;36;36|28;36;36|,28;36;36|28;36;36|,100|100|,0;0;0|0;0;0|,100|100|,28;36;36|28;36;36|,28;36;36|28;36;36|,100|100|,100|100|
12,100|100|,28;36;36|28;36;36|,0.0|0.0|,28;36;36|28;36;36|,30;33;37|30;33;37|,30;33;37|30;33;37|,100|100|,0;0;0|0;0;0|,100|100|,30;33;37|30;33;37|,30;33;37|30;33;37|,100|100|,100|100|
13,100|100|,30;33;37|30;33;37|,0.0|0.0|,30;33;37|30;33;37|,37;26;37|37;26;37|,37;26;37|37;26;37|,100|100|,0;0;0|0;0;0|,100|100|,37;26;37|37;26;37|,37;26;37|37;26;37|,100|100|,100|100|
14,100|100|,37;26;37|37;26;37|,0.0|0.0|,37;26;37|37;26;37|,42;28;30|42;28;30|,42;28;30|42;28;30|,100|100|,0;0;0|0;0;0|,100|100|,42;28;30|42;28;30|,42;28;30|42;28;30|,100|100|,100|100|
15,100|100|,42;28;30|42;28;30|,0.0|0.0|,42;28;30|42;28;30|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,0;0;0|0;0;0|,100|100|,38;31;31|38;31;31|,38;31;31|38;31;31|,100|100|,100|100|
16,100|100|,38;31;31|38;31;31|,0.0|0.0|,38;31;31|38;31;31|,47;28;25|47;28;25|,47;28;25|47;28;25|,100|100|,0;0;0|0;0;0|,100|100|,47;28;25|47;28;25|,47;28;25|47;28;25|,100|100|,100|100|
