Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,90;8;2|90;8;2|,90;8;2|90;8;2|,100|100|,0;0;0|0;0;0|,100|100|,90;8;2|90;8;2|,90;8;2|90;8;2|,100|100|,100|100|
1,100|100|,90;8;2|90;8;2|,0.0|0.0|,90;8;2|90;8;2|,89;8;3|89;8;3|,89;8;3|89;8;3|,100|100|,0;0;0|0;0;0|,100|100|,89;8;3|89;8;3|,89;8;3|89;8;3|,100|100|,100|100|
2,100|100|,89;8;3|89;8;3|,0.0|0.0|,89;8;3|89;8;3|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,0;0;0|0;0;0|,100|100|,87;10;3|87;10;3|,87;10;3|87;10;3|,100|100|,100|100|
3,100|100|,87;10;3|87;10;3|,0.0|0.0|,87;10;3|87;10;3|,76;20;4|76;20;4|,76;20;4|76;20;4|,100|100|,0;0;0|0;0;0|,100|100|,76;20;4|76;20;4|,76;20;4|76;20;4|,100|100|,100|100|
4,100|100|,76;20;4|76;20;4|,0.0|0.0|,76;20;4|76;20;4|,68;23;9|68;23;9|,68;23;9|68;23;9|,100|100|,0;0;0|0;0;0|,100|100|,68;23;9|68;23;9|,68;23;9|68;23;9|,100|100|,100|100|
5,100|100|,68;23;9|68;23;9|,0.0|0.0|,68;23;9|68;23;9|,63;26;11|63;26;11|,63;26;11|63;26;11|,100|100|,0;0;0|0;0;0|,100|100|,63;26;11|63;26;11|,63;26;11|63;26;11|,100|100|,100|100|
6,100|100|,63;26;11|63;26;11|,0.0|0.0|,63;26;11|63;26;11|,55;29;16|55;29;16|,55;29;16|55;29;16|,100|100|,0;0;0|0;0;0|,100|100|,55;29;16|55;29;16|,55;29;16|55;29;16|,100|100|,100|100|
7,100|100|,55;29;16|55;29;16|,0.0|0.0|,55;29;16|55;29;16|,45;31;24|45;31;24|,45;31;24|45;31;24|,100|100|,0;0;0|0;0;0|,100|100|,45;31;24|45;31;24|,45;31;24|45;31;24|,100|100|,100|100|
8,100|100|,45;31;24|45;31;24|,0.0|0.0|,45;31;24|45;31;24|,32;34;34|32;34;34|,32;34;34|32;34;34|,100|100|,0;0;0|0;0;0|,100|100|,32;34;34|32;34;34|,32;34;34|32;34;34|,100|100|,100|100|
9,100|100|,32;34;34|32;34;34|,0.0|0.0|,32;34;34|32;34;34|,30;28;42|30;28;42|,30;28;42|30;28;42|,100|100|,0;0;0|0;0;0|,100|100|,30;28;42|30;28;42|,30;28;42|30;28;42|,100|100|,100|100|
10,100|100|,30;28;42|30;28;42|,0.0|0.0|,30;28;42|30;28;42|,29;24;47|29;24;47|,29;24;47|29;24;47|,100|100|,0;0;0|0;0;0|,100|100|,29;24;47|29;24;47|,29;24;47|29;24;47|,100|100|,100|100|
