Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,88;12;0|88;12;0|,88;12;0|88;12;0|,82;16;2|82;16;2|,82;16;2|82;16;2|,100|100|,0;0;0|0;0;0|,100|100|,82;16;2|82;16;2|,82;16;2|82;16;2|,100|100|,100|100|
1,100|100|,82;16;2|82;16;2|,82;16;2|82;16;2|,70;23;7|70;23;7|,70;23;7|70;23;7|,100|100|,0;0;0|0;0;0|,100|100|,70;23;7|70;23;7|,70;23;7|70;23;7|,100|100|,100|100|
2,100|100|,70;23;7|70;23;7|,70;23;7|70;23;7|,61;29;10|61;29;10|,61;29;10|61;29;10|,100|100|,0;0;0|0;0;0|,100|100|,61;29;10|61;29;10|,61;29;10|61;29;10|,100|100|,100|100|
3,100|100|,61;29;10|61;29;10|,61;29;10|61;29;10|,56;33;11|56;33;11|,56;33;11|56;33;11|,100|100|,0;0;0|0;0;0|,100|100|,56;33;11|56;33;11|,56;33;11|56;33;11|,100|100|,100|100|
4,100|100|,56;33;11|56;33;11|,56;33;11|56;33;11|,50;36;14|50;36;14|,50;36;14|50;36;14|,100|100|,0;0;0|0;0;0|,100|100|,50;36;14|50;36;14|,50;36;14|50;36;14|,100|100|,100|100|
5,100|100|,50;36;14|50;36;14|,50;36;14|50;36;14|,39;43;18|39;43;18|,39;43;18|39;43;18|,100|100|,0;0;0|0;0;0|,100|100|,39;43;18|39;43;18|,39;43;18|39;43;18|,100|100|,100|100|
6,100|100|,39;43;18|39;43;18|,39;43;18|39;43;18|,38;43;19|38;43;19|,38;43;19|38;43;19|,100|100|,0;0;0|0;0;0|,100|100|,38;43;19|38;43;19|,38;43;19|38;43;19|,100|100|,100|100|
7,100|100|,38;43;19|38;43;19|,38;43;19|38;43;19|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,0;0;0|0;0;0|,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,100|100|,100|100|
8,100|100|,37;37;26|37;37;26|,37;37;26|37;37;26|,34;38;28|34;38;28|,34;38;28|34;38;28|,100|100|,0;0;0|0;0;0|,100|100|,34;38;28|34;38;28|,34;38;28|34;38;28|,100|100|,100|100|
9,100|100|,34;38;28|34;38;28|,34;38;28|34;38;28|,33;43;24|33;43;24|,33;43;24|33;43;24|,100|100|,0;0;0|0;0;0|,100|100|,33;43;24|33;43;24|,33;43;24|33;43;24|,100|100|,100|100|
10,100|100|,33;43;24|33;43;24|,33;43;24|33;43;24|,32;37;31|32;37;31|,32;37;31|32;37;31|,100|100|,0;0;0|0;0;0|,100|100|,32;37;31|32;37;31|,32;37;31|32;37;31|,100|100|,100|100|
11,100|100|,32;37;31|32;37;31|,32;37;31|32;37;31|,36;30;34|36;30;34|,36;30;34|36;30;34|,100|100|,0;0;0|0;0;0|,100|100|,36;30;34|36;30;34|,36;30;34|36;30;34|,100|100|,100|100|
12,100|100|,36;30;34|36;30;34|,36;30;34|36;30;34|,37;35;28|37;35;28|,37;35;28|37;35;28|,100|100|,0;0;0|0;0;0|,100|100|,37;35;28|37;35;28|,37;35;28|37;35;28|,100|100|,100|100|
13,100|100|,37;35;28|37;35;28|,37;35;28|37;35;28|,35;34;31|35;34;31|,35;34;31|35;34;31|,100|100|,0;0;0|0;0;0|,100|100|,35;34;31|35;34;31|,35;34;31|35;34;31|,100|100|,100|100|
14,100|100|,35;34;31|35;34;31|,35;34;31|35;34;31|,33;35;32|33;35;32|,33;35;32|33;35;32|,100|100|,0;0;0|0;0;0|,100|100|,33;35;32|33;35;32|,33;35;32|33;35;32|,100|100|,100|100|
15,100|100|,33;35;32|33;35;32|,33;35;32|33;35;32|,33;35;32|33;35;32|,33;35;32|33;35;32|,100|100|,0;0;0|0;0;0|,100|100|,33;35;32|33;35;32|,33;35;32|33;35;32|,100|100|,100|100|
16,100|100|,33;35;32|33;35;32|,33;35;32|33;35;32|,31;38;31|31;38;31|,31;38;31|31;38;31|,100|100|,0;0;0|0;0;0|,100|100|,31;38;31|31;38;31|,31;38;31|31;38;31|,100|100|,100|100|
17,100|100|,31;38;31|31;38;31|,31;38;31|31;38;31|,32;37;31|32;37;31|,32;37;31|32;37;31|,100|100|,0;0;0|0;0;0|,100|100|,32;37;31|32;37;31|,32;37;31|32;37;31|,100|100|,100|100|
18,100|100|,32;37;31|32;37;31|,32;37;31|32;37;31|,33;39;28|33;39;28|,33;39;28|33;39;28|,100|100|,0;0;0|0;0;0|,100|100|,33;39;28|33;39;28|,33;39;28|33;39;28|,100|100|,100|100|
19,100|100|,33;39;28|33;39;28|,33;39;28|33;39;28|,31;34;35|31;34;35|,31;34;35|31;34;35|,100|100|,0;0;0|0;0;0|,100|100|,31;34;35|31;34;35|,31;34;35|31;34;35|,100|100|,100|100|
20,100|100|,31;34;35|31;34;35|,31;34;35|31;34;35|,27;31;42|27;31;42|,27;31;42|27;31;42|,100|100|,0;0;0|0;0;0|,100|100|,27;31;42|27;31;42|,27;31;42|27;31;42|,100|100|,100|100|
21,100|100|,27;31;42|27;31;42|,27;31;42|27;31;42|,31;31;38|31;31;38|,31;31;38|31;31;38|,100|100|,0;0;0|0;0;0|,100|100|,31;31;38|31;31;38|,31;31;38|31;31;38|,100|100|,100|100|
22,100|100|,31;31;38|31;31;38|,31;31;38|31;31;38|,30;30;40|30;30;40|,30;30;40|30;30;40|,100|100|,0;0;0|0;0;0|,100|100|,30;30;40|30;30;40|,30;30;40|30;30;40|,100|100|,100|100|
23,100|100|,30;30;40|30;30;40|,30;30;40|30;30;40|,35;30;35|35;30;35|,35;30;35|35;30;35|,100|100|,0;0;0|0;0;0|,100|100|,35;30;35|35;30;35|,35;30;35|35;30;35|,100|100|,100|100|
24,100|100|,35;30;35|35;30;35|,35;30;35|35;30;35|,33;30;37|33;30;37|,33;30;37|33;30;37|,100|100|,0;0;0|0;0;0|,100|100|,33;30;37|33;30;37|,33;30;37|33;30;37|,100|100|,100|100|
25,100|100|,33;30;37|33;30;37|,33;30;37|33;30;37|,35;30;35|35;30;35|,35;30;35|35;30;35|,100|100|,0;0;0|0;0;0|,100|100|,35;30;35|35;30;35|,35;30;35|35;30;35|,100|100|,100|100|
26,100|100|,35;30;35|35;30;35|,35;30;35|35;30;35|,38;23;39|38;23;39|,38;23;39|38;23;39|,100|100|,0;0;0|0;0;0|,100|100|,38;23;39|38;23;39|,38;23;39|38;23;39|,100|100|,100|100|
27,100|100|,38;23;39|38;23;39|,38;23;39|38;23;39|,39;27;34|39;27;34|,39;27;34|39;27;34|,100|100|,0;0;0|0;0;0|,100|100|,39;27;34|39;27;34|,39;27;34|39;27;34|,100|100|,100|100|
28,100|100|,39;27;34|39;27;34|,39;27;34|39;27;34|,44;21;35|44;21;35|,44;21;35|44;21;35|,100|100|,0;0;0|0;0;0|,100|100|,44;21;35|44;21;35|,44;21;35|44;21;35|,100|100|,100|100|
29,100|100|,44;21;35|44;21;35|,44;21;35|44;21;35|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,0;0;0|0;0;0|,100|100|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,100|100|
