Year,N_Initial,States_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;0;10;0|90;0;10;0|,90;0;10;0|90;0;10;0|,88;2;9;1|88;2;9;1|,88;2;9;1|88;2;9;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;2;9;1|88;2;9;1|,88;2;9;1|88;2;9;1|,100|100|,100|100|
1,100|100|,88;2;9;1|88;2;9;1|,88;2;9;1|88;2;9;1|,83;5;7;5|83;5;7;5|,83;5;7;5|83;5;7;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;5;7;5|83;5;7;5|,83;5;7;5|83;5;7;5|,100|100|,100|100|
2,100|100|,83;5;7;5|83;5;7;5|,83;5;7;5|83;5;7;5|,78;9;7;6|78;9;7;6|,78;9;7;6|78;9;7;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;9;7;6|78;9;7;6|,78;9;7;6|78;9;7;6|,100|100|,100|100|
3,100|100|,78;9;7;6|78;9;7;6|,78;9;7;6|78;9;7;6|,71;9;13;7|71;9;13;7|,71;9;13;7|71;9;13;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,71;9;13;7|71;9;13;7|,71;9;13;7|71;9;13;7|,100|100|,100|100|
4,100|100|,71;9;13;7|71;9;13;7|,71;9;13;7|71;9;13;7|,67;10;15;8|67;10;15;8|,67;10;15;8|67;10;15;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;10;15;8|67;10;15;8|,67;10;15;8|67;10;15;8|,100|100|,100|100|
5,100|100|,67;10;15;8|67;10;15;8|,67;10;15;8|67;10;15;8|,63;10;18;9|63;10;18;9|,63;10;18;9|63;10;18;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;10;18;9|63;10;18;9|,63;10;18;9|63;10;18;9|,100|100|,100|100|
6,100|100|,63;10;18;9|63;10;18;9|,63;10;18;9|63;10;18;9|,55;13;19;13|55;13;19;13|,55;13;19;13|55;13;19;13|,100|100|,0;0;0;0|0;0;0;0|,100|100|,55;13;19;13|55;13;19;13|,55;13;19;13|55;13;19;13|,100|100|,100|100|
7,100|100|,55;13;19;13|55;13;19;13|,55;13;19;13|55;13;19;13|,52;10;20;18|52;10;20;18|,52;10;20;18|52;10;20;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,52;10;20;18|52;10;20;18|,52;10;20;18|52;10;20;18|,100|100|,100|100|
8,100|100|,52;10;20;18|52;10;20;18|,52;10;20;18|52;10;20;18|,48;9;25;18|48;9;25;18|,48;9;25;18|48;9;25;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;9;25;18|48;9;25;18|,48;9;25;18|48;9;25;18|,100|100|,100|100|
9,100|100|,48;9;25;18|48;9;25;18|,48;9;25;18|48;9;25;18|,41;10;28;21|41;10;28;21|,41;10;28;21|41;10;28;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,41;10;28;21|41;10;28;21|,41;10;28;21|41;10;28;21|,100|100|,100|100|
10,100|100|,41;10;28;21|41;10;28;21|,41;10;28;21|41;10;28;21|,33;12;29;26|33;12;29;26|,33;12;29;26|33;12;29;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,33;12;29;26|33;12;29;26|,33;12;29;26|33;12;29;26|,100|100|,100|100|
11,100|100|,33;12;29;26|33;12;29;26|,33;12;29;26|33;12;29;26|,29;9;30;32|29;9;30;32|,29;9;30;32|29;9;30;32|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;9;30;32|29;9;30;32|,29;9;30;32|29;9;30;32|,100|100|,100|100|
12,100|100|,29;9;30;32|29;9;30;32|,29;9;30;32|29;9;30;32|,27;7;29;37|27;7;29;37|,27;7;29;37|27;7;29;37|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;7;29;37|27;7;29;37|,27;7;29;37|27;7;29;37|,100|100|,100|100|
13,100|100|,27;7;29;37|27;7;29;37|,27;7;29;37|27;7;29;37|,24;7;28;41|24;7;28;41|,24;7;28;41|24;7;28;41|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;7;28;41|24;7;28;41|,24;7;28;41|24;7;28;41|,100|100|,100|100|
14,100|100|,24;7;28;41|24;7;28;41|,24;7;28;41|24;7;28;41|,22;4;29;45|22;4;29;45|,22;4;29;45|22;4;29;45|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;4;29;45|22;4;29;45|,22;4;29;45|22;4;29;45|,100|100|,100|100|
15,100|100|,22;4;29;45|22;4;29;45|,22;4;29;45|22;4;29;45|,21;5;17;57|21;5;17;57|,21;5;17;57|21;5;17;57|,100|100|,0;0;0;0|0;0;0;0|,100|100|,21;5;17;57|21;5;17;57|,21;5;17;57|21;5;17;57|,100|100|,100|100|
16,100|100|,21;5;17;57|21;5;17;57|,21;5;17;57|21;5;17;57|,18;6;15;61|18;6;15;61|,18;6;15;61|18;6;15;61|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;6;15;61|18;6;15;61|,18;6;15;61|18;6;15;61|,100|100|,100|100|
17,100|100|,18;6;15;61|18;6;15;61|,18;6;15;61|18;6;15;61|,15;6;13;66|15;6;13;66|,15;6;13;66|15;6;13;66|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;6;13;66|15;6;13;66|,15;6;13;66|15;6;13;66|,100|100|,100|100|
18,100|100|,15;6;13;66|15;6;13;66|,15;6;13;66|15;6;13;66|,14;4;15;67|14;4;15;67|,14;4;15;67|14;4;15;67|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;4;15;67|14;4;15;67|,14;4;15;67|14;4;15;67|,100|100|,100|100|
19,100|100|,14;4;15;67|14;4;15;67|,14;4;15;67|14;4;15;67|,13;4;14;69|13;4;14;69|,13;4;14;69|13;4;14;69|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;4;14;69|13;4;14;69|,13;4;14;69|13;4;14;69|,100|100|,100|100|
20,100|100|,13;4;14;69|13;4;14;69|,13;4;14;69|13;4;14;69|,13;3;12;72|13;3;12;72|,13;3;12;72|13;3;12;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;3;12;72|13;3;12;72|,13;3;12;72|13;3;12;72|,100|100|,100|100|
21,100|100|,13;3;12;72|13;3;12;72|,13;3;12;72|13;3;12;72|,12;2;14;72|12;2;14;72|,12;2;14;72|12;2;14;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;2;14;72|12;2;14;72|,12;2;14;72|12;2;14;72|,100|100|,100|100|
22,100|100|,12;2;14;72|12;2;14;72|,12;2;14;72|12;2;14;72|,12;0;16;72|12;0;16;72|,12;0;16;72|12;0;16;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;16;72|12;0;16;72|,12;0;16;72|12;0;16;72|,100|100|,100|100|
23,100|100|,12;0;16;72|12;0;16;72|,12;0;16;72|12;0;16;72|,12;0;13;75|12;0;13;75|,12;0;13;75|12;0;13;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;13;75|12;0;13;75|,12;0;13;75|12;0;13;75|,100|100|,100|100|
24,100|100|,12;0;13;75|12;0;13;75|,12;0;13;75|12;0;13;75|,12;0;12;76|12;0;12;76|,12;0;12;76|12;0;12;76|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;12;76|12;0;12;76|,12;0;12;76|12;0;12;76|,100|100|,100|100|
25,100|100|,12;0;12;76|12;0;12;76|,12;0;12;76|12;0;12;76|,12;0;10;78|12;0;10;78|,12;0;10;78|12;0;10;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;0;10;78|12;0;10;78|,12;0;10;78|12;0;10;78|,100|100|,100|100|
26,100|100|,12;0;10;78|12;0;10;78|,12;0;10;78|12;0;10;78|,11;1;8;80|11;1;8;80|,11;1;8;80|11;1;8;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;1;8;80|11;1;8;80|,11;1;8;80|11;1;8;80|,100|100|,100|100|
27,100|100|,11;1;8;80|11;1;8;80|,11;1;8;80|11;1;8;80|,9;3;7;81|9;3;7;81|,9;3;7;81|9;3;7;81|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;3;7;81|9;3;7;81|,9;3;7;81|9;3;7;81|,100|100|,100|100|
28,100|100|,9;3;7;81|9;3;7;81|,9;3;7;81|9;3;7;81|,9;2;7;82|9;2;7;82|,9;2;7;82|9;2;7;82|,100|100|,0;0;0;0|0;0;0;0|,100|100|,9;2;7;82|9;2;7;82|,9;2;7;82|9;2;7;82|,100|100|,100|100|
29,100|100|,9;2;7;82|9;2;7;82|,9;2;7;82|9;2;7;82|,8;1;6;85|8;1;6;85|,8;1;6;85|8;1;6;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;1;6;85|8;1;6;85|,8;1;6;85|8;1;6;85|,100|100|,100|100|
30,100|100|,8;1;6;85|8;1;6;85|,8;1;6;85|8;1;6;85|,8;0;7;85|8;0;7;85|,8;0;7;85|8;0;7;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,8;0;7;85|8;0;7;85|,8;0;7;85|8;0;7;85|,100|100|,100|100|
31,100|100|,8;0;7;85|8;0;7;85|,8;0;7;85|8;0;7;85|,7;1;7;85|7;1;7;85|,7;1;7;85|7;1;7;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;1;7;85|7;1;7;85|,7;1;7;85|7;1;7;85|,100|100|,100|100|
32,100|100|,7;1;7;85|7;1;7;85|,7;1;7;85|7;1;7;85|,7;1;6;86|7;1;6;86|,7;1;6;86|7;1;6;86|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;1;6;86|7;1;6;86|,7;1;6;86|7;1;6;86|,100|100|,100|100|
33,100|100|,7;1;6;86|7;1;6;86|,7;1;6;86|7;1;6;86|,7;0;7;86|7;0;7;86|,7;0;7;86|7;0;7;86|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;7;86|7;0;7;86|,7;0;7;86|7;0;7;86|,100|100|,100|100|
34,100|100|,7;0;7;86|7;0;7;86|,7;0;7;86|7;0;7;86|,7;0;6;87|7;0;6;87|,7;0;6;87|7;0;6;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;6;87|7;0;6;87|,7;0;6;87|7;0;6;87|,100|100|,100|100|
35,100|100|,7;0;6;87|7;0;6;87|,7;0;6;87|7;0;6;87|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,100|100|,100|100|
36,100|100|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,100|100|,100|100|
37,100|100|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,100|100|,100|100|
38,100|100|,7;0;5;88|7;0;5;88|,7;0;5;88|7;0;5;88|,7;0;3;90|7;0;3;90|,7;0;3;90|7;0;3;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,7;0;3;90|7;0;3;90|,7;0;3;90|7;0;3;90|,100|100|,100|100|
39,100|100|,7;0;3;90|7;0;3;90|,7;0;3;90|7;0;3;90|,6;1;3;90|6;1;3;90|,6;1;3;90|6;1;3;90|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;1;3;90|6;1;3;90|,6;1;3;90|6;1;3;90|,100|100|,100|100|
40,100|100|,6;1;3;90|6;1;3;90|,6;1;3;90|6;1;3;90|,6;1;2;91|6;1;2;91|,6;1;2;91|6;1;2;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;1;2;91|6;1;2;91|,6;1;2;91|6;1;2;91|,100|100|,100|100|
41,100|100|,6;1;2;91|6;1;2;91|,6;1;2;91|6;1;2;91|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,100|100|,100|100|
42,100|100|,6;0;3;91|6;0;3;91|,6;0;3;91|6;0;3;91|,6;0;2;92|6;0;2;92|,6;0;2;92|6;0;2;92|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;2;92|6;0;2;92|,6;0;2;92|6;0;2;92|,100|100|,100|100|
43,100|100|,6;0;2;92|6;0;2;92|,6;0;2;92|6;0;2;92|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,100|100|
44,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,100|100|,100|100|
45,100|100|,6;0;1;93|6;0;1;93|,6;0;1;93|6;0;1;93|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
46,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
47,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
48,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
49,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
50,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
51,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
52,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
53,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
54,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
55,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
56,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
57,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,0;0;0;0|0;0;0;0|,100|100|,6;0;0;94|6;0;0;94|,6;0;0;94|6;0;0;94|,100|100|,100|100|
