Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,0;0;0|0;0;0|,100|100|,84;15;1|84;15;1|,84;15;1|84;15;1|,100|100|,100|100|
1,100|100|,84;15;1|84;15;1|,10.0|10.0|,84;15;1|84;15;1|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,0;0;0|0;0;0|,100|100|,80;19;1|80;19;1|,80;19;1|80;19;1|,100|100|,100|100|
2,100|100|,80;19;1|80;19;1|,10.4|10.4|,80;19;1|80;19;1|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,0;0;0|0;0;0|,100|100|,77;22;1|77;22;1|,77;22;1|77;22;1|,100|100|,100|100|
3,100|100|,77;22;1|77;22;1|,11.04|11.04|,77;22;1|77;22;1|,70;27;3|70;27;3|,70;27;3|70;27;3|,100|100|,0;0;0|0;0;0|,100|100|,70;27;3|70;27;3|,70;27;3|70;27;3|,100|100|,100|100|
4,100|100|,70;27;3|70;27;3|,12.08|12.08|,70;27;3|70;27;3|,59;35;6|59;35;6|,59;35;6|59;35;6|,100|100|,0;0;0|0;0;0|,100|100|,59;35;6|59;35;6|,59;35;6|59;35;6|,100|100|,100|100|
5,100|100|,59;35;6|59;35;6|,13.77|13.77|,59;35;6|59;35;6|,49;45;6|49;45;6|,49;45;6|49;45;6|,100|100|,0;0;0|0;0;0|,100|100|,49;45;6|49;45;6|,49;45;6|49;45;6|,100|100|,100|100|
6,100|100|,49;45;6|49;45;6|,16.21|16.21|,49;45;6|49;45;6|,45;48;7|45;48;7|,45;48;7|45;48;7|,100|100|,0;0;0|0;0;0|,100|100|,45;48;7|45;48;7|,45;48;7|45;48;7|,100|100|,100|100|
7,100|100|,45;48;7|45;48;7|,18.57|18.57|,45;48;7|45;48;7|,38;54;8|38;54;8|,38;54;8|38;54;8|,100|100|,0;0;0|0;0;0|,100|100|,38;54;8|38;54;8|,38;54;8|38;54;8|,100|100|,100|100|
8,100|100|,38;54;8|38;54;8|,21.19|21.19|,38;54;8|38;54;8|,36;55;9|36;55;9|,36;55;9|36;55;9|,100|100|,0;0;0|0;0;0|,100|100|,36;55;9|36;55;9|,36;55;9|36;55;9|,100|100|,100|100|
9,100|100|,36;55;9|36;55;9|,23.51|23.51|,36;55;9|36;55;9|,26;62;12|26;62;12|,26;62;12|26;62;12|,100|100|,0;0;0|0;0;0|,100|100|,26;62;12|26;62;12|,26;62;12|26;62;12|,100|100|,100|100|
10,100|100|,26;62;12|26;62;12|,26.18|26.18|,26;62;12|26;62;12|,22;64;14|22;64;14|,22;64;14|22;64;14|,100|100|,0;0;0|0;0;0|,100|100|,22;64;14|22;64;14|,22;64;14|22;64;14|,100|100|,100|100|
11,100|100|,22;64;14|22;64;14|,28.66|28.66|,22;64;14|22;64;14|,19;65;16|19;65;16|,19;65;16|19;65;16|,100|100|,0;0;0|0;0;0|,100|100|,19;65;16|19;65;16|,19;65;16|19;65;16|,100|100|,100|100|
12,100|100|,19;65;16|19;65;16|,30.86|30.86|,19;65;16|19;65;16|,16;64;20|16;64;20|,16;64;20|16;64;20|,100|100|,0;0;0|0;0;0|,100|100|,16;64;20|16;64;20|,16;64;20|16;64;20|,100|100|,100|100|
13,100|100|,16;64;20|16;64;20|,32.63|32.63|,16;64;20|16;64;20|,10;66;24|10;66;24|,10;66;24|10;66;24|,100|100|,0;0;0|0;0;0|,100|100|,10;66;24|10;66;24|,10;66;24|10;66;24|,100|100|,100|100|
14,100|100|,10;66;24|10;66;24|,34.33|34.33|,10;66;24|10;66;24|,7;62;31|7;62;31|,7;62;31|7;62;31|,100|100|,0;0;0|0;0;0|,100|100|,7;62;31|7;62;31|,7;62;31|7;62;31|,100|100|,100|100|
15,100|100|,7;62;31|7;62;31|,35.38|35.38|,7;62;31|7;62;31|,6;60;34|6;60;34|,6;60;34|6;60;34|,100|100|,0;0;0|0;0;0|,100|100|,6;60;34|6;60;34|,6;60;34|6;60;34|,100|100|,100|100|
16,100|100|,6;60;34|6;60;34|,36.08|36.08|,6;60;34|6;60;34|,5;57;38|5;57;38|,5;57;38|5;57;38|,100|100|,0;0;0|0;0;0|,100|100|,5;57;38|5;57;38|,5;57;38|5;57;38|,100|100|,100|100|
17,100|100|,5;57;38|5;57;38|,36.37|36.37|,5;57;38|5;57;38|,4;54;42|4;54;42|,4;54;42|4;54;42|,100|100|,0;0;0|0;0;0|,100|100|,4;54;42|4;54;42|,4;54;42|4;54;42|,100|100|,100|100|
18,100|100|,4;54;42|4;54;42|,36.31|36.31|,4;54;42|4;54;42|,2;56;42|2;56;42|,2;56;42|2;56;42|,100|100|,0;0;0|0;0;0|,100|100|,2;56;42|2;56;42|,2;56;42|2;56;42|,100|100|,100|100|
19,100|100|,2;56;42|2;56;42|,36.46|36.46|,2;56;42|2;56;42|,1;53;46|1;53;46|,1;53;46|1;53;46|,100|100|,0;0;0|0;0;0|,100|100|,1;53;46|1;53;46|,1;53;46|1;53;46|,100|100|,100|100|
20,100|100|,1;53;46|1;53;46|,36.29|36.29|,1;53;46|1;53;46|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,0;0;0|0;0;0|,100|100|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,100|100|
21,100|100|,1;45;54|1;45;54|,35.35|35.35|,1;45;54|1;45;54|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,0;0;0|0;0;0|,100|100|,1;42;57|1;42;57|,1;42;57|1;42;57|,100|100|,100|100|
22,100|100|,1;42;57|1;42;57|,34.25|34.25|,1;42;57|1;42;57|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,0;0;0|0;0;0|,100|100|,1;41;58|1;41;58|,1;41;58|1;41;58|,100|100|,100|100|
23,100|100|,1;41;58|1;41;58|,33.21|33.21|,1;41;58|1;41;58|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,0;0;0|0;0;0|,100|100|,0;41;59|0;41;59|,0;41;59|0;41;59|,100|100|,100|100|
24,100|100|,0;41;59|0;41;59|,32.33|32.33|,0;41;59|0;41;59|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,0;0;0|0;0;0|,100|100|,0;39;61|0;39;61|,0;39;61|0;39;61|,100|100|,100|100|
25,100|100|,0;39;61|0;39;61|,31.38|31.38|,0;39;61|0;39;61|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
26,100|100|,0;37;63|0;37;63|,30.37|30.37|,0;37;63|0;37;63|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,0;0;0|0;0;0|,100|100|,0;37;63|0;37;63|,0;37;63|0;37;63|,100|100|,100|100|
