Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;0;9;0|91;0;9;0|,0.0|0.0|,91;0;9;0|91;0;9;0|,87;4;8;1|87;4;8;1|,87;4;8;1|87;4;8;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;4;8;1|87;4;8;1|,87;4;8;1|87;4;8;1|,100|100|,100|100|
1,100|100|,87;4;8;1|87;4;8;1|,0.0|0.0|,87;4;8;1|87;4;8;1|,83;7;8;2|83;7;8;2|,83;7;8;2|83;7;8;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;7;8;2|83;7;8;2|,83;7;8;2|83;7;8;2|,100|100|,100|100|
2,100|100|,83;7;8;2|83;7;8;2|,0.0|0.0|,83;7;8;2|83;7;8;2|,81;7;8;4|81;7;8;4|,81;7;8;4|81;7;8;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,81;7;8;4|81;7;8;4|,81;7;8;4|81;7;8;4|,100|100|,100|100|
3,100|100|,81;7;8;4|81;7;8;4|,0.0|0.0|,81;7;8;4|81;7;8;4|,80;6;10;4|80;6;10;4|,80;6;10;4|80;6;10;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;6;10;4|80;6;10;4|,80;6;10;4|80;6;10;4|,100|100|,100|100|
4,100|100|,80;6;10;4|80;6;10;4|,0.0|0.0|,80;6;10;4|80;6;10;4|,76;6;12;6|76;6;12;6|,76;6;12;6|76;6;12;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,76;6;12;6|76;6;12;6|,76;6;12;6|76;6;12;6|,100|100|,100|100|
5,100|100|,76;6;12;6|76;6;12;6|,0.0|0.0|,76;6;12;6|76;6;12;6|,74;7;8;11|74;7;8;11|,74;7;8;11|74;7;8;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,74;7;8;11|74;7;8;11|,74;7;8;11|74;7;8;11|,100|100|,100|100|
6,100|100|,74;7;8;11|74;7;8;11|,0.0|0.0|,74;7;8;11|74;7;8;11|,69;7;12;12|69;7;12;12|,69;7;12;12|69;7;12;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,69;7;12;12|69;7;12;12|,69;7;12;12|69;7;12;12|,100|100|,100|100|
7,100|100|,69;7;12;12|69;7;12;12|,0.0|0.0|,69;7;12;12|69;7;12;12|,67;4;15;14|67;4;15;14|,67;4;15;14|67;4;15;14|,100|100|,0;0;0;0|0;0;0;0|,100|100|,67;4;15;14|67;4;15;14|,67;4;15;14|67;4;15;14|,100|100|,100|100|
8,100|100|,67;4;15;14|67;4;15;14|,0.0|0.0|,67;4;15;14|67;4;15;14|,60;11;12;17|60;11;12;17|,60;11;12;17|60;11;12;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;11;12;17|60;11;12;17|,60;11;12;17|60;11;12;17|,100|100|,100|100|
9,100|100|,60;11;12;17|60;11;12;17|,0.0|0.0|,60;11;12;17|60;11;12;17|,56;12;11;21|56;12;11;21|,56;12;11;21|56;12;11;21|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;12;11;21|56;12;11;21|,56;12;11;21|56;12;11;21|,100|100|,100|100|
10,100|100|,56;12;11;21|56;12;11;21|,0.0|0.0|,56;12;11;21|56;12;11;21|,54;9;14;23|54;9;14;23|,54;9;14;23|54;9;14;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;9;14;23|54;9;14;23|,54;9;14;23|54;9;14;23|,100|100|,100|100|
11,100|100|,54;9;14;23|54;9;14;23|,0.0|0.0|,54;9;14;23|54;9;14;23|,53;5;18;24|53;5;18;24|,53;5;18;24|53;5;18;24|,100|100|,0;0;0;0|0;0;0;0|,100|100|,53;5;18;24|53;5;18;24|,53;5;18;24|53;5;18;24|,100|100|,100|100|
12,100|100|,53;5;18;24|53;5;18;24|,0.0|0.0|,53;5;18;24|53;5;18;24|,43;12;18;27|43;12;18;27|,43;12;18;27|43;12;18;27|,100|100|,0;0;0;0|0;0;0;0|,100|100|,43;12;18;27|43;12;18;27|,43;12;18;27|43;12;18;27|,100|100|,100|100|
13,100|100|,43;12;18;27|43;12;18;27|,0.0|0.0|,43;12;18;27|43;12;18;27|,42;7;20;31|42;7;20;31|,42;7;20;31|42;7;20;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,42;7;20;31|42;7;20;31|,42;7;20;31|42;7;20;31|,100|100|,100|100|
14,100|100|,42;7;20;31|42;7;20;31|,0.0|0.0|,42;7;20;31|42;7;20;31|,41;3;20;36|41;3;20;36|,41;3;20;36|41;3;20;36|,100|100|,0;0;0;0|0;0;0;0|,100|100|,41;3;20;36|41;3;20;36|,41;3;20;36|41;3;20;36|,100|100|,100|100|
15,100|100|,41;3;20;36|41;3;20;36|,0.0|0.0|,41;3;20;36|41;3;20;36|,34;7;20;39|34;7;20;39|,34;7;20;39|34;7;20;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,34;7;20;39|34;7;20;39|,34;7;20;39|34;7;20;39|,100|100|,100|100|
16,100|100|,34;7;20;39|34;7;20;39|,0.0|0.0|,34;7;20;39|34;7;20;39|,27;10;20;43|27;10;20;43|,27;10;20;43|27;10;20;43|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;10;20;43|27;10;20;43|,27;10;20;43|27;10;20;43|,100|100|,100|100|
17,100|100|,27;10;20;43|27;10;20;43|,0.0|0.0|,27;10;20;43|27;10;20;43|,24;6;19;51|24;6;19;51|,24;6;19;51|24;6;19;51|,100|100|,0;0;0;0|0;0;0;0|,100|100|,24;6;19;51|24;6;19;51|,24;6;19;51|24;6;19;51|,100|100|,100|100|
18,100|100|,24;6;19;51|24;6;19;51|,0.0|0.0|,24;6;19;51|24;6;19;51|,22;5;19;54|22;5;19;54|,22;5;19;54|22;5;19;54|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;5;19;54|22;5;19;54|,22;5;19;54|22;5;19;54|,100|100|,100|100|
19,100|100|,22;5;19;54|22;5;19;54|,0.0|0.0|,22;5;19;54|22;5;19;54|,20;3;17;60|20;3;17;60|,20;3;17;60|20;3;17;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;3;17;60|20;3;17;60|,20;3;17;60|20;3;17;60|,100|100|,100|100|
20,100|100|,20;3;17;60|20;3;17;60|,0.0|0.0|,20;3;17;60|20;3;17;60|,19;4;11;66|19;4;11;66|,19;4;11;66|19;4;11;66|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;4;11;66|19;4;11;66|,19;4;11;66|19;4;11;66|,100|100|,100|100|
21,100|100|,19;4;11;66|19;4;11;66|,0.0|0.0|,19;4;11;66|19;4;11;66|,18;1;13;68|18;1;13;68|,18;1;13;68|18;1;13;68|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;1;13;68|18;1;13;68|,18;1;13;68|18;1;13;68|,100|100|,100|100|
22,100|100|,18;1;13;68|18;1;13;68|,0.0|0.0|,18;1;13;68|18;1;13;68|,17;2;9;72|17;2;9;72|,17;2;9;72|17;2;9;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,17;2;9;72|17;2;9;72|,17;2;9;72|17;2;9;72|,100|100|,100|100|
23,100|100|,17;2;9;72|17;2;9;72|,0.0|0.0|,17;2;9;72|17;2;9;72|,16;3;7;74|16;3;7;74|,16;3;7;74|16;3;7;74|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;3;7;74|16;3;7;74|,16;3;7;74|16;3;7;74|,100|100|,100|100|
24,100|100|,16;3;7;74|16;3;7;74|,0.0|0.0|,16;3;7;74|16;3;7;74|,15;1;9;75|15;1;9;75|,15;1;9;75|15;1;9;75|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;1;9;75|15;1;9;75|,15;1;9;75|15;1;9;75|,100|100|,100|100|
25,100|100|,15;1;9;75|15;1;9;75|,0.0|0.0|,15;1;9;75|15;1;9;75|,13;3;5;79|13;3;5;79|,13;3;5;79|13;3;5;79|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;3;5;79|13;3;5;79|,13;3;5;79|13;3;5;79|,100|100|,100|100|
26,100|100|,13;3;5;79|13;3;5;79|,0.0|0.0|,13;3;5;79|13;3;5;79|,13;1;6;80|13;1;6;80|,13;1;6;80|13;1;6;80|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;1;6;80|13;1;6;80|,13;1;6;80|13;1;6;80|,100|100|,100|100|
