Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,93;0;7;0|93;0;7;0|,0.0|0.0|,93;0;7;0|93;0;7;0|,90;3;3;4|90;3;3;4|,90;3;3;4|90;3;3;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;3;3;4|90;3;3;4|,90;3;3;4|90;3;3;4|,100|100|,100|100|
1,100|100|,90;3;3;4|90;3;3;4|,0.0|0.0|,90;3;3;4|90;3;3;4|,88;4;4;4|88;4;4;4|,88;4;4;4|88;4;4;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;4;4;4|88;4;4;4|,88;4;4;4|88;4;4;4|,100|100|,100|100|
2,100|100|,88;4;4;4|88;4;4;4|,0.0|0.0|,88;4;4;4|88;4;4;4|,88;2;5;5|88;2;5;5|,88;2;5;5|88;2;5;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;2;5;5|88;2;5;5|,88;2;5;5|88;2;5;5|,100|100|,100|100|
3,100|100|,88;2;5;5|88;2;5;5|,0.0|0.0|,88;2;5;5|88;2;5;5|,88;2;5;5|88;2;5;5|,88;2;5;5|88;2;5;5|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;2;5;5|88;2;5;5|,88;2;5;5|88;2;5;5|,100|100|,100|100|
4,100|100|,88;2;5;5|88;2;5;5|,0.0|0.0|,88;2;5;5|88;2;5;5|,88;1;4;7|88;1;4;7|,88;1;4;7|88;1;4;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,88;1;4;7|88;1;4;7|,88;1;4;7|88;1;4;7|,100|100|,100|100|
5,100|100|,88;1;4;7|88;1;4;7|,0.0|0.0|,88;1;4;7|88;1;4;7|,87;2;4;7|87;2;4;7|,87;2;4;7|87;2;4;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,87;2;4;7|87;2;4;7|,87;2;4;7|87;2;4;7|,100|100|,100|100|
6,100|100|,87;2;4;7|87;2;4;7|,0.0|0.0|,87;2;4;7|87;2;4;7|,83;4;5;8|83;4;5;8|,83;4;5;8|83;4;5;8|,100|100|,0;0;0;0|0;0;0;0|,100|100|,83;4;5;8|83;4;5;8|,83;4;5;8|83;4;5;8|,100|100|,100|100|
7,100|100|,83;4;5;8|83;4;5;8|,0.0|0.0|,83;4;5;8|83;4;5;8|,79;7;4;10|79;7;4;10|,79;7;4;10|79;7;4;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;7;4;10|79;7;4;10|,79;7;4;10|79;7;4;10|,100|100|,100|100|
8,100|100|,79;7;4;10|79;7;4;10|,0.0|0.0|,79;7;4;10|79;7;4;10|,78;5;6;11|78;5;6;11|,78;5;6;11|78;5;6;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;5;6;11|78;5;6;11|,78;5;6;11|78;5;6;11|,100|100|,100|100|
9,100|100|,78;5;6;11|78;5;6;11|,0.0|0.0|,78;5;6;11|78;5;6;11|,75;6;7;12|75;6;7;12|,75;6;7;12|75;6;7;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;6;7;12|75;6;7;12|,75;6;7;12|75;6;7;12|,100|100|,100|100|
