Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,96;0;4;0|96;0;4;0|,0.0|0.0|,96;0;4;0|96;0;4;0|,95;1;3;1|95;1;3;1|,95;1;3;1|95;1;3;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,95;1;3;1|95;1;3;1|,95;1;3;1|95;1;3;1|,100|100|,100|100|
1,100|100|,95;1;3;1|95;1;3;1|,0.0|0.0|,95;1;3;1|95;1;3;1|,91;5;3;1|91;5;3;1|,91;5;3;1|91;5;3;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,91;5;3;1|91;5;3;1|,91;5;3;1|91;5;3;1|,100|100|,100|100|
2,100|100|,91;5;3;1|91;5;3;1|,0.0|0.0|,91;5;3;1|91;5;3;1|,90;5;3;2|90;5;3;2|,90;5;3;2|90;5;3;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;5;3;2|90;5;3;2|,90;5;3;2|90;5;3;2|,100|100|,100|100|
3,100|100|,90;5;3;2|90;5;3;2|,0.0|0.0|,90;5;3;2|90;5;3;2|,90;4;4;2|90;4;4;2|,90;4;4;2|90;4;4;2|,100|100|,0;0;0;0|0;0;0;0|,100|100|,90;4;4;2|90;4;4;2|,90;4;4;2|90;4;4;2|,100|100|,100|100|
4,100|100|,90;4;4;2|90;4;4;2|,0.0|0.0|,90;4;4;2|90;4;4;2|,86;6;5;3|86;6;5;3|,86;6;5;3|86;6;5;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,86;6;5;3|86;6;5;3|,86;6;5;3|86;6;5;3|,100|100|,100|100|
5,100|100|,86;6;5;3|86;6;5;3|,0.0|0.0|,86;6;5;3|86;6;5;3|,84;5;7;4|84;5;7;4|,84;5;7;4|84;5;7;4|,100|100|,0;0;0;0|0;0;0;0|,100|100|,84;5;7;4|84;5;7;4|,84;5;7;4|84;5;7;4|,100|100|,100|100|
6,100|100|,84;5;7;4|84;5;7;4|,0.0|0.0|,84;5;7;4|84;5;7;4|,79;8;7;6|79;8;7;6|,79;8;7;6|79;8;7;6|,100|100|,0;0;0;0|0;0;0;0|,100|100|,79;8;7;6|79;8;7;6|,79;8;7;6|79;8;7;6|,100|100|,100|100|
7,100|100|,79;8;7;6|79;8;7;6|,0.0|0.0|,79;8;7;6|79;8;7;6|,78;6;9;7|78;6;9;7|,78;6;9;7|78;6;9;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,78;6;9;7|78;6;9;7|,78;6;9;7|78;6;9;7|,100|100|,100|100|
8,100|100|,78;6;9;7|78;6;9;7|,0.0|0.0|,78;6;9;7|78;6;9;7|,75;4;12;9|75;4;12;9|,75;4;12;9|75;4;12;9|,100|100|,0;0;0;0|0;0;0;0|,100|100|,75;4;12;9|75;4;12;9|,75;4;12;9|75;4;12;9|,100|100|,100|100|
9,100|100|,75;4;12;9|75;4;12;9|,0.0|0.0|,75;4;12;9|75;4;12;9|,72;6;11;11|72;6;11;11|,72;6;11;11|72;6;11;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,72;6;11;11|72;6;11;11|,72;6;11;11|72;6;11;11|,100|100|,100|100|
10,100|100|,72;6;11;11|72;6;11;11|,0.0|0.0|,72;6;11;11|72;6;11;11|,66;8;15;11|66;8;15;11|,66;8;15;11|66;8;15;11|,100|100|,0;0;0;0|0;0;0;0|,100|100|,66;8;15;11|66;8;15;11|,66;8;15;11|66;8;15;11|,100|100|,100|100|
11,100|100|,66;8;15;11|66;8;15;11|,0.0|0.0|,66;8;15;11|66;8;15;11|,63;8;17;12|63;8;17;12|,63;8;17;12|63;8;17;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,63;8;17;12|63;8;17;12|,63;8;17;12|63;8;17;12|,100|100|,100|100|
12,100|100|,63;8;17;12|63;8;17;12|,0.0|0.0|,63;8;17;12|63;8;17;12|,56;12;14;18|56;12;14;18|,56;12;14;18|56;12;14;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;12;14;18|56;12;14;18|,56;12;14;18|56;12;14;18|,100|100|,100|100|
13,100|100|,56;12;14;18|56;12;14;18|,0.0|0.0|,56;12;14;18|56;12;14;18|,48;15;14;23|48;15;14;23|,48;15;14;23|48;15;14;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,48;15;14;23|48;15;14;23|,48;15;14;23|48;15;14;23|,100|100|,100|100|
14,100|100|,48;15;14;23|48;15;14;23|,0.0|0.0|,48;15;14;23|48;15;14;23|,45;10;19;26|45;10;19;26|,45;10;19;26|45;10;19;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,45;10;19;26|45;10;19;26|,45;10;19;26|45;10;19;26|,100|100|,100|100|
15,100|100|,45;10;19;26|45;10;19;26|,0.0|0.0|,45;10;19;26|45;10;19;26|,39;12;18;31|39;12;18;31|,39;12;18;31|39;12;18;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,39;12;18;31|39;12;18;31|,39;12;18;31|39;12;18;31|,100|100|,100|100|
16,100|100|,39;12;18;31|39;12;18;31|,0.0|0.0|,39;12;18;31|39;12;18;31|,36;11;17;36|36;11;17;36|,36;11;17;36|36;11;17;36|,100|100|,0;0;0;0|0;0;0;0|,100|100|,36;11;17;36|36;11;17;36|,36;11;17;36|36;11;17;36|,100|100|,100|100|
17,100|100|,36;11;17;36|36;11;17;36|,0.0|0.0|,36;11;17;36|36;11;17;36|,31;11;19;39|31;11;19;39|,31;11;19;39|31;11;19;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,31;11;19;39|31;11;19;39|,31;11;19;39|31;11;19;39|,100|100|,100|100|
18,100|100|,31;11;19;39|31;11;19;39|,0.0|0.0|,31;11;19;39|31;11;19;39|,29;9;13;49|29;9;13;49|,29;9;13;49|29;9;13;49|,100|100|,0;0;0;0|0;0;0;0|,100|100|,29;9;13;49|29;9;13;49|,29;9;13;49|29;9;13;49|,100|100|,100|100|
19,100|100|,29;9;13;49|29;9;13;49|,0.0|0.0|,29;9;13;49|29;9;13;49|,27;6;15;52|27;6;15;52|,27;6;15;52|27;6;15;52|,100|100|,0;0;0;0|0;0;0;0|,100|100|,27;6;15;52|27;6;15;52|,27;6;15;52|27;6;15;52|,100|100|,100|100|
20,100|100|,27;6;15;52|27;6;15;52|,0.0|0.0|,27;6;15;52|27;6;15;52|,23;7;14;56|23;7;14;56|,23;7;14;56|23;7;14;56|,100|100|,0;0;0;0|0;0;0;0|,100|100|,23;7;14;56|23;7;14;56|,23;7;14;56|23;7;14;56|,100|100|,100|100|
21,100|100|,23;7;14;56|23;7;14;56|,0.0|0.0|,23;7;14;56|23;7;14;56|,22;3;16;59|22;3;16;59|,22;3;16;59|22;3;16;59|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;3;16;59|22;3;16;59|,22;3;16;59|22;3;16;59|,100|100|,100|100|
22,100|100|,22;3;16;59|22;3;16;59|,0.0|0.0|,22;3;16;59|22;3;16;59|,21;2;17;60|21;2;17;60|,21;2;17;60|21;2;17;60|,100|100|,0;0;0;0|0;0;0;0|,100|100|,21;2;17;60|21;2;17;60|,21;2;17;60|21;2;17;60|,100|100|,100|100|
23,100|100|,21;2;17;60|21;2;17;60|,0.0|0.0|,21;2;17;60|21;2;17;60|,20;2;16;62|20;2;16;62|,20;2;16;62|20;2;16;62|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;2;16;62|20;2;16;62|,20;2;16;62|20;2;16;62|,100|100|,100|100|
24,100|100|,20;2;16;62|20;2;16;62|,0.0|0.0|,20;2;16;62|20;2;16;62|,19;3;13;65|19;3;13;65|,19;3;13;65|19;3;13;65|,100|100|,0;0;0;0|0;0;0;0|,100|100|,19;3;13;65|19;3;13;65|,19;3;13;65|19;3;13;65|,100|100|,100|100|
25,100|100|,19;3;13;65|19;3;13;65|,0.0|0.0|,19;3;13;65|19;3;13;65|,18;2;14;66|18;2;14;66|,18;2;14;66|18;2;14;66|,100|100|,0;0;0;0|0;0;0;0|,100|100|,18;2;14;66|18;2;14;66|,18;2;14;66|18;2;14;66|,100|100|,100|100|
26,100|100|,18;2;14;66|18;2;14;66|,0.0|0.0|,18;2;14;66|18;2;14;66|,16;4;11;69|16;4;11;69|,16;4;11;69|16;4;11;69|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;4;11;69|16;4;11;69|,16;4;11;69|16;4;11;69|,100|100|,100|100|
27,100|100|,16;4;11;69|16;4;11;69|,0.0|0.0|,16;4;11;69|16;4;11;69|,16;1;11;72|16;1;11;72|,16;1;11;72|16;1;11;72|,100|100|,0;0;0;0|0;0;0;0|,100|100|,16;1;11;72|16;1;11;72|,16;1;11;72|16;1;11;72|,100|100|,100|100|
28,100|100|,16;1;11;72|16;1;11;72|,0.0|0.0|,16;1;11;72|16;1;11;72|,15;2;10;73|15;2;10;73|,15;2;10;73|15;2;10;73|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;2;10;73|15;2;10;73|,15;2;10;73|15;2;10;73|,100|100|,100|100|
29,100|100|,15;2;10;73|15;2;10;73|,0.0|0.0|,15;2;10;73|15;2;10;73|,14;2;7;77|14;2;7;77|,14;2;7;77|14;2;7;77|,100|100|,0;0;0;0|0;0;0;0|,100|100|,14;2;7;77|14;2;7;77|,14;2;7;77|14;2;7;77|,100|100|,100|100|
30,100|100|,14;2;7;77|14;2;7;77|,0.0|0.0|,14;2;7;77|14;2;7;77|,13;3;6;78|13;3;6;78|,13;3;6;78|13;3;6;78|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;3;6;78|13;3;6;78|,13;3;6;78|13;3;6;78|,100|100|,100|100|
31,100|100|,13;3;6;78|13;3;6;78|,0.0|0.0|,13;3;6;78|13;3;6;78|,13;1;7;79|13;1;7;79|,13;1;7;79|13;1;7;79|,100|100|,0;0;0;0|0;0;0;0|,100|100|,13;1;7;79|13;1;7;79|,13;1;7;79|13;1;7;79|,100|100|,100|100|
32,100|100|,13;1;7;79|13;1;7;79|,0.0|0.0|,13;1;7;79|13;1;7;79|,12;2;3;83|12;2;3;83|,12;2;3;83|12;2;3;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;2;3;83|12;2;3;83|,12;2;3;83|12;2;3;83|,100|100|,100|100|
33,100|100|,12;2;3;83|12;2;3;83|,0.0|0.0|,12;2;3;83|12;2;3;83|,12;1;4;83|12;1;4;83|,12;1;4;83|12;1;4;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;1;4;83|12;1;4;83|,12;1;4;83|12;1;4;83|,100|100|,100|100|
34,100|100|,12;1;4;83|12;1;4;83|,0.0|0.0|,12;1;4;83|12;1;4;83|,11;1;5;83|11;1;5;83|,11;1;5;83|11;1;5;83|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;1;5;83|11;1;5;83|,11;1;5;83|11;1;5;83|,100|100|,100|100|
35,100|100|,11;1;5;83|11;1;5;83|,0.0|0.0|,11;1;5;83|11;1;5;83|,11;0;5;84|11;0;5;84|,11;0;5;84|11;0;5;84|,100|100|,0;0;0;0|0;0;0;0|,100|100|,11;0;5;84|11;0;5;84|,11;0;5;84|11;0;5;84|,100|100|,100|100|
36,100|100|,11;0;5;84|11;0;5;84|,0.0|0.0|,11;0;5;84|11;0;5;84|,10;1;4;85|10;1;4;85|,10;1;4;85|10;1;4;85|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;1;4;85|10;1;4;85|,10;1;4;85|10;1;4;85|,100|100|,100|100|
37,100|100|,10;1;4;85|10;1;4;85|,0.0|0.0|,10;1;4;85|10;1;4;85|,10;1;3;86|10;1;3;86|,10;1;3;86|10;1;3;86|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;1;3;86|10;1;3;86|,10;1;3;86|10;1;3;86|,100|100|,100|100|
38,100|100|,10;1;3;86|10;1;3;86|,0.0|0.0|,10;1;3;86|10;1;3;86|,10;0;3;87|10;0;3;87|,10;0;3;87|10;0;3;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;3;87|10;0;3;87|,10;0;3;87|10;0;3;87|,100|100|,100|100|
39,100|100|,10;0;3;87|10;0;3;87|,0.0|0.0|,10;0;3;87|10;0;3;87|,10;0;3;87|10;0;3;87|,10;0;3;87|10;0;3;87|,100|100|,0;0;0;0|0;0;0;0|,100|100|,10;0;3;87|10;0;3;87|,10;0;3;87|10;0;3;87|,100|100|,100|100|
