Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,0;0;0|0;0;0|,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,100|100|
1,100|100|,86;14;0|86;14;0|,9.5|9.5|,86;14;0|86;14;0|,80;20;0|80;20;0|,80;20;0|80;20;0|,100|100|,0;0;0|0;0;0|,100|100|,80;20;0|80;20;0|,80;20;0|80;20;0|,100|100|,100|100|
2,100|100|,80;20;0|80;20;0|,9.48|9.48|,80;20;0|80;20;0|,73;27;0|73;27;0|,73;27;0|73;27;0|,100|100|,0;0;0|0;0;0|,100|100|,73;27;0|73;27;0|,73;27;0|73;27;0|,100|100|,100|100|
3,100|100|,73;27;0|73;27;0|,10.05|10.05|,73;27;0|73;27;0|,68;32;0|68;32;0|,68;32;0|68;32;0|,100|100|,0;0;0|0;0;0|,100|100|,68;32;0|68;32;0|,68;32;0|68;32;0|,100|100|,100|100|
4,100|100|,68;32;0|68;32;0|,11.25|11.25|,68;32;0|68;32;0|,61;35;4|61;35;4|,61;35;4|61;35;4|,100|100|,0;0;0|0;0;0|,100|100|,61;35;4|61;35;4|,61;35;4|61;35;4|,100|100|,100|100|
5,100|100|,61;35;4|61;35;4|,12.76|12.76|,61;35;4|61;35;4|,58;37;5|58;37;5|,58;37;5|58;37;5|,100|100|,0;0;0|0;0;0|,100|100|,58;37;5|58;37;5|,58;37;5|58;37;5|,100|100|,100|100|
6,100|100|,58;37;5|58;37;5|,14.35|14.35|,58;37;5|58;37;5|,47;47;6|47;47;6|,47;47;6|47;47;6|,100|100|,0;0;0|0;0;0|,100|100|,47;47;6|47;47;6|,47;47;6|47;47;6|,100|100|,100|100|
7,100|100|,47;47;6|47;47;6|,15.89|15.89|,47;47;6|47;47;6|,41;50;9|41;50;9|,41;50;9|41;50;9|,100|100|,0;0;0|0;0;0|,100|100|,41;50;9|41;50;9|,41;50;9|41;50;9|,100|100|,100|100|
8,100|100|,41;50;9|41;50;9|,18.21|18.21|,41;50;9|41;50;9|,35;56;9|35;56;9|,35;56;9|35;56;9|,100|100|,0;0;0|0;0;0|,100|100|,35;56;9|35;56;9|,35;56;9|35;56;9|,100|100|,100|100|
9,100|100|,35;56;9|35;56;9|,20.48|20.48|,35;56;9|35;56;9|,32;56;12|32;56;12|,32;56;12|32;56;12|,100|100|,0;0;0|0;0;0|,100|100|,32;56;12|32;56;12|,32;56;12|32;56;12|,100|100|,100|100|
10,100|100|,32;56;12|32;56;12|,23.01|23.01|,32;56;12|32;56;12|,25;60;15|25;60;15|,25;60;15|25;60;15|,100|100|,0;0;0|0;0;0|,100|100|,25;60;15|25;60;15|,25;60;15|25;60;15|,100|100|,100|100|
11,100|100|,25;60;15|25;60;15|,25.16|25.16|,25;60;15|25;60;15|,23;61;16|23;61;16|,23;61;16|23;61;16|,100|100|,0;0;0|0;0;0|,100|100|,23;61;16|23;61;16|,23;61;16|23;61;16|,100|100|,100|100|
12,100|100|,23;61;16|23;61;16|,27.38|27.38|,23;61;16|23;61;16|,18;61;21|18;61;21|,18;61;21|18;61;21|,100|100|,0;0;0|0;0;0|,100|100|,18;61;21|18;61;21|,18;61;21|18;61;21|,100|100|,100|100|
13,100|100|,18;61;21|18;61;21|,29.37|29.37|,18;61;21|18;61;21|,17;62;21|17;62;21|,17;62;21|17;62;21|,100|100|,0;0;0|0;0;0|,100|100|,17;62;21|17;62;21|,17;62;21|17;62;21|,100|100|,100|100|
14,100|100|,17;62;21|17;62;21|,31.07|31.07|,17;62;21|17;62;21|,13;62;25|13;62;25|,13;62;25|13;62;25|,100|100|,0;0;0|0;0;0|,100|100|,13;62;25|13;62;25|,13;62;25|13;62;25|,100|100|,100|100|
15,100|100|,13;62;25|13;62;25|,32.61|32.61|,13;62;25|13;62;25|,10;63;27|10;63;27|,10;63;27|10;63;27|,100|100|,0;0;0|0;0;0|,100|100|,10;63;27|10;63;27|,10;63;27|10;63;27|,100|100|,100|100|
16,100|100|,10;63;27|10;63;27|,33.92|33.92|,10;63;27|10;63;27|,10;60;30|10;60;30|,10;60;30|10;60;30|,100|100|,0;0;0|0;0;0|,100|100|,10;60;30|10;60;30|,10;60;30|10;60;30|,100|100|,100|100|
17,100|100|,10;60;30|10;60;30|,35.13|35.13|,10;60;30|10;60;30|,8;59;33|8;59;33|,8;59;33|8;59;33|,100|100|,0;0;0|0;0;0|,100|100|,8;59;33|8;59;33|,8;59;33|8;59;33|,100|100|,100|100|
18,100|100|,8;59;33|8;59;33|,35.86|35.86|,8;59;33|8;59;33|,8;54;38|8;54;38|,8;54;38|8;54;38|,100|100|,0;0;0|0;0;0|,100|100|,8;54;38|8;54;38|,8;54;38|8;54;38|,100|100|,100|100|
19,100|100|,8;54;38|8;54;38|,36.38|36.38|,8;54;38|8;54;38|,6;53;41|6;53;41|,6;53;41|6;53;41|,100|100|,0;0;0|0;0;0|,100|100|,6;53;41|6;53;41|,6;53;41|6;53;41|,100|100|,100|100|
20,100|100|,6;53;41|6;53;41|,36.32|36.32|,6;53;41|6;53;41|,6;52;42|6;52;42|,6;52;42|6;52;42|,100|100|,0;0;0|0;0;0|,100|100|,6;52;42|6;52;42|,6;52;42|6;52;42|,100|100|,100|100|
21,100|100|,6;52;42|6;52;42|,36.18|36.18|,6;52;42|6;52;42|,5;48;47|5;48;47|,5;48;47|5;48;47|,100|100|,0;0;0|0;0;0|,100|100|,5;48;47|5;48;47|,5;48;47|5;48;47|,100|100|,100|100|
22,100|100|,5;48;47|5;48;47|,35.95|35.95|,5;48;47|5;48;47|,5;44;51|5;44;51|,5;44;51|5;44;51|,100|100|,0;0;0|0;0;0|,100|100|,5;44;51|5;44;51|,5;44;51|5;44;51|,100|100|,100|100|
23,100|100|,5;44;51|5;44;51|,35.36|35.36|,5;44;51|5;44;51|,4;42;54|4;42;54|,4;42;54|4;42;54|,100|100|,0;0;0|0;0;0|,100|100|,4;42;54|4;42;54|,4;42;54|4;42;54|,100|100|,100|100|
24,100|100|,4;42;54|4;42;54|,34.45|34.45|,4;42;54|4;42;54|,2;42;56|2;42;56|,2;42;56|2;42;56|,100|100|,0;0;0|0;0;0|,100|100|,2;42;56|2;42;56|,2;42;56|2;42;56|,100|100|,100|100|
25,100|100|,2;42;56|2;42;56|,33.49|33.49|,2;42;56|2;42;56|,2;40;58|2;40;58|,2;40;58|2;40;58|,100|100|,0;0;0|0;0;0|,100|100|,2;40;58|2;40;58|,2;40;58|2;40;58|,100|100|,100|100|
26,100|100|,2;40;58|2;40;58|,32.66|32.66|,2;40;58|2;40;58|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,0;0;0|0;0;0|,100|100|,1;40;59|1;40;59|,1;40;59|1;40;59|,100|100|,100|100|
27,100|100|,1;40;59|1;40;59|,31.76|31.76|,1;40;59|1;40;59|,1;37;62|1;37;62|,1;37;62|1;37;62|,100|100|,0;0;0|0;0;0|,100|100|,1;37;62|1;37;62|,1;37;62|1;37;62|,100|100|,100|100|
28,100|100|,1;37;62|1;37;62|,31.0|31.0|,1;37;62|1;37;62|,1;36;63|1;36;63|,1;36;63|1;36;63|,100|100|,0;0;0|0;0;0|,100|100|,1;36;63|1;36;63|,1;36;63|1;36;63|,100|100|,100|100|
29,100|100|,1;36;63|1;36;63|,30.05|30.05|,1;36;63|1;36;63|,1;33;66|1;33;66|,1;33;66|1;33;66|,100|100|,0;0;0|0;0;0|,100|100|,1;33;66|1;33;66|,1;33;66|1;33;66|,100|100|,100|100|
30,100|100|,1;33;66|1;33;66|,29.14|29.14|,1;33;66|1;33;66|,1;32;67|1;32;67|,1;32;67|1;32;67|,100|100|,0;0;0|0;0;0|,100|100|,1;32;67|1;32;67|,1;32;67|1;32;67|,100|100|,100|100|
31,100|100|,1;32;67|1;32;67|,28.07|28.07|,1;32;67|1;32;67|,1;32;67|1;32;67|,1;32;67|1;32;67|,100|100|,0;0;0|0;0;0|,100|100|,1;32;67|1;32;67|,1;32;67|1;32;67|,100|100|,100|100|
32,100|100|,1;32;67|1;32;67|,27.06|27.06|,1;32;67|1;32;67|,1;31;68|1;31;68|,1;31;68|1;31;68|,100|100|,0;0;0|0;0;0|,100|100|,1;31;68|1;31;68|,1;31;68|1;31;68|,100|100|,100|100|
33,100|100|,1;31;68|1;31;68|,26.2|26.2|,1;31;68|1;31;68|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,0;0;0|0;0;0|,100|100|,0;32;68|0;32;68|,0;32;68|0;32;68|,100|100|,100|100|
34,100|100|,0;32;68|0;32;68|,25.37|25.37|,0;32;68|0;32;68|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,0;0;0|0;0;0|,100|100|,0;30;70|0;30;70|,0;30;70|0;30;70|,100|100|,100|100|
35,100|100|,0;30;70|0;30;70|,24.77|24.77|,0;30;70|0;30;70|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,0;0;0|0;0;0|,100|100|,0;27;73|0;27;73|,0;27;73|0;27;73|,100|100|,100|100|
36,100|100|,0;27;73|0;27;73|,24.05|24.05|,0;27;73|0;27;73|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,0;0;0|0;0;0|,100|100|,0;26;74|0;26;74|,0;26;74|0;26;74|,100|100|,100|100|
37,100|100|,0;26;74|0;26;74|,23.14|23.14|,0;26;74|0;26;74|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,0;0;0|0;0;0|,100|100|,0;24;76|0;24;76|,0;24;76|0;24;76|,100|100|,100|100|
38,100|100|,0;24;76|0;24;76|,22.27|22.27|,0;24;76|0;24;76|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,0;0;0|0;0;0|,100|100|,0;23;77|0;23;77|,0;23;77|0;23;77|,100|100|,100|100|
39,100|100|,0;23;77|0;23;77|,21.33|21.33|,0;23;77|0;23;77|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,0;0;0|0;0;0|,100|100|,0;22;78|0;22;78|,0;22;78|0;22;78|,100|100|,100|100|
40,100|100|,0;22;78|0;22;78|,20.43|20.43|,0;22;78|0;22;78|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,0;0;0|0;0;0|,100|100|,0;20;80|0;20;80|,0;20;80|0;20;80|,100|100|,100|100|
41,100|100|,0;20;80|0;20;80|,19.57|19.57|,0;20;80|0;20;80|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
42,100|100|,0;18;82|0;18;82|,18.63|18.63|,0;18;82|0;18;82|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,0;0;0|0;0;0|,100|100|,0;18;82|0;18;82|,0;18;82|0;18;82|,100|100|,100|100|
43,100|100|,0;18;82|0;18;82|,17.64|17.64|,0;18;82|0;18;82|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
44,100|100|,0;16;84|0;16;84|,16.79|16.79|,0;16;84|0;16;84|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,0;0;0|0;0;0|,100|100|,0;16;84|0;16;84|,0;16;84|0;16;84|,100|100|,100|100|
45,100|100|,0;16;84|0;16;84|,15.87|15.87|,0;16;84|0;16;84|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
46,100|100|,0;15;85|0;15;85|,15.09|15.09|,0;15;85|0;15;85|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
47,100|100|,0;15;85|0;15;85|,14.33|14.33|,0;15;85|0;15;85|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
48,100|100|,0;15;85|0;15;85|,13.68|13.68|,0;15;85|0;15;85|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,0;0;0|0;0;0|,100|100|,0;15;85|0;15;85|,0;15;85|0;15;85|,100|100|,100|100|
49,100|100|,0;15;85|0;15;85|,13.13|13.13|,0;15;85|0;15;85|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,0;0;0|0;0;0|,100|100|,0;12;88|0;12;88|,0;12;88|0;12;88|,100|100|,100|100|
50,100|100|,0;12;88|0;12;88|,12.66|12.66|,0;12;88|0;12;88|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,0;0;0|0;0;0|,100|100|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,100|100|
51,100|100|,0;10;90|0;10;90|,11.96|11.96|,0;10;90|0;10;90|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,0;0;0|0;0;0|,100|100|,0;10;90|0;10;90|,0;10;90|0;10;90|,100|100|,100|100|
52,100|100|,0;10;90|0;10;90|,11.17|11.17|,0;10;90|0;10;90|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,0;0;0|0;0;0|,100|100|,0;9;91|0;9;91|,0;9;91|0;9;91|,100|100|,100|100|
53,100|100|,0;9;91|0;9;91|,10.49|10.49|,0;9;91|0;9;91|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,0;0;0|0;0;0|,100|100|,0;8;92|0;8;92|,0;8;92|0;8;92|,100|100|,100|100|
54,100|100|,0;8;92|0;8;92|,9.82|9.82|,0;8;92|0;8;92|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,0;0;0|0;0;0|,100|100|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,100|100|
55,100|100|,0;7;93|0;7;93|,9.14|9.14|,0;7;93|0;7;93|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,0;0;0|0;0;0|,100|100|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,100|100|
56,100|100|,0;7;93|0;7;93|,8.47|8.47|,0;7;93|0;7;93|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,0;0;0|0;0;0|,100|100|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,100|100|
57,100|100|,0;7;93|0;7;93|,7.9|7.9|,0;7;93|0;7;93|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,0;0;0|0;0;0|,100|100|,0;7;93|0;7;93|,0;7;93|0;7;93|,100|100|,100|100|
