Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;13;0|87;13;0|,0.0|0.0|,87;13;0|87;13;0|,80;18;2|80;18;2|,80;18;2|80;18;2|,100|100|,0;0;0|0;0;0|,100|100|,80;18;2|80;18;2|,80;18;2|80;18;2|,100|100|,100|100|
1,100|100|,80;18;2|80;18;2|,0.0|0.0|,80;18;2|80;18;2|,69;25;6|69;25;6|,69;25;6|69;25;6|,100|100|,0;0;0|0;0;0|,100|100|,69;25;6|69;25;6|,69;25;6|69;25;6|,100|100|,100|100|
2,100|100|,69;25;6|69;25;6|,0.0|0.0|,69;25;6|69;25;6|,58;34;8|58;34;8|,58;34;8|58;34;8|,100|100|,0;0;0|0;0;0|,100|100|,58;34;8|58;34;8|,58;34;8|58;34;8|,100|100|,100|100|
3,100|100|,58;34;8|58;34;8|,0.0|0.0|,58;34;8|58;34;8|,50;39;11|50;39;11|,50;39;11|50;39;11|,100|100|,0;0;0|0;0;0|,100|100|,50;39;11|50;39;11|,50;39;11|50;39;11|,100|100|,100|100|
4,100|100|,50;39;11|50;39;11|,0.0|0.0|,50;39;11|50;39;11|,38;45;17|38;45;17|,38;45;17|38;45;17|,100|100|,0;0;0|0;0;0|,100|100|,38;45;17|38;45;17|,38;45;17|38;45;17|,100|100|,100|100|
5,100|100|,38;45;17|38;45;17|,0.0|0.0|,38;45;17|38;45;17|,35;44;21|35;44;21|,35;44;21|35;44;21|,100|100|,0;0;0|0;0;0|,100|100|,35;44;21|35;44;21|,35;44;21|35;44;21|,100|100|,100|100|
6,100|100|,35;44;21|35;44;21|,0.0|0.0|,35;44;21|35;44;21|,28;45;27|28;45;27|,28;45;27|28;45;27|,100|100|,0;0;0|0;0;0|,100|100|,28;45;27|28;45;27|,28;45;27|28;45;27|,100|100|,100|100|
7,100|100|,28;45;27|28;45;27|,0.0|0.0|,28;45;27|28;45;27|,29;45;26|29;45;26|,29;45;26|29;45;26|,100|100|,0;0;0|0;0;0|,100|100|,29;45;26|29;45;26|,29;45;26|29;45;26|,100|100|,100|100|
8,100|100|,29;45;26|29;45;26|,0.0|0.0|,29;45;26|29;45;26|,29;43;28|29;43;28|,29;43;28|29;43;28|,100|100|,0;0;0|0;0;0|,100|100|,29;43;28|29;43;28|,29;43;28|29;43;28|,100|100|,100|100|
9,100|100|,29;43;28|29;43;28|,0.0|0.0|,29;43;28|29;43;28|,29;40;31|29;40;31|,29;40;31|29;40;31|,100|100|,0;0;0|0;0;0|,100|100|,29;40;31|29;40;31|,29;40;31|29;40;31|,100|100|,100|100|
10,100|100|,29;40;31|29;40;31|,0.0|0.0|,29;40;31|29;40;31|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,0;0;0|0;0;0|,100|100|,34;35;31|34;35;31|,34;35;31|34;35;31|,100|100|,100|100|
11,100|100|,34;35;31|34;35;31|,0.0|0.0|,34;35;31|34;35;31|,35;35;30|35;35;30|,35;35;30|35;35;30|,100|100|,0;0;0|0;0;0|,100|100|,35;35;30|35;35;30|,35;35;30|35;35;30|,100|100|,100|100|
12,100|100|,35;35;30|35;35;30|,0.0|0.0|,35;35;30|35;35;30|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,0;0;0|0;0;0|,100|100|,34;37;29|34;37;29|,34;37;29|34;37;29|,100|100|,100|100|
13,100|100|,34;37;29|34;37;29|,0.0|0.0|,34;37;29|34;37;29|,30;35;35|30;35;35|,30;35;35|30;35;35|,100|100|,0;0;0|0;0;0|,100|100|,30;35;35|30;35;35|,30;35;35|30;35;35|,100|100|,100|100|
14,100|100|,30;35;35|30;35;35|,0.0|0.0|,30;35;35|30;35;35|,34;26;40|34;26;40|,34;26;40|34;26;40|,100|100|,0;0;0|0;0;0|,100|100|,34;26;40|34;26;40|,34;26;40|34;26;40|,100|100|,100|100|
15,100|100|,34;26;40|34;26;40|,0.0|0.0|,34;26;40|34;26;40|,43;24;33|43;24;33|,43;24;33|43;24;33|,100|100|,0;0;0|0;0;0|,100|100|,43;24;33|43;24;33|,43;24;33|43;24;33|,100|100|,100|100|
16,100|100|,43;24;33|43;24;33|,0.0|0.0|,43;24;33|43;24;33|,42;26;32|42;26;32|,42;26;32|42;26;32|,100|100|,0;0;0|0;0;0|,100|100|,42;26;32|42;26;32|,42;26;32|42;26;32|,100|100|,100|100|
17,100|100|,42;26;32|42;26;32|,0.0|0.0|,42;26;32|42;26;32|,45;28;27|45;28;27|,45;28;27|45;28;27|,100|100|,0;0;0|0;0;0|,100|100|,45;28;27|45;28;27|,45;28;27|45;28;27|,100|100|,100|100|
18,100|100|,45;28;27|45;28;27|,0.0|0.0|,45;28;27|45;28;27|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,0;0;0|0;0;0|,100|100|,49;25;26|49;25;26|,49;25;26|49;25;26|,100|100|,100|100|
19,100|100|,49;25;26|49;25;26|,0.0|0.0|,49;25;26|49;25;26|,47;21;32|47;21;32|,47;21;32|47;21;32|,100|100|,0;0;0|0;0;0|,100|100|,47;21;32|47;21;32|,47;21;32|47;21;32|,100|100|,100|100|
20,100|100|,47;21;32|47;21;32|,0.0|0.0|,47;21;32|47;21;32|,49;21;30|49;21;30|,49;21;30|49;21;30|,100|100|,0;0;0|0;0;0|,100|100|,49;21;30|49;21;30|,49;21;30|49;21;30|,100|100|,100|100|
21,100|100|,49;21;30|49;21;30|,0.0|0.0|,49;21;30|49;21;30|,54;16;30|54;16;30|,54;16;30|54;16;30|,100|100|,0;0;0|0;0;0|,100|100|,54;16;30|54;16;30|,54;16;30|54;16;30|,100|100|,100|100|
