Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,87;0;13;0|87;0;13;0|,0.0|0.0|,87;0;13;0|87;0;13;0|,80;7;12;1|80;7;12;1|,80;7;12;1|80;7;12;1|,100|100|,0;0;0;0|0;0;0;0|,100|100|,80;7;12;1|80;7;12;1|,80;7;12;1|80;7;12;1|,100|100|,100|100|
1,100|100|,80;7;12;1|80;7;12;1|,0.0|0.0|,80;7;12;1|80;7;12;1|,73;11;13;3|73;11;13;3|,73;11;13;3|73;11;13;3|,100|100|,0;0;0;0|0;0;0;0|,100|100|,73;11;13;3|73;11;13;3|,73;11;13;3|73;11;13;3|,100|100|,100|100|
2,100|100|,73;11;13;3|73;11;13;3|,0.0|0.0|,73;11;13;3|73;11;13;3|,70;9;14;7|70;9;14;7|,70;9;14;7|70;9;14;7|,100|100|,0;0;0;0|0;0;0;0|,100|100|,70;9;14;7|70;9;14;7|,70;9;14;7|70;9;14;7|,100|100|,100|100|
3,100|100|,70;9;14;7|70;9;14;7|,0.0|0.0|,70;9;14;7|70;9;14;7|,65;9;16;10|65;9;16;10|,65;9;16;10|65;9;16;10|,100|100|,0;0;0;0|0;0;0;0|,100|100|,65;9;16;10|65;9;16;10|,65;9;16;10|65;9;16;10|,100|100|,100|100|
4,100|100|,65;9;16;10|65;9;16;10|,0.0|0.0|,65;9;16;10|65;9;16;10|,60;10;18;12|60;10;18;12|,60;10;18;12|60;10;18;12|,100|100|,0;0;0;0|0;0;0;0|,100|100|,60;10;18;12|60;10;18;12|,60;10;18;12|60;10;18;12|,100|100|,100|100|
5,100|100|,60;10;18;12|60;10;18;12|,0.0|0.0|,60;10;18;12|60;10;18;12|,56;10;17;17|56;10;17;17|,56;10;17;17|56;10;17;17|,100|100|,0;0;0;0|0;0;0;0|,100|100|,56;10;17;17|56;10;17;17|,56;10;17;17|56;10;17;17|,100|100|,100|100|
6,100|100|,56;10;17;17|56;10;17;17|,0.0|0.0|,56;10;17;17|56;10;17;17|,54;6;22;18|54;6;22;18|,54;6;22;18|54;6;22;18|,100|100|,0;0;0;0|0;0;0;0|,100|100|,54;6;22;18|54;6;22;18|,54;6;22;18|54;6;22;18|,100|100|,100|100|
7,100|100|,54;6;22;18|54;6;22;18|,0.0|0.0|,54;6;22;18|54;6;22;18|,44;12;21;23|44;12;21;23|,44;12;21;23|44;12;21;23|,100|100|,0;0;0;0|0;0;0;0|,100|100|,44;12;21;23|44;12;21;23|,44;12;21;23|44;12;21;23|,100|100|,100|100|
8,100|100|,44;12;21;23|44;12;21;23|,0.0|0.0|,44;12;21;23|44;12;21;23|,40;9;25;26|40;9;25;26|,40;9;25;26|40;9;25;26|,100|100|,0;0;0;0|0;0;0;0|,100|100|,40;9;25;26|40;9;25;26|,40;9;25;26|40;9;25;26|,100|100|,100|100|
9,100|100|,40;9;25;26|40;9;25;26|,0.0|0.0|,40;9;25;26|40;9;25;26|,36;6;27;31|36;6;27;31|,36;6;27;31|36;6;27;31|,100|100|,0;0;0;0|0;0;0;0|,100|100|,36;6;27;31|36;6;27;31|,36;6;27;31|36;6;27;31|,100|100|,100|100|
10,100|100|,36;6;27;31|36;6;27;31|,0.0|0.0|,36;6;27;31|36;6;27;31|,34;7;26;33|34;7;26;33|,34;7;26;33|34;7;26;33|,100|100|,0;0;0;0|0;0;0;0|,100|100|,34;7;26;33|34;7;26;33|,34;7;26;33|34;7;26;33|,100|100|,100|100|
11,100|100|,34;7;26;33|34;7;26;33|,0.0|0.0|,34;7;26;33|34;7;26;33|,30;7;24;39|30;7;24;39|,30;7;24;39|30;7;24;39|,100|100|,0;0;0;0|0;0;0;0|,100|100|,30;7;24;39|30;7;24;39|,30;7;24;39|30;7;24;39|,100|100|,100|100|
12,100|100|,30;7;24;39|30;7;24;39|,0.0|0.0|,30;7;24;39|30;7;24;39|,25;8;21;46|25;8;21;46|,25;8;21;46|25;8;21;46|,100|100|,0;0;0;0|0;0;0;0|,100|100|,25;8;21;46|25;8;21;46|,25;8;21;46|25;8;21;46|,100|100|,100|100|
13,100|100|,25;8;21;46|25;8;21;46|,0.0|0.0|,25;8;21;46|25;8;21;46|,22;7;25;46|22;7;25;46|,22;7;25;46|22;7;25;46|,100|100|,0;0;0;0|0;0;0;0|,100|100|,22;7;25;46|22;7;25;46|,22;7;25;46|22;7;25;46|,100|100|,100|100|
14,100|100|,22;7;25;46|22;7;25;46|,0.0|0.0|,22;7;25;46|22;7;25;46|,20;4;23;53|20;4;23;53|,20;4;23;53|20;4;23;53|,100|100|,0;0;0;0|0;0;0;0|,100|100|,20;4;23;53|20;4;23;53|,20;4;23;53|20;4;23;53|,100|100|,100|100|
15,100|100|,20;4;23;53|20;4;23;53|,0.0|0.0|,20;4;23;53|20;4;23;53|,15;7;22;56|15;7;22;56|,15;7;22;56|15;7;22;56|,100|100|,0;0;0;0|0;0;0;0|,100|100|,15;7;22;56|15;7;22;56|,15;7;22;56|15;7;22;56|,100|100|,100|100|
16,100|100|,15;7;22;56|15;7;22;56|,0.0|0.0|,15;7;22;56|15;7;22;56|,12;8;21;59|12;8;21;59|,12;8;21;59|12;8;21;59|,100|100|,0;0;0;0|0;0;0;0|,100|100|,12;8;21;59|12;8;21;59|,12;8;21;59|12;8;21;59|,100|100|,100|100|
