Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,89;11;0|89;11;0|,10.0|10.0|,89;11;0|89;11;0|,81;19;0|81;19;0|,81;19;0|81;19;0|,100|100|,0;0;0|0;0;0|,100|100|,81;19;0|81;19;0|,81;19;0|81;19;0|,100|100|,100|100|
1,100|100|,81;19;0|81;19;0|,9.6|9.6|,81;19;0|81;19;0|,76;23;1|76;23;1|,76;23;1|76;23;1|,100|100|,0;0;0|0;0;0|,100|100|,76;23;1|76;23;1|,76;23;1|76;23;1|,100|100|,100|100|
2,100|100|,76;23;1|76;23;1|,10.06|10.06|,76;23;1|76;23;1|,65;33;2|65;33;2|,65;33;2|65;33;2|,100|100|,0;0;0|0;0;0|,100|100|,65;33;2|65;33;2|,65;33;2|65;33;2|,100|100|,100|100|
3,100|100|,65;33;2|65;33;2|,10.85|10.85|,65;33;2|65;33;2|,56;39;5|56;39;5|,56;39;5|56;39;5|,100|100|,0;0;0|0;0;0|,100|100|,56;39;5|56;39;5|,56;39;5|56;39;5|,100|100|,100|100|
4,100|100|,56;39;5|56;39;5|,12.52|12.52|,56;39;5|56;39;5|,46;47;7|46;47;7|,46;47;7|46;47;7|,100|100|,0;0;0|0;0;0|,100|100|,46;47;7|46;47;7|,46;47;7|46;47;7|,100|100|,100|100|
5,100|100|,46;47;7|46;47;7|,14.54|14.54|,46;47;7|46;47;7|,38;49;13|38;49;13|,38;49;13|38;49;13|,100|100|,0;0;0|0;0;0|,100|100|,38;49;13|38;49;13|,38;49;13|38;49;13|,100|100|,100|100|
6,100|100|,38;49;13|38;49;13|,17.06|17.06|,38;49;13|38;49;13|,33;54;13|33;54;13|,33;54;13|33;54;13|,100|100|,0;0;0|0;0;0|,100|100|,33;54;13|33;54;13|,33;54;13|33;54;13|,100|100|,100|100|
7,100|100|,33;54;13|33;54;13|,19.4|19.4|,33;54;13|33;54;13|,26;58;16|26;58;16|,26;58;16|26;58;16|,100|100|,0;0;0|0;0;0|,100|100|,26;58;16|26;58;16|,26;58;16|26;58;16|,100|100|,100|100|
8,100|100|,26;58;16|26;58;16|,21.89|21.89|,26;58;16|26;58;16|,22;57;21|22;57;21|,22;57;21|22;57;21|,100|100|,0;0;0|0;0;0|,100|100|,22;57;21|22;57;21|,22;57;21|22;57;21|,100|100|,100|100|
9,100|100|,22;57;21|22;57;21|,24.41|24.41|,22;57;21|22;57;21|,22;55;23|22;55;23|,22;55;23|22;55;23|,100|100|,0;0;0|0;0;0|,100|100|,22;55;23|22;55;23|,22;55;23|22;55;23|,100|100|,100|100|
10,100|100|,22;55;23|22;55;23|,26.45|26.45|,22;55;23|22;55;23|,17;60;23|17;60;23|,17;60;23|17;60;23|,100|100|,0;0;0|0;0;0|,100|100|,17;60;23|17;60;23|,17;60;23|17;60;23|,100|100|,100|100|
11,100|100|,17;60;23|17;60;23|,27.98|27.98|,17;60;23|17;60;23|,16;57;27|16;57;27|,16;57;27|16;57;27|,100|100|,0;0;0|0;0;0|,100|100|,16;57;27|16;57;27|,16;57;27|16;57;27|,100|100|,100|100|
12,100|100|,16;57;27|16;57;27|,29.78|29.78|,16;57;27|16;57;27|,12;58;30|12;58;30|,12;58;30|12;58;30|,100|100|,0;0;0|0;0;0|,100|100|,12;58;30|12;58;30|,12;58;30|12;58;30|,100|100|,100|100|
13,100|100|,12;58;30|12;58;30|,31.02|31.02|,12;58;30|12;58;30|,10;58;32|10;58;32|,10;58;32|10;58;32|,100|100|,0;0;0|0;0;0|,100|100|,10;58;32|10;58;32|,10;58;32|10;58;32|,100|100|,100|100|
