Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,91;9;0|91;9;0|,0.0|0.0|,91;9;0|91;9;0|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,0;0;0|0;0;0|,100|100|,88;11;1|88;11;1|,88;11;1|88;11;1|,100|100|,100|100|
1,100|100|,88;11;1|88;11;1|,0.0|0.0|,88;11;1|88;11;1|,82;16;2|82;16;2|,82;16;2|82;16;2|,100|100|,0;0;0|0;0;0|,100|100|,82;16;2|82;16;2|,82;16;2|82;16;2|,100|100|,100|100|
2,100|100|,82;16;2|82;16;2|,0.0|0.0|,82;16;2|82;16;2|,73;21;6|73;21;6|,73;21;6|73;21;6|,100|100|,0;0;0|0;0;0|,100|100|,73;21;6|73;21;6|,73;21;6|73;21;6|,100|100|,100|100|
3,100|100|,73;21;6|73;21;6|,0.0|0.0|,73;21;6|73;21;6|,67;24;9|67;24;9|,67;24;9|67;24;9|,100|100|,0;0;0|0;0;0|,100|100|,67;24;9|67;24;9|,67;24;9|67;24;9|,100|100|,100|100|
4,100|100|,67;24;9|67;24;9|,0.0|0.0|,67;24;9|67;24;9|,58;26;16|58;26;16|,58;26;16|58;26;16|,100|100|,0;0;0|0;0;0|,100|100|,58;26;16|58;26;16|,58;26;16|58;26;16|,100|100|,100|100|
5,100|100|,58;26;16|58;26;16|,0.0|0.0|,58;26;16|58;26;16|,44;37;19|44;37;19|,44;37;19|44;37;19|,100|100|,0;0;0|0;0;0|,100|100|,44;37;19|44;37;19|,44;37;19|44;37;19|,100|100|,100|100|
6,100|100|,44;37;19|44;37;19|,0.0|0.0|,44;37;19|44;37;19|,36;35;29|36;35;29|,36;35;29|36;35;29|,100|100|,0;0;0|0;0;0|,100|100|,36;35;29|36;35;29|,36;35;29|36;35;29|,100|100|,100|100|
7,100|100|,36;35;29|36;35;29|,0.0|0.0|,36;35;29|36;35;29|,32;32;36|32;32;36|,32;32;36|32;32;36|,100|100|,0;0;0|0;0;0|,100|100|,32;32;36|32;32;36|,32;32;36|32;32;36|,100|100|,100|100|
8,100|100|,32;32;36|32;32;36|,0.0|0.0|,32;32;36|32;32;36|,25;31;44|25;31;44|,25;31;44|25;31;44|,100|100|,0;0;0|0;0;0|,100|100|,25;31;44|25;31;44|,25;31;44|25;31;44|,100|100|,100|100|
9,100|100|,25;31;44|25;31;44|,0.0|0.0|,25;31;44|25;31;44|,19;28;53|19;28;53|,19;28;53|19;28;53|,100|100|,0;0;0|0;0;0|,100|100|,19;28;53|19;28;53|,19;28;53|19;28;53|,100|100|,100|100|
