Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,87;13;0|87;13;0|,87;13;0|87;13;0|,100|100|,0;0;0|0;0;0|,100|100|,87;13;0|87;13;0|,87;13;0|87;13;0|,100|100|,100|100|
1,100|100|,87;13;0|87;13;0|,9.8|9.8|,87;13;0|87;13;0|,79;19;2|79;19;2|,79;19;2|79;19;2|,100|100|,0;0;0|0;0;0|,100|100|,79;19;2|79;19;2|,79;19;2|79;19;2|,100|100|,100|100|
2,100|100|,79;19;2|79;19;2|,10.23|10.23|,79;19;2|79;19;2|,76;22;2|76;22;2|,76;22;2|76;22;2|,100|100|,0;0;0|0;0;0|,100|100|,76;22;2|76;22;2|,76;22;2|76;22;2|,100|100|,100|100|
3,100|100|,76;22;2|76;22;2|,10.9|10.9|,76;22;2|76;22;2|,65;33;2|65;33;2|,65;33;2|65;33;2|,100|100|,0;0;0|0;0;0|,100|100|,65;33;2|65;33;2|,65;33;2|65;33;2|,100|100|,100|100|
4,100|100|,65;33;2|65;33;2|,12.56|12.56|,65;33;2|65;33;2|,60;37;3|60;37;3|,60;37;3|60;37;3|,100|100|,0;0;0|0;0;0|,100|100|,60;37;3|60;37;3|,60;37;3|60;37;3|,100|100|,100|100|
5,100|100|,60;37;3|60;37;3|,14.38|14.38|,60;37;3|60;37;3|,53;42;5|53;42;5|,53;42;5|53;42;5|,100|100|,0;0;0|0;0;0|,100|100|,53;42;5|53;42;5|,53;42;5|53;42;5|,100|100|,100|100|
6,100|100|,53;42;5|53;42;5|,16.42|16.42|,53;42;5|53;42;5|,48;45;7|48;45;7|,48;45;7|48;45;7|,100|100|,0;0;0|0;0;0|,100|100|,48;45;7|48;45;7|,48;45;7|48;45;7|,100|100|,100|100|
7,100|100|,48;45;7|48;45;7|,18.46|18.46|,48;45;7|48;45;7|,39;50;11|39;50;11|,39;50;11|39;50;11|,100|100|,0;0;0|0;0;0|,100|100|,39;50;11|39;50;11|,39;50;11|39;50;11|,100|100|,100|100|
8,100|100|,39;50;11|39;50;11|,20.69|20.69|,39;50;11|39;50;11|,31;55;14|31;55;14|,31;55;14|31;55;14|,100|100|,0;0;0|0;0;0|,100|100|,31;55;14|31;55;14|,31;55;14|31;55;14|,100|100|,100|100|
9,100|100|,31;55;14|31;55;14|,23.09|23.09|,31;55;14|31;55;14|,27;56;17|27;56;17|,27;56;17|27;56;17|,100|100|,0;0;0|0;0;0|,100|100|,27;56;17|27;56;17|,27;56;17|27;56;17|,100|100|,100|100|
10,100|100|,27;56;17|27;56;17|,25.22|25.22|,27;56;17|27;56;17|,17;61;22|17;61;22|,17;61;22|17;61;22|,100|100|,0;0;0|0;0;0|,100|100|,17;61;22|17;61;22|,17;61;22|17;61;22|,100|100|,100|100|
11,100|100|,17;61;22|17;61;22|,27.54|27.54|,17;61;22|17;61;22|,12;63;25|12;63;25|,12;63;25|12;63;25|,100|100|,0;0;0|0;0;0|,100|100|,12;63;25|12;63;25|,12;63;25|12;63;25|,100|100|,100|100|
12,100|100|,12;63;25|12;63;25|,29.71|29.71|,12;63;25|12;63;25|,10;62;28|10;62;28|,10;62;28|10;62;28|,100|100|,0;0;0|0;0;0|,100|100|,10;62;28|10;62;28|,10;62;28|10;62;28|,100|100|,100|100|
13,100|100|,10;62;28|10;62;28|,31.45|31.45|,10;62;28|10;62;28|,8;59;33|8;59;33|,8;59;33|8;59;33|,100|100|,0;0;0|0;0;0|,100|100|,8;59;33|8;59;33|,8;59;33|8;59;33|,100|100|,100|100|
14,100|100|,8;59;33|8;59;33|,32.63|32.63|,8;59;33|8;59;33|,8;56;36|8;56;36|,8;56;36|8;56;36|,100|100|,0;0;0|0;0;0|,100|100|,8;56;36|8;56;36|,8;56;36|8;56;36|,100|100|,100|100|
15,100|100|,8;56;36|8;56;36|,33.34|33.34|,8;56;36|8;56;36|,6;55;39|6;55;39|,6;55;39|6;55;39|,100|100|,0;0;0|0;0;0|,100|100|,6;55;39|6;55;39|,6;55;39|6;55;39|,100|100|,100|100|
16,100|100|,6;55;39|6;55;39|,33.84|33.84|,6;55;39|6;55;39|,4;54;42|4;54;42|,4;54;42|4;54;42|,100|100|,0;0;0|0;0;0|,100|100|,4;54;42|4;54;42|,4;54;42|4;54;42|,100|100|,100|100|
17,100|100|,4;54;42|4;54;42|,34.16|34.16|,4;54;42|4;54;42|,2;56;42|2;56;42|,2;56;42|2;56;42|,100|100|,0;0;0|0;0;0|,100|100|,2;56;42|2;56;42|,2;56;42|2;56;42|,100|100|,100|100|
18,100|100|,2;56;42|2;56;42|,34.64|34.64|,2;56;42|2;56;42|,2;54;44|2;54;44|,2;54;44|2;54;44|,100|100|,0;0;0|0;0;0|,100|100|,2;54;44|2;54;44|,2;54;44|2;54;44|,100|100|,100|100|
19,100|100|,2;54;44|2;54;44|,34.84|34.84|,2;54;44|2;54;44|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,0;0;0|0;0;0|,100|100|,2;50;48|2;50;48|,2;50;48|2;50;48|,100|100|,100|100|
20,100|100|,2;50;48|2;50;48|,34.62|34.62|,2;50;48|2;50;48|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,0;0;0|0;0;0|,100|100|,1;49;50|1;49;50|,1;49;50|1;49;50|,100|100|,100|100|
21,100|100|,1;49;50|1;49;50|,34.32|34.32|,1;49;50|1;49;50|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,0;0;0|0;0;0|,100|100|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,100|100|
22,100|100|,1;48;51|1;48;51|,33.98|33.98|,1;48;51|1;48;51|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,0;0;0|0;0;0|,100|100|,1;48;51|1;48;51|,1;48;51|1;48;51|,100|100|,100|100|
23,100|100|,1;48;51|1;48;51|,33.68|33.68|,1;48;51|1;48;51|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,0;0;0|0;0;0|,100|100|,1;45;54|1;45;54|,1;45;54|1;45;54|,100|100|,100|100|
24,100|100|,1;45;54|1;45;54|,33.13|33.13|,1;45;54|1;45;54|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,0;0;0|0;0;0|,100|100|,1;44;55|1;44;55|,1;44;55|1;44;55|,100|100|,100|100|
