Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,86;14;0|86;14;0|,0.0|0.0|,86;14;0|86;14;0|,77;20;3|77;20;3|,77;20;3|77;20;3|,100|100|,0;0;0|0;0;0|,100|100|,77;20;3|77;20;3|,77;20;3|77;20;3|,100|100|,100|100|
1,100|100|,77;20;3|77;20;3|,0.0|0.0|,77;20;3|77;20;3|,71;22;7|71;22;7|,71;22;7|71;22;7|,100|100|,0;0;0|0;0;0|,100|100|,71;22;7|71;22;7|,71;22;7|71;22;7|,100|100|,100|100|
2,100|100|,71;22;7|71;22;7|,0.0|0.0|,71;22;7|71;22;7|,66;23;11|66;23;11|,66;23;11|66;23;11|,100|100|,0;0;0|0;0;0|,100|100|,66;23;11|66;23;11|,66;23;11|66;23;11|,100|100|,100|100|
3,100|100|,66;23;11|66;23;11|,0.0|0.0|,66;23;11|66;23;11|,63;21;16|63;21;16|,63;21;16|63;21;16|,100|100|,0;0;0|0;0;0|,100|100|,63;21;16|63;21;16|,63;21;16|63;21;16|,100|100|,100|100|
4,100|100|,63;21;16|63;21;16|,0.0|0.0|,63;21;16|63;21;16|,56;20;24|56;20;24|,56;20;24|56;20;24|,100|100|,0;0;0|0;0;0|,100|100|,56;20;24|56;20;24|,56;20;24|56;20;24|,100|100|,100|100|
5,100|100|,56;20;24|56;20;24|,0.0|0.0|,56;20;24|56;20;24|,50;22;28|50;22;28|,50;22;28|50;22;28|,100|100|,0;0;0|0;0;0|,100|100|,50;22;28|50;22;28|,50;22;28|50;22;28|,100|100|,100|100|
6,100|100|,50;22;28|50;22;28|,0.0|0.0|,50;22;28|50;22;28|,44;25;31|44;25;31|,44;25;31|44;25;31|,100|100|,0;0;0|0;0;0|,100|100|,44;25;31|44;25;31|,44;25;31|44;25;31|,100|100|,100|100|
7,100|100|,44;25;31|44;25;31|,0.0|0.0|,44;25;31|44;25;31|,36;26;38|36;26;38|,36;26;38|36;26;38|,100|100|,0;0;0|0;0;0|,100|100|,36;26;38|36;26;38|,36;26;38|36;26;38|,100|100|,100|100|
8,100|100|,36;26;38|36;26;38|,0.0|0.0|,36;26;38|36;26;38|,31;25;44|31;25;44|,31;25;44|31;25;44|,100|100|,0;0;0|0;0;0|,100|100|,31;25;44|31;25;44|,31;25;44|31;25;44|,100|100|,100|100|
9,100|100|,31;25;44|31;25;44|,0.0|0.0|,31;25;44|31;25;44|,29;22;49|29;22;49|,29;22;49|29;22;49|,100|100|,0;0;0|0;0;0|,100|100|,29;22;49|29;22;49|,29;22;49|29;22;49|,100|100|,100|100|
10,100|100|,29;22;49|29;22;49|,0.0|0.0|,29;22;49|29;22;49|,23;23;54|23;23;54|,23;23;54|23;23;54|,100|100|,0;0;0|0;0;0|,100|100|,23;23;54|23;23;54|,23;23;54|23;23;54|,100|100|,100|100|
11,100|100|,23;23;54|23;23;54|,0.0|0.0|,23;23;54|23;23;54|,20;22;58|20;22;58|,20;22;58|20;22;58|,100|100|,0;0;0|0;0;0|,100|100|,20;22;58|20;22;58|,20;22;58|20;22;58|,100|100|,100|100|
12,100|100|,20;22;58|20;22;58|,0.0|0.0|,20;22;58|20;22;58|,18;19;63|18;19;63|,18;19;63|18;19;63|,100|100|,0;0;0|0;0;0|,100|100|,18;19;63|18;19;63|,18;19;63|18;19;63|,100|100|,100|100|
13,100|100|,18;19;63|18;19;63|,0.0|0.0|,18;19;63|18;19;63|,13;20;67|13;20;67|,13;20;67|13;20;67|,100|100|,0;0;0|0;0;0|,100|100|,13;20;67|13;20;67|,13;20;67|13;20;67|,100|100|,100|100|
14,100|100|,13;20;67|13;20;67|,0.0|0.0|,13;20;67|13;20;67|,12;15;73|12;15;73|,12;15;73|12;15;73|,100|100|,0;0;0|0;0;0|,100|100|,12;15;73|12;15;73|,12;15;73|12;15;73|,100|100|,100|100|
15,100|100|,12;15;73|12;15;73|,0.0|0.0|,12;15;73|12;15;73|,11;12;77|11;12;77|,11;12;77|11;12;77|,100|100|,0;0;0|0;0;0|,100|100|,11;12;77|11;12;77|,11;12;77|11;12;77|,100|100|,100|100|
16,100|100|,11;12;77|11;12;77|,0.0|0.0|,11;12;77|11;12;77|,11;6;83|11;6;83|,11;6;83|11;6;83|,100|100|,0;0;0|0;0;0|,100|100|,11;6;83|11;6;83|,11;6;83|11;6;83|,100|100|,100|100|
17,100|100|,11;6;83|11;6;83|,0.0|0.0|,11;6;83|11;6;83|,10;6;84|10;6;84|,10;6;84|10;6;84|,100|100|,0;0;0|0;0;0|,100|100|,10;6;84|10;6;84|,10;6;84|10;6;84|,100|100|,100|100|
18,100|100|,10;6;84|10;6;84|,0.0|0.0|,10;6;84|10;6;84|,10;4;86|10;4;86|,10;4;86|10;4;86|,100|100|,0;0;0|0;0;0|,100|100|,10;4;86|10;4;86|,10;4;86|10;4;86|,100|100|,100|100|
