Year,N_Initial,States_GetMetrics,EnvResivoir_GetMetrics,States_AfterAnyAddedInds,States_SecondUpdate,States_SecondUpdate_AfterDeathsRemoved,N_AfterEmigration,States_AddedAge0s,N_AfterEmiMort,States_ThirdUpdate,States_ThirdUpdate_AfterDeathsRemoved,N_AfterImmigration,N_AfterImmiMort
0,100|100|,90;10;0|90;10;0|,10.0|10.0|,90;10;0|90;10;0|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,0;0;0|0;0;0|,100|100|,86;14;0|86;14;0|,86;14;0|86;14;0|,100|100|,100|100|
1,100|100|,86;14;0|86;14;0|,9.9|9.9|,86;14;0|86;14;0|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,0;0;0|0;0;0|,100|100|,82;18;0|82;18;0|,82;18;0|82;18;0|,100|100|,100|100|
2,100|100|,82;18;0|82;18;0|,10.22|10.22|,82;18;0|82;18;0|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,0;0;0|0;0;0|,100|100|,79;20;1|79;20;1|,79;20;1|79;20;1|,100|100|,100|100|
3,100|100|,79;20;1|79;20;1|,10.68|10.68|,79;20;1|79;20;1|,75;23;2|75;23;2|,75;23;2|75;23;2|,100|100|,0;0;0|0;0;0|,100|100|,75;23;2|75;23;2|,75;23;2|75;23;2|,100|100|,100|100|
4,100|100|,75;23;2|75;23;2|,11.38|11.38|,75;23;2|75;23;2|,68;30;2|68;30;2|,68;30;2|68;30;2|,100|100|,0;0;0|0;0;0|,100|100|,68;30;2|68;30;2|,68;30;2|68;30;2|,100|100|,100|100|
5,100|100|,68;30;2|68;30;2|,12.67|12.67|,68;30;2|68;30;2|,60;38;2|60;38;2|,60;38;2|60;38;2|,100|100|,0;0;0|0;0;0|,100|100|,60;38;2|60;38;2|,60;38;2|60;38;2|,100|100|,100|100|
6,100|100|,60;38;2|60;38;2|,14.57|14.57|,60;38;2|60;38;2|,52;46;2|52;46;2|,52;46;2|52;46;2|,100|100|,0;0;0|0;0;0|,100|100|,52;46;2|52;46;2|,52;46;2|52;46;2|,100|100|,100|100|
7,100|100|,52;46;2|52;46;2|,16.99|16.99|,52;46;2|52;46;2|,45;51;4|45;51;4|,45;51;4|45;51;4|,100|100|,0;0;0|0;0;0|,100|100|,45;51;4|45;51;4|,45;51;4|45;51;4|,100|100|,100|100|
8,100|100|,45;51;4|45;51;4|,19.54|19.54|,45;51;4|45;51;4|,43;51;6|43;51;6|,43;51;6|43;51;6|,100|100|,0;0;0|0;0;0|,100|100|,43;51;6|43;51;6|,43;51;6|43;51;6|,100|100|,100|100|
9,100|100|,43;51;6|43;51;6|,21.71|21.71|,43;51;6|43;51;6|,39;52;9|39;52;9|,39;52;9|39;52;9|,100|100|,0;0;0|0;0;0|,100|100|,39;52;9|39;52;9|,39;52;9|39;52;9|,100|100|,100|100|
10,100|100|,39;52;9|39;52;9|,23.65|23.65|,39;52;9|39;52;9|,30;60;10|30;60;10|,30;60;10|30;60;10|,100|100|,0;0;0|0;0;0|,100|100|,30;60;10|30;60;10|,30;60;10|30;60;10|,100|100|,100|100|
